Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
ERR1879660_1	(1.0, 23.627726094755147)	(2.0, 3.536140066049296)	(3.0, 1.8337825195043747)	(4.0, 1.2965563864730243)	(5.0, 0.9891872488410695)	(6.0, 0.7936595752781972)	(7.0, 0.6785089359387135)	(8.0, 0.567251494929328)	(9.0, 0.4654158530493786)	('>10', 8.350994784686808)	('>50', 4.065448665907236)	('>100', 11.376943814890723)	('>500', 4.298790374050511)	('>1k', 11.71129688014267)	('>5k', 2.772065437137059)	('>10k+', 23.63623186836648)
ERR1879660_2	(1.0, 18.51149434279894)	(2.0, 2.6258292523122946)	(3.0, 1.3444603957306445)	(4.0, 0.9203377218036988)	(5.0, 0.7276986730290697)	(6.0, 0.6040452341198714)	(7.0, 0.48690056430287243)	(8.0, 0.4279684149870412)	(9.0, 0.3713276977084834)	('>10', 6.473016451829097)	('>50', 3.382355156011896)	('>100', 8.882341203492892)	('>500', 4.5113505970842045)	('>1k', 13.655055877968646)	('>5k', 4.574583841614418)	('>10k+', 32.50123457520592)
ERR1879670_1	(1.0, 8.569748421366082)	(2.0, 1.887672238125984)	(3.0, 1.1138114703215911)	(4.0, 0.7961531330870485)	(5.0, 0.6377685273413753)	(6.0, 0.4996705271617113)	(7.0, 0.43758674354834526)	(8.0, 0.3802776706667172)	(9.0, 0.331704788688641)	('>10', 6.119798854079204)	('>50', 3.3253209987586594)	('>100', 9.655657951047106)	('>500', 5.274816391064053)	('>1k', 11.89308289933703)	('>5k', 1.750134029233155)	('>10k+', 47.32679535617329)
ERR1879670_2	(1.0, 9.174946840245237)	(2.0, 1.9098947079728066)	(3.0, 1.139519722660646)	(4.0, 0.8086447192343107)	(5.0, 0.645099555775104)	(6.0, 0.5298698946825261)	(7.0, 0.45706274884140374)	(8.0, 0.4196919118658382)	(9.0, 0.37442570127925656)	('>10', 6.21497951696424)	('>50', 3.1557626921748643)	('>100', 10.079715603010598)	('>500', 4.814062117217575)	('>1k', 11.904967395896946)	('>5k', 3.1193342769690457)	('>10k+', 45.25202259520961)
ERR1879674_1	(1.0, 2.247824097827154)	(2.0, 0.7358522368403992)	(3.0, 0.46287120918852137)	(4.0, 0.33088160387930154)	(5.0, 0.2798713073564849)	(6.0, 0.2344917770438848)	(7.0, 0.19837337536650917)	(8.0, 0.1864079971697991)	(9.0, 0.17370172868227104)	('>10', 3.157563285922529)	('>50', 1.8409271501099296)	('>100', 5.444358213046708)	('>500', 3.1261865821063886)	('>1k', 8.915614448101561)	('>5k', 2.371330509306508)	('>10k+', 70.29374447805206)
ERR1879674_2	(1.0, 3.869018392994291)	(2.0, 0.9871742484695692)	(3.0, 0.6155327076049827)	(4.0, 0.4421976938039665)	(5.0, 0.34443377488605437)	(6.0, 0.30701435884663253)	(7.0, 0.26674928048065033)	(8.0, 0.21681244409868738)	(9.0, 0.21715093595360704)	('>10', 3.791151142143224)	('>50', 2.17812426254314)	('>100', 5.9677479560430395)	('>500', 3.727044794898129)	('>1k', 9.635480129371993)	('>5k', 3.368273956295092)	('>10k+', 64.06609392156693)
ERR1879684_1	(1.0, 18.347213353103808)	(2.0, 2.9899523568152553)	(3.0, 1.571772897013299)	(4.0, 1.1084695393987998)	(5.0, 0.8806736993444475)	(6.0, 0.712683954873268)	(7.0, 0.5554435748196405)	(8.0, 0.5144949226773563)	(9.0, 0.4884035511588547)	('>10', 8.138109479098135)	('>50', 3.9599458127615046)	('>100', 10.482939653206266)	('>500', 4.680779099720064)	('>1k', 11.504323531902408)	('>5k', 4.26816706925341)	('>10k+', 29.79662750485348)
ERR1879684_2	(1.0, 16.677626648418943)	(2.0, 2.461749313246717)	(3.0, 1.26387575631028)	(4.0, 0.8567749536989258)	(5.0, 0.7171001565927101)	(6.0, 0.5659954076903834)	(7.0, 0.47488484980575163)	(8.0, 0.40781668136733557)	(9.0, 0.3781777172966751)	('>10', 6.785772461214262)	('>50', 3.458306494530655)	('>100', 8.86825006579182)	('>500', 4.824445788046549)	('>1k', 8.525383203320105)	('>5k', 6.529389224801296)	('>10k+', 37.20445127786759)
ERR1879688_1	(1.0, 15.218039713555708)	(2.0, 2.7223993369449255)	(3.0, 1.5040350287763298)	(4.0, 1.062938592284309)	(5.0, 0.8596829006264257)	(6.0, 0.7102444101380135)	(7.0, 0.5949690924175322)	(8.0, 0.4841349529245295)	(9.0, 0.4545079342992947)	('>10', 7.644033103469431)	('>50', 4.071688426765416)	('>100', 9.547177217592196)	('>500', 4.588755861399014)	('>1k', 11.493651750914774)	('>5k', 3.9733237464394957)	('>10k+', 35.0704179314526)
ERR1879688_2	(1.0, 13.441872888632723)	(2.0, 2.2548982436340537)	(3.0, 1.2678057699551577)	(4.0, 0.8812266494914607)	(5.0, 0.6700455584860646)	(6.0, 0.5781446020618164)	(7.0, 0.49346223136234)	(8.0, 0.4287255570374666)	(9.0, 0.3888314863988073)	('>10', 6.972589007994882)	('>50', 3.213672163184283)	('>100', 9.15780116128099)	('>500', 4.51189682386544)	('>1k', 10.968550814962345)	('>5k', 1.9591611833938034)	('>10k+', 42.81131585825836)
ERR1879689_1	(1.0, 2.744739515550716)	(2.0, 0.8836916682159836)	(3.0, 0.5695814852195161)	(4.0, 0.4154936123874532)	(5.0, 0.361668680778731)	(6.0, 0.29780085522296884)	(7.0, 0.25157034341717355)	(8.0, 0.24268943719954317)	(9.0, 0.2013143741202093)	('>10', 3.8188311731428115)	('>50', 1.8971109665081938)	('>100', 5.694445366656928)	('>500', 3.413421954264163)	('>1k', 11.48587520915779)	('>5k', 4.510628867759157)	('>10k+', 63.21113649039866)
ERR1879689_2	(1.0, 4.488795655655198)	(2.0, 1.1491509247927274)	(3.0, 0.7117469365794329)	(4.0, 0.5214821302311428)	(5.0, 0.4440604399976982)	(6.0, 0.3719187578898256)	(7.0, 0.3221409638971746)	(8.0, 0.29056582371978257)	(9.0, 0.2589566960046223)	('>10', 4.649282958139101)	('>50', 2.2498593553648423)	('>100', 6.640961007914836)	('>500', 3.8442695102769986)	('>1k', 11.955744787652566)	('>5k', 5.567488089109417)	('>10k+', 56.53357596277462)
ERR1879690_1	(1.0, 18.9803180603679)	(2.0, 3.3537131589744966)	(3.0, 1.9718271826539138)	(4.0, 1.3176718393006663)	(5.0, 1.0813014294311463)	(6.0, 0.8708385880166586)	(7.0, 0.742376531582123)	(8.0, 0.6064705633665598)	(9.0, 0.5779931567317957)	('>10', 10.06823621469776)	('>50', 3.6673007868341227)	('>100', 10.812380309450317)	('>500', 5.7714865432814415)	('>1k', 8.532616611406592)	('>5k', 1.4213171849364614)	('>10k+', 30.224151838968048)
ERR1879690_2	(1.0, 16.502068820836538)	(2.0, 3.2297126693498575)	(3.0, 1.8071555331382205)	(4.0, 1.3261257869427274)	(5.0, 1.0070052298125964)	(6.0, 0.8468095061039713)	(7.0, 0.7062811854873858)	(8.0, 0.6615952015215364)	(9.0, 0.5950717231289369)	('>10', 9.586053456275831)	('>50', 4.664933647403229)	('>100', 10.141494171000666)	('>500', 5.031924873186111)	('>1k', 11.89739048212934)	('>5k', 5.301253971116028)	('>10k+', 26.695123742567027)
ERR1879691_1	(1.0, 26.584350402306217)	(2.0, 3.888033345307425)	(3.0, 2.041425732458828)	(4.0, 1.4694607553292487)	(5.0, 1.0516732535013926)	(6.0, 0.8756407417962045)	(7.0, 0.791449529232244)	(8.0, 0.6393211523543196)	(9.0, 0.5923485528815967)	('>10', 9.436568174924068)	('>50', 4.311652512187065)	('>100', 8.87594396436553)	('>500', 3.4635353906085187)	('>1k', 9.390593304255274)	('>5k', 2.33349351682937)	('>10k+', 24.2545096716627)
ERR1879691_2	(1.0, 23.02429420836841)	(2.0, 3.572833373196968)	(3.0, 2.0343344600496818)	(4.0, 1.431704515318343)	(5.0, 1.1378287755843157)	(6.0, 0.9165425590942757)	(7.0, 0.8251103410077766)	(8.0, 0.6911303961342357)	(9.0, 0.6708819560081305)	('>10', 10.343688379352793)	('>50', 4.122761602061929)	('>100', 10.155593083322001)	('>500', 4.0400695524137165)	('>1k', 12.788150776582693)	('>5k', 3.4897597853886415)	('>10k+', 20.75531623611609)
ERR1879701_1	(1.0, 22.203508588572486)	(2.0, 2.939530580032862)	(3.0, 1.5755461243982547)	(4.0, 1.012155815363761)	(5.0, 0.7304035313897286)	(6.0, 0.5980375967656982)	(7.0, 0.4764986323547442)	(8.0, 0.44939501085553124)	(9.0, 0.407398637642864)	('>10', 7.020172999103592)	('>50', 3.1038331726826813)	('>100', 8.733827637622113)	('>500', 4.379206276001567)	('>1k', 9.520888399612556)	('>5k', 4.619019602508663)	('>10k+', 32.2305773950929)
ERR1879701_2	(1.0, 20.792320727722625)	(2.0, 3.017232266727973)	(3.0, 1.518930719757037)	(4.0, 1.0271807464762246)	(5.0, 0.7430201826203098)	(6.0, 0.6211808628207888)	(7.0, 0.519938997464728)	(8.0, 0.4582357969958996)	(9.0, 0.4082099531252915)	('>10', 6.759653420480349)	('>50', 3.190345318758764)	('>100', 9.036019075369808)	('>500', 4.561000662221592)	('>1k', 11.682442730211095)	('>5k', 5.8242633493714955)	('>10k+', 29.84002518987601)
ERR1879703_1	(1.0, 12.49591938844152)	(2.0, 2.4482332823510324)	(3.0, 1.423398683419964)	(4.0, 1.0127052463831883)	(5.0, 0.792494732048581)	(6.0, 0.6856410939561545)	(7.0, 0.576648841237617)	(8.0, 0.467168609344911)	(9.0, 0.4353546527637855)	('>10', 7.077351927295042)	('>50', 4.033962576154634)	('>100', 12.15080860729705)	('>500', 4.904223295118239)	('>1k', 11.73016489565576)	('>5k', 2.463488596124967)	('>10k+', 37.302435572407546)
ERR1879703_2	(1.0, 12.785624311132871)	(2.0, 2.4232072461478724)	(3.0, 1.3743139790297656)	(4.0, 0.9991733014432048)	(5.0, 0.7740820027039871)	(6.0, 0.6564665444825183)	(7.0, 0.614362273276218)	(8.0, 0.47634106009550164)	(9.0, 0.41627035918683325)	('>10', 7.065458762909422)	('>50', 3.7464683034367647)	('>100', 11.281038202108599)	('>500', 5.502910512492699)	('>1k', 12.657953736655363)	('>5k', 4.086548942419641)	('>10k+', 35.13978046247873)
ERR1879704_1	(1.0, 3.6276444443924407)	(2.0, 1.1225707032915988)	(3.0, 0.7152088204992597)	(4.0, 0.5178755402093617)	(5.0, 0.4493090995038294)	(6.0, 0.37454125716452025)	(7.0, 0.3296688510031352)	(8.0, 0.31124015746879846)	(9.0, 0.27116506200524076)	('>10', 5.010205985990682)	('>50', 2.537309328838682)	('>100', 7.933464810848474)	('>500', 4.403053663770534)	('>1k', 11.85860102229521)	('>5k', 5.650237437627648)	('>10k+', 54.88790381509059)
ERR1879704_2	(1.0, 7.60535294480417)	(2.0, 1.746403851171038)	(3.0, 1.0473874289731888)	(4.0, 0.7402367931934117)	(5.0, 0.623903579664944)	(6.0, 0.5319751854644251)	(7.0, 0.48394645774439526)	(8.0, 0.40812435396490304)	(9.0, 0.34537648487178313)	('>10', 6.692018678350145)	('>50', 3.5594602848234325)	('>100', 9.943909930713241)	('>500', 5.525663404173712)	('>1k', 15.274639262474027)	('>5k', 7.231216946331368)	('>10k+', 38.24038441328182)
ERR1879710_1	(1.0, 19.27213019720048)	(2.0, 2.784486077992151)	(3.0, 1.418720061460363)	(4.0, 0.9295633348685445)	(5.0, 0.7462207497593646)	(6.0, 0.5530931699931448)	(7.0, 0.4819619097111873)	(8.0, 0.44777307936685595)	(9.0, 0.39163513463758476)	('>10', 6.269325085428775)	('>50', 3.2322182187500688)	('>100', 8.279127844425584)	('>500', 4.067813603270273)	('>1k', 9.732995336836412)	('>5k', 4.396441476802733)	('>10k+', 36.99649471949647)
ERR1879710_2	(1.0, 19.898688665083565)	(2.0, 2.641535530673934)	(3.0, 1.4020925316689146)	(4.0, 0.911154988434288)	(5.0, 0.7609229372103762)	(6.0, 0.6243372564712514)	(7.0, 0.5100833582405124)	(8.0, 0.439792699959669)	(9.0, 0.36512354863231455)	('>10', 6.521645590329214)	('>50', 3.298302204698488)	('>100', 8.556136314705656)	('>500', 4.049633326771191)	('>1k', 11.097976114262895)	('>5k', 4.550087982673315)	('>10k+', 34.37248695018442)
ERR1879714_1	(1.0, 23.59518209001303)	(2.0, 3.372797630118157)	(3.0, 1.7562160052994686)	(4.0, 1.2126189370863112)	(5.0, 0.9036770334554833)	(6.0, 0.7497363262383858)	(7.0, 0.6038182162241061)	(8.0, 0.4992108506305992)	(9.0, 0.46771420093281446)	('>10', 7.7666634978606)	('>50', 3.9392335682501938)	('>100', 10.46694428013409)	('>500', 4.254031931155717)	('>1k', 11.459619255053457)	('>5k', 2.359434662514969)	('>10k+', 26.59310151503263)
ERR1879714_2	(1.0, 21.590112311444134)	(2.0, 3.3248671422484497)	(3.0, 1.7510973650875739)	(4.0, 1.206574012464968)	(5.0, 0.9313369419745303)	(6.0, 0.7228024980042993)	(7.0, 0.6712599339035988)	(8.0, 0.5854575424304177)	(9.0, 0.5210440670104866)	('>10', 8.195971065924068)	('>50', 4.009602235758587)	('>100', 11.038612883728776)	('>500', 6.327985420476448)	('>1k', 12.770796911171988)	('>5k', 3.3296112133199967)	('>10k+', 23.022868455051665)
ERR1879715_1	(1.0, 23.130201171638813)	(2.0, 3.2691296251890316)	(3.0, 1.6551939070217236)	(4.0, 1.1976818344772884)	(5.0, 0.9179307214059215)	(6.0, 0.7393044391796234)	(7.0, 0.635619290737705)	(8.0, 0.5361072102788472)	(9.0, 0.4942160295743638)	('>10', 8.51082458814317)	('>50', 4.020597582422504)	('>100', 9.668468820854487)	('>500', 3.9286902113692164)	('>1k', 9.692728634533527)	('>5k', 2.2939519973046476)	('>10k+', 29.309353935869133)
ERR1879715_2	(1.0, 24.642377991683738)	(2.0, 3.095616782028746)	(3.0, 1.6232035754118843)	(4.0, 1.1124976375537368)	(5.0, 0.8144850197163027)	(6.0, 0.6800423942721077)	(7.0, 0.5880599184168497)	(8.0, 0.4628162796798558)	(9.0, 0.5361612484408103)	('>10', 8.084294795142611)	('>50', 3.899187178582654)	('>100', 9.501771141384005)	('>500', 4.753923594864707)	('>1k', 7.8711700902266495)	('>5k', 3.600642880072654)	('>10k+', 28.73374947252268)
ERR1879718_1	(1.0, 19.98215011333726)	(2.0, 2.7090511872271663)	(3.0, 1.4109230292772703)	(4.0, 0.9411833680549625)	(5.0, 0.7082297291249133)	(6.0, 0.5758493391383465)	(7.0, 0.4930485430668201)	(8.0, 0.41054766727438047)	(9.0, 0.37279291548883875)	('>10', 5.928467394466769)	('>50', 3.0982419801881615)	('>100', 8.650795533669433)	('>500', 4.751376589961117)	('>1k', 10.016033670491623)	('>5k', 4.865835073803356)	('>10k+', 35.08547386542957)
ERR1879718_2	(1.0, 17.258110265300143)	(2.0, 2.3968817992006763)	(3.0, 1.1971413227323664)	(4.0, 0.8383795781802211)	(5.0, 0.6236150772275516)	(6.0, 0.5029610254972853)	(7.0, 0.4057854893572381)	(8.0, 0.3490901684865763)	(9.0, 0.32538126374580056)	('>10', 5.18286355032867)	('>50', 2.8017149125051652)	('>100', 7.778033937797649)	('>500', 4.3179073161985135)	('>1k', 10.350770446847614)	('>5k', 6.5976412642016955)	('>10k+', 39.07372258239284)
ERR1879721_1	(1.0, 13.846932869875186)	(2.0, 2.3283276360841643)	(3.0, 1.2673974924941964)	(4.0, 0.8486687115928029)	(5.0, 0.6610972276349013)	(6.0, 0.5390482301048267)	(7.0, 0.44560841972784937)	(8.0, 0.3802016754197377)	(9.0, 0.33850389241483275)	('>10', 5.502197351283395)	('>50', 2.8434089189681235)	('>100', 8.185369146577232)	('>500', 3.8311452745004617)	('>1k', 10.928903024290921)	('>5k', 5.639731853105017)	('>10k+', 42.41345827592637)
ERR1879721_2	(1.0, 11.042067313179766)	(2.0, 1.8358130618206798)	(3.0, 1.0044265906257395)	(4.0, 0.6750013107171392)	(5.0, 0.5290928969391767)	(6.0, 0.43027782349862215)	(7.0, 0.3504001769867763)	(8.0, 0.3212874661301321)	(9.0, 0.2895512470927012)	('>10', 4.618439697395072)	('>50', 2.378337015551582)	('>100', 6.934215266796801)	('>500', 3.099048497652288)	('>1k', 9.670279806384888)	('>5k', 6.5914232656527805)	('>10k+', 50.23033856357585)
ERR1879725_1	(1.0, 22.554190779516713)	(2.0, 3.239241645300451)	(3.0, 1.7253055607430807)	(4.0, 1.1123232980612416)	(5.0, 0.7942222498901049)	(6.0, 0.681099086874507)	(7.0, 0.5856070101170562)	(8.0, 0.516277392888832)	(9.0, 0.43822436254327274)	('>10', 7.621909414654674)	('>50', 3.800070700394291)	('>100', 10.93932945009258)	('>500', 4.487078897291194)	('>1k', 10.734782802978637)	('>5k', 4.575898709934837)	('>10k+', 26.19443863871852)
ERR1879725_2	(1.0, 18.099228199048248)	(2.0, 2.322025152865787)	(3.0, 1.1804241089568082)	(4.0, 0.7749796280182544)	(5.0, 0.602726753788853)	(6.0, 0.49057328891399304)	(7.0, 0.4434325779014282)	(8.0, 0.3999523067720405)	(9.0, 0.32632075577738395)	('>10', 6.167973759970981)	('>50', 3.478906835959418)	('>100', 9.153926502492874)	('>500', 4.943695967572049)	('>1k', 11.084986729600473)	('>5k', 4.7040829813480505)	('>10k+', 35.82676445101335)
ERR1879726_1	(1.0, 26.980568501053725)	(2.0, 4.011065661783789)	(3.0, 2.204655852290396)	(4.0, 1.5704062130157257)	(5.0, 1.1922636209132218)	(6.0, 0.9883091080718258)	(7.0, 0.8355750988321342)	(8.0, 0.7402560091308374)	(9.0, 0.7162693060860476)	('>10', 11.085773894467298)	('>50', 4.797972333188475)	('>100', 12.215044788297234)	('>500', 4.231690791143265)	('>1k', 9.908199347188319)	('>5k', 2.9240603286307336)	('>10k+', 15.597889145906969)
ERR1879726_2	(1.0, 23.344094229538772)	(2.0, 3.629781036635459)	(3.0, 2.0178435387675)	(4.0, 1.4105626451018956)	(5.0, 1.0918994560158006)	(6.0, 0.9290658587318593)	(7.0, 0.7810088160959617)	(8.0, 0.6856477759951336)	(9.0, 0.6172511980636304)	('>10', 9.993754126516649)	('>50', 4.918047588057665)	('>100', 12.640631841111333)	('>500', 6.844001578975647)	('>1k', 13.426128838322878)	('>5k', 6.922349740018878)	('>10k+', 10.747931732050928)
ERR1879728_1	(1.0, 24.3797869136177)	(2.0, 3.370094543081642)	(3.0, 1.7602608033427354)	(4.0, 1.2131818865877286)	(5.0, 0.9152089844577932)	(6.0, 0.7696006816922587)	(7.0, 0.6650479653599762)	(8.0, 0.5471318932814117)	(9.0, 0.49655525794792216)	('>10', 8.441325739699401)	('>50', 3.990925791684678)	('>100', 10.81522999372789)	('>500', 4.371667657967853)	('>1k', 8.587991925970439)	('>5k', 4.5224056566684725)	('>10k+', 25.153584304912098)
ERR1879728_2	(1.0, 20.40235347064408)	(2.0, 3.00329243971579)	(3.0, 1.578447875701794)	(4.0, 1.1128056982896022)	(5.0, 0.863871239178657)	(6.0, 0.6877379695911096)	(7.0, 0.6389578114723427)	(8.0, 0.5302854588805717)	(9.0, 0.4858949258778957)	('>10', 8.670239104140078)	('>50', 4.300623965450369)	('>100', 10.956858377180708)	('>500', 4.395425672478524)	('>1k', 9.526895045575257)	('>5k', 6.021216317079334)	('>10k+', 26.825094628743884)
ERR1879729_1	(1.0, 2.8986101395094055)	(2.0, 0.9095064224568797)	(3.0, 0.576738895682832)	(4.0, 0.42409324119932384)	(5.0, 0.34410691824996553)	(6.0, 0.3100887438222123)	(7.0, 0.26316110832956807)	(8.0, 0.23446372528666856)	(9.0, 0.21431449889484544)	('>10', 3.964469325201536)	('>50', 2.2853235128388083)	('>100', 6.468730319613833)	('>500', 4.6641533923097995)	('>1k', 8.583308764651802)	('>5k', 8.281506499215837)	('>10k+', 59.57742449273668)
ERR1879729_2	(1.0, 5.904977626929074)	(2.0, 1.3650840129519566)	(3.0, 0.8341390735782603)	(4.0, 0.6175046317113952)	(5.0, 0.5053658228032969)	(6.0, 0.4369555547133132)	(7.0, 0.3507346695767689)	(8.0, 0.3049939370701585)	(9.0, 0.28933807589254446)	('>10', 5.432514097186623)	('>50', 2.8125433289046446)	('>100', 8.599402018573851)	('>500', 4.810969241621947)	('>1k', 12.582932489691157)	('>5k', 7.739216775081867)	('>10k+', 47.41332864371314)
ERR1879731_1	(1.0, 16.514731880039605)	(2.0, 2.845979403962815)	(3.0, 1.6008806140755352)	(4.0, 1.1472878335924093)	(5.0, 0.8737628721106273)	(6.0, 0.7777602245808112)	(7.0, 0.6371136583270132)	(8.0, 0.5687410469976195)	(9.0, 0.5100977785632111)	('>10', 8.660741553719008)	('>50', 3.820682203231587)	('>100', 10.524802438785558)	('>500', 4.7531998045211985)	('>1k', 10.6491919173109)	('>5k', 2.8600357485961148)	('>10k+', 33.25499102158599)
ERR1879731_2	(1.0, 15.863263830267183)	(2.0, 2.552789607002747)	(3.0, 1.4406572587669642)	(4.0, 1.0169192730122454)	(5.0, 0.8124112464718592)	(6.0, 0.6760497865616087)	(7.0, 0.5659449400909595)	(8.0, 0.5241096708264045)	(9.0, 0.4848804932934385)	('>10', 8.076149835160821)	('>50', 3.6079934560669766)	('>100', 10.024802870326274)	('>500', 3.8175720233160537)	('>1k', 9.205478040572425)	('>5k', 4.441444575988996)	('>10k+', 36.88953309227504)
ERR1879735_1	(1.0, 2.6263293067197413)	(2.0, 0.8838048720226046)	(3.0, 0.5591480761195146)	(4.0, 0.4184552684798659)	(5.0, 0.34686936445719835)	(6.0, 0.29038629367532803)	(7.0, 0.25281990291223394)	(8.0, 0.2132703118245908)	(9.0, 0.19256112382016433)	('>10', 3.753168475741444)	('>50', 2.066304045841292)	('>100', 5.854941296617941)	('>500', 3.2344853139362875)	('>1k', 10.53758237062067)	('>5k', 5.909250474736363)	('>10k+', 62.86062350247475)
ERR1879735_2	(1.0, 3.9556929267473833)	(2.0, 1.062698054181368)	(3.0, 0.6624489304649231)	(4.0, 0.5019391322241413)	(5.0, 0.4082027276257567)	(6.0, 0.3256130679331405)	(7.0, 0.2924416980237776)	(8.0, 0.24701772915322182)	(9.0, 0.2366279649998083)	('>10', 4.135743980283768)	('>50', 2.163828450272707)	('>100', 5.787404548277482)	('>500', 3.4432157255119757)	('>1k', 10.751111249849963)	('>5k', 5.680187995134946)	('>10k+', 60.345825819315635)
ERR1879751_1	(1.0, 2.887533302510352)	(2.0, 0.9604870955121093)	(3.0, 0.6079855810995034)	(4.0, 0.4539945114501719)	(5.0, 0.38351942518265875)	(6.0, 0.32545370122795153)	(7.0, 0.28692392179099935)	(8.0, 0.24456175897361884)	(9.0, 0.2230434313530549)	('>10', 3.7177649849661902)	('>50', 1.7699476688552176)	('>100', 5.932539961130683)	('>500', 3.2884608468719634)	('>1k', 11.947699947886193)	('>5k', 7.785414033950498)	('>10k+', 59.184669827238835)
ERR1879751_2	(1.0, 4.186476881882491)	(2.0, 1.1229023087289747)	(3.0, 0.7021358075144459)	(4.0, 0.5138603101988518)	(5.0, 0.41133216292093483)	(6.0, 0.347326583389306)	(7.0, 0.29928559114526454)	(8.0, 0.26340419756709316)	(9.0, 0.2374145395313234)	('>10', 4.0003155125399354)	('>50', 1.9507538202064498)	('>100', 5.927216970483171)	('>500', 3.4520816361178985)	('>1k', 12.044807971480735)	('>5k', 7.9916834508517125)	('>10k+', 56.54900225544141)
ERR1879752_1	(1.0, 2.1148423657885846)	(2.0, 0.7019600002757651)	(3.0, 0.4483940131402059)	(4.0, 0.33891527807460825)	(5.0, 0.27266271862999913)	(6.0, 0.2163377019117414)	(7.0, 0.1973788529551675)	(8.0, 0.1698712866509021)	(9.0, 0.1665965763765848)	('>10', 3.0353117179474807)	('>50', 1.7454205762111257)	('>100', 5.151670791652592)	('>500', 2.5403478776430357)	('>1k', 9.112656927563409)	('>5k', 3.8385464422858164)	('>10k+', 69.94908687289299)
ERR1879752_2	(1.0, 3.070324951574722)	(2.0, 0.8250396812554539)	(3.0, 0.5056812595082919)	(4.0, 0.3747576127172994)	(5.0, 0.30192381048212635)	(6.0, 0.25051248617379246)	(7.0, 0.2182105856741009)	(8.0, 0.19232277679030044)	(9.0, 0.1888089199784661)	('>10', 3.1765961392212687)	('>50', 1.7133357070535322)	('>100', 4.9632009794007725)	('>500', 2.7139847132117487)	('>1k', 7.989640623573753)	('>5k', 3.850665205847909)	('>10k+', 69.66499454753647)
ERR1879758_1	(1.0, 22.89354516446806)	(2.0, 2.8224817011368124)	(3.0, 1.4227308000770664)	(4.0, 0.9311500796005654)	(5.0, 0.7141013246994269)	(6.0, 0.5671773180353227)	(7.0, 0.46462889124757845)	(8.0, 0.39104201009671125)	(9.0, 0.3296974968062348)	('>10', 5.995782314332067)	('>50', 3.3374443706122725)	('>100', 7.564972312865059)	('>500', 4.527238828370113)	('>1k', 10.450475771263582)	('>5k', 2.769919024587537)	('>10k+', 34.81761259180159)
ERR1879758_2	(1.0, 12.548278997653895)	(2.0, 1.9971218839993008)	(3.0, 1.132969502291813)	(4.0, 0.7972121240095775)	(5.0, 0.6134432699925283)	(6.0, 0.5056144523714224)	(7.0, 0.47486373634588847)	(8.0, 0.3668626307719549)	(9.0, 0.3512845280583914)	('>10', 5.861160619588839)	('>50', 3.164582705177585)	('>100', 8.16979799060408)	('>500', 3.7805808865992456)	('>1k', 12.259864518340478)	('>5k', 4.591104809522483)	('>10k+', 43.38525734467252)
ERR1879764_1	(1.0, 2.0634374530759754)	(2.0, 0.691264599646419)	(3.0, 0.4269569506432172)	(4.0, 0.33320416262674785)	(5.0, 0.27409606379964985)	(6.0, 0.2323247297792734)	(7.0, 0.2105782652133508)	(8.0, 0.18170379281748686)	(9.0, 0.17342805491323296)	('>10', 3.3252760595136355)	('>50', 1.721111856700743)	('>100', 5.285931264092619)	('>500', 3.018409281750061)	('>1k', 8.647934685984257)	('>5k', 4.401061580220625)	('>10k+', 69.0132811992227)
ERR1879764_2	(1.0, 3.2766949064961652)	(2.0, 0.8455395022393756)	(3.0, 0.5227784175406605)	(4.0, 0.40032352124248677)	(5.0, 0.33705083331286667)	(6.0, 0.2729768499011898)	(7.0, 0.25332993123338016)	(8.0, 0.21271303763783128)	(9.0, 0.19769283124494944)	('>10', 3.876661926199925)	('>50', 2.0856823907429316)	('>100', 5.898837242535211)	('>500', 3.749423873402695)	('>1k', 9.004768935007162)	('>5k', 4.697268385976751)	('>10k+', 64.36825741528642)
ERR1879771_1	(1.0, 24.089666120600832)	(2.0, 3.665886581703993)	(3.0, 1.8632762602261561)	(4.0, 1.3028573691957142)	(5.0, 1.0440650489137586)	(6.0, 0.8507457051239296)	(7.0, 0.6812154654470369)	(8.0, 0.5757734566196538)	(9.0, 0.5010374196026653)	('>10', 9.071624191022087)	('>50', 4.16501214236081)	('>100', 10.593063908388029)	('>500', 5.2544515126775115)	('>1k', 9.565582173067988)	('>5k', 0.5606848777940086)	('>10k+', 26.21505776725583)
ERR1879771_2	(1.0, 24.69029136037534)	(2.0, 3.378412330905599)	(3.0, 1.7927948998400243)	(4.0, 1.2398099251512114)	(5.0, 0.9518014485732249)	(6.0, 0.7957578859643273)	(7.0, 0.69559181664056)	(8.0, 0.5485595372407834)	(9.0, 0.502035451699583)	('>10', 8.993077933338679)	('>50', 3.86240612130982)	('>100', 11.814241929128867)	('>500', 6.115038054773064)	('>1k', 11.298689123619292)	('>5k', 5.921611830428226)	('>10k+', 17.399880351011397)
