Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
ERR1756169_2	(12.0, 1.0)	(13.0, 1.0)	(14.0, 13.0)	(15.0, 18.0)	(16.0, 31.0)	(17.0, 44.0)	(18.0, 97.0)	(19.0, 272.0)	(20.0, 888.0)	(21.0, 1756.0)	(22.0, 3047.0)	(23.0, 4969.0)	(24.0, 8388.0)	(25.0, 13154.0)	(26.0, 19439.0)	(27.0, 27592.0)	(28.0, 39091.0)	(29.0, 54742.0)	(30.0, 77006.0)	(31.0, 108924.0)	(32.0, 154344.0)	(33.0, 214066.0)	(34.0, 278718.0)	(35.0, 319282.0)	(36.0, 291088.0)	(37.0, 187974.0)	(38.0, 55294.0)	(39.0, 5949.0)	(40.0, 37.0)									
ERR1756171_1	(11.0, 2.0)	(12.0, 0.0)	(13.0, 7.0)	(14.0, 1.0)	(15.0, 8.0)	(16.0, 51.0)	(17.0, 356.0)	(18.0, 1391.0)	(19.0, 3993.0)	(20.0, 8904.0)	(21.0, 14497.0)	(22.0, 20354.0)	(23.0, 27097.0)	(24.0, 32812.0)	(25.0, 39873.0)	(26.0, 46520.0)	(27.0, 52961.0)	(28.0, 59700.0)	(29.0, 64807.0)	(30.0, 70687.0)	(31.0, 78508.0)	(32.0, 89348.0)	(33.0, 100024.0)	(34.0, 108546.0)	(35.0, 116143.0)	(36.0, 112643.0)	(37.0, 84904.0)	(38.0, 32326.0)	(39.0, 3493.0)	(40.0, 9.0)								
ERR1756171_2	(10.0, 2.0)	(11.0, 0.0)	(12.0, 1.0)	(13.0, 4.0)	(14.0, 2.0)	(15.0, 11.0)	(16.0, 9.0)	(17.0, 59.0)	(18.0, 303.0)	(19.0, 1291.0)	(20.0, 3664.0)	(21.0, 6645.0)	(22.0, 10371.0)	(23.0, 14901.0)	(24.0, 19886.0)	(25.0, 25695.0)	(26.0, 32603.0)	(27.0, 41817.0)	(28.0, 51595.0)	(29.0, 63314.0)	(30.0, 78117.0)	(31.0, 93863.0)	(32.0, 111175.0)	(33.0, 127747.0)	(34.0, 137797.0)	(35.0, 135505.0)	(36.0, 111672.0)	(37.0, 70414.0)	(38.0, 26663.0)	(39.0, 4830.0)	(40.0, 9.0)							
ERR1756182_1	(18.0, 5.0)	(19.0, 21.0)	(20.0, 92.0)	(21.0, 188.0)	(22.0, 389.0)	(23.0, 673.0)	(24.0, 1307.0)	(25.0, 2405.0)	(26.0, 4442.0)	(27.0, 8291.0)	(28.0, 14793.0)	(29.0, 26320.0)	(30.0, 45232.0)	(31.0, 77507.0)	(32.0, 137516.0)	(33.0, 244299.0)	(34.0, 410379.0)	(35.0, 568887.0)	(36.0, 580902.0)	(37.0, 365917.0)	(38.0, 89692.0)	(39.0, 11028.0)	(40.0, 155.0)															
ERR1756182_2	(15.0, 1.0)	(16.0, 15.0)	(17.0, 26.0)	(18.0, 48.0)	(19.0, 192.0)	(20.0, 626.0)	(21.0, 1010.0)	(22.0, 1455.0)	(23.0, 2136.0)	(24.0, 3339.0)	(25.0, 5432.0)	(26.0, 9438.0)	(27.0, 16568.0)	(28.0, 29994.0)	(29.0, 52584.0)	(30.0, 92528.0)	(31.0, 158259.0)	(32.0, 261771.0)	(33.0, 393547.0)	(34.0, 506391.0)	(35.0, 512074.0)	(36.0, 366739.0)	(37.0, 144539.0)	(38.0, 27788.0)	(39.0, 3926.0)	(40.0, 14.0)												
ERR1756183_1	(12.0, 2.0)	(13.0, 1.0)	(14.0, 7.0)	(15.0, 11.0)	(16.0, 36.0)	(17.0, 240.0)	(18.0, 1294.0)	(19.0, 4347.0)	(20.0, 9228.0)	(21.0, 14780.0)	(22.0, 20117.0)	(23.0, 25918.0)	(24.0, 32172.0)	(25.0, 38528.0)	(26.0, 46295.0)	(27.0, 54160.0)	(28.0, 63267.0)	(29.0, 73813.0)	(30.0, 85385.0)	(31.0, 99903.0)	(32.0, 115959.0)	(33.0, 134712.0)	(34.0, 154628.0)	(35.0, 173543.0)	(36.0, 178859.0)	(37.0, 151740.0)	(38.0, 86622.0)	(39.0, 11794.0)	(40.0, 37.0)									
ERR1756183_2	(13.0, 1.0)	(14.0, 1.0)	(15.0, 0.0)	(16.0, 3.0)	(17.0, 9.0)	(18.0, 105.0)	(19.0, 585.0)	(20.0, 1831.0)	(21.0, 3854.0)	(22.0, 6376.0)	(23.0, 9844.0)	(24.0, 14904.0)	(25.0, 20982.0)	(26.0, 28826.0)	(27.0, 37908.0)	(28.0, 49191.0)	(29.0, 63158.0)	(30.0, 81103.0)	(31.0, 104524.0)	(32.0, 131391.0)	(33.0, 160863.0)	(34.0, 187299.0)	(35.0, 205024.0)	(36.0, 203794.0)	(37.0, 170315.0)	(38.0, 86780.0)	(39.0, 8680.0)	(40.0, 47.0)										
ERR1756186_1	(11.0, 2.0)	(12.0, 0.0)	(13.0, 1.0)	(14.0, 0.0)	(15.0, 4.0)	(16.0, 33.0)	(17.0, 348.0)	(18.0, 1451.0)	(19.0, 4639.0)	(20.0, 9726.0)	(21.0, 15849.0)	(22.0, 21483.0)	(23.0, 27580.0)	(24.0, 33765.0)	(25.0, 39908.0)	(26.0, 46677.0)	(27.0, 52791.0)	(28.0, 60530.0)	(29.0, 69318.0)	(30.0, 81775.0)	(31.0, 96252.0)	(32.0, 113936.0)	(33.0, 133000.0)	(34.0, 149507.0)	(35.0, 162923.0)	(36.0, 156457.0)	(37.0, 115422.0)	(38.0, 46980.0)	(39.0, 3651.0)	(40.0, 22.0)								
ERR1756186_2	(14.0, 1.0)	(15.0, 2.0)	(16.0, 5.0)	(17.0, 27.0)	(18.0, 119.0)	(19.0, 633.0)	(20.0, 1965.0)	(21.0, 4074.0)	(22.0, 6406.0)	(23.0, 9761.0)	(24.0, 14185.0)	(25.0, 20108.0)	(26.0, 27009.0)	(27.0, 36440.0)	(28.0, 46368.0)	(29.0, 59125.0)	(30.0, 75627.0)	(31.0, 96695.0)	(32.0, 124849.0)	(33.0, 157754.0)	(34.0, 194755.0)	(35.0, 216425.0)	(36.0, 197159.0)	(37.0, 118302.0)	(38.0, 32521.0)	(39.0, 3698.0)	(40.0, 17.0)											
ERR1756192_1	(13.0, 2.0)	(14.0, 3.0)	(15.0, 6.0)	(16.0, 30.0)	(17.0, 173.0)	(18.0, 557.0)	(19.0, 1763.0)	(20.0, 3501.0)	(21.0, 5664.0)	(22.0, 8280.0)	(23.0, 10782.0)	(24.0, 13734.0)	(25.0, 16776.0)	(26.0, 19773.0)	(27.0, 22274.0)	(28.0, 24265.0)	(29.0, 25960.0)	(30.0, 28655.0)	(31.0, 33116.0)	(32.0, 38800.0)	(33.0, 45025.0)	(34.0, 50214.0)	(35.0, 52316.0)	(36.0, 45962.0)	(37.0, 26918.0)	(38.0, 6378.0)	(39.0, 577.0)											
ERR1756192_2	(8.0, 1.0)	(9.0, 2.0)	(10.0, 6.0)	(11.0, 21.0)	(12.0, 14.0)	(13.0, 29.0)	(14.0, 26.0)	(15.0, 31.0)	(16.0, 35.0)	(17.0, 65.0)	(18.0, 187.0)	(19.0, 491.0)	(20.0, 1356.0)	(21.0, 2694.0)	(22.0, 4335.0)	(23.0, 6307.0)	(24.0, 8822.0)	(25.0, 11584.0)	(26.0, 14761.0)	(27.0, 18017.0)	(28.0, 21770.0)	(29.0, 26277.0)	(30.0, 32428.0)	(31.0, 40029.0)	(32.0, 49490.0)	(33.0, 57681.0)	(34.0, 61781.0)	(35.0, 56125.0)	(36.0, 41737.0)	(37.0, 20544.0)	(38.0, 4473.0)	(39.0, 379.0)	(40.0, 6.0)					
ERR1756203_1	(12.0, 1.0)	(13.0, 4.0)	(14.0, 4.0)	(15.0, 6.0)	(16.0, 36.0)	(17.0, 238.0)	(18.0, 1149.0)	(19.0, 3727.0)	(20.0, 8454.0)	(21.0, 14463.0)	(22.0, 20301.0)	(23.0, 26032.0)	(24.0, 30903.0)	(25.0, 35048.0)	(26.0, 40210.0)	(27.0, 44944.0)	(28.0, 51200.0)	(29.0, 57542.0)	(30.0, 65995.0)	(31.0, 77904.0)	(32.0, 91677.0)	(33.0, 104873.0)	(34.0, 116238.0)	(35.0, 119341.0)	(36.0, 103720.0)	(37.0, 62057.0)	(38.0, 15340.0)	(39.0, 1322.0)	(40.0, 6.0)									
ERR1756203_2	(16.0, 3.0)	(17.0, 51.0)	(18.0, 252.0)	(19.0, 895.0)	(20.0, 2521.0)	(21.0, 4840.0)	(22.0, 7539.0)	(23.0, 11003.0)	(24.0, 15071.0)	(25.0, 20245.0)	(26.0, 27248.0)	(27.0, 35792.0)	(28.0, 45669.0)	(29.0, 58190.0)	(30.0, 74438.0)	(31.0, 93642.0)	(32.0, 114587.0)	(33.0, 135481.0)	(34.0, 148486.0)	(35.0, 139003.0)	(36.0, 99824.0)	(37.0, 45923.0)	(38.0, 10468.0)	(39.0, 1561.0)	(40.0, 3.0)													
ERR1756220_1	(17.0, 1.0)	(18.0, 4.0)	(19.0, 28.0)	(20.0, 57.0)	(21.0, 172.0)	(22.0, 374.0)	(23.0, 699.0)	(24.0, 1340.0)	(25.0, 2317.0)	(26.0, 4411.0)	(27.0, 7923.0)	(28.0, 14406.0)	(29.0, 26442.0)	(30.0, 46634.0)	(31.0, 81156.0)	(32.0, 142438.0)	(33.0, 250300.0)	(34.0, 412939.0)	(35.0, 565953.0)	(36.0, 566517.0)	(37.0, 345170.0)	(38.0, 75709.0)	(39.0, 9458.0)	(40.0, 135.0)														
ERR1756220_2	(15.0, 6.0)	(16.0, 8.0)	(17.0, 21.0)	(18.0, 41.0)	(19.0, 137.0)	(20.0, 474.0)	(21.0, 912.0)	(22.0, 1308.0)	(23.0, 1949.0)	(24.0, 3095.0)	(25.0, 5292.0)	(26.0, 9225.0)	(27.0, 16214.0)	(28.0, 29170.0)	(29.0, 53022.0)	(30.0, 95009.0)	(31.0, 163162.0)	(32.0, 267322.0)	(33.0, 396730.0)	(34.0, 500364.0)	(35.0, 496383.0)	(36.0, 351936.0)	(37.0, 134458.0)	(38.0, 24570.0)	(39.0, 3764.0)	(40.0, 11.0)												
ERR1756221_1	(19.0, 4.0)	(20.0, 31.0)	(21.0, 79.0)	(22.0, 246.0)	(23.0, 546.0)	(24.0, 1045.0)	(25.0, 1905.0)	(26.0, 3725.0)	(27.0, 6718.0)	(28.0, 11854.0)	(29.0, 20308.0)	(30.0, 32556.0)	(31.0, 52766.0)	(32.0, 91986.0)	(33.0, 173642.0)	(34.0, 329589.0)	(35.0, 540301.0)	(36.0, 625386.0)	(37.0, 433480.0)	(38.0, 124327.0)	(39.0, 11989.0)	(40.0, 149.0)																
ERR1756221_2	(15.0, 2.0)	(16.0, 10.0)	(17.0, 10.0)	(18.0, 30.0)	(19.0, 101.0)	(20.0, 352.0)	(21.0, 642.0)	(22.0, 978.0)	(23.0, 1378.0)	(24.0, 2351.0)	(25.0, 3836.0)	(26.0, 6221.0)	(27.0, 10525.0)	(28.0, 17681.0)	(29.0, 30367.0)	(30.0, 51858.0)	(31.0, 90638.0)	(32.0, 162352.0)	(33.0, 286779.0)	(34.0, 454952.0)	(35.0, 566987.0)	(36.0, 481866.0)	(37.0, 233556.0)	(38.0, 52242.0)	(39.0, 6885.0)	(40.0, 33.0)												
ERR1756224_1	(11.0, 1.0)	(12.0, 0.0)	(13.0, 3.0)	(14.0, 2.0)	(15.0, 4.0)	(16.0, 27.0)	(17.0, 178.0)	(18.0, 559.0)	(19.0, 1693.0)	(20.0, 3662.0)	(21.0, 6063.0)	(22.0, 8782.0)	(23.0, 12128.0)	(24.0, 15400.0)	(25.0, 19126.0)	(26.0, 22901.0)	(27.0, 26504.0)	(28.0, 29916.0)	(29.0, 32846.0)	(30.0, 35757.0)	(31.0, 39755.0)	(32.0, 45922.0)	(33.0, 53447.0)	(34.0, 60278.0)	(35.0, 66688.0)	(36.0, 64982.0)	(37.0, 46711.0)	(38.0, 14644.0)	(39.0, 1182.0)	(40.0, 5.0)								
ERR1756224_2	(16.0, 2.0)	(17.0, 13.0)	(18.0, 147.0)	(19.0, 542.0)	(20.0, 1583.0)	(21.0, 3009.0)	(22.0, 4640.0)	(23.0, 6804.0)	(24.0, 9149.0)	(25.0, 12171.0)	(26.0, 15922.0)	(27.0, 20246.0)	(28.0, 25233.0)	(29.0, 30696.0)	(30.0, 37198.0)	(31.0, 46045.0)	(32.0, 56048.0)	(33.0, 66766.0)	(34.0, 75406.0)	(35.0, 76963.0)	(36.0, 67968.0)	(37.0, 41428.0)	(38.0, 10364.0)	(39.0, 819.0)	(40.0, 4.0)													
ERR1756228_1	(9.0, 1.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 2.0)	(16.0, 33.0)	(17.0, 255.0)	(18.0, 1003.0)	(19.0, 2894.0)	(20.0, 6308.0)	(21.0, 10353.0)	(22.0, 14845.0)	(23.0, 20188.0)	(24.0, 25576.0)	(25.0, 31320.0)	(26.0, 36679.0)	(27.0, 41796.0)	(28.0, 45757.0)	(29.0, 50888.0)	(30.0, 57035.0)	(31.0, 66042.0)	(32.0, 78952.0)	(33.0, 91387.0)	(34.0, 104324.0)	(35.0, 115855.0)	(36.0, 112804.0)	(37.0, 75741.0)	(38.0, 21934.0)	(39.0, 1748.0)	(40.0, 13.0)						
ERR1756228_2	(15.0, 1.0)	(16.0, 2.0)	(17.0, 17.0)	(18.0, 131.0)	(19.0, 510.0)	(20.0, 1496.0)	(21.0, 3307.0)	(22.0, 5710.0)	(23.0, 8978.0)	(24.0, 13808.0)	(25.0, 19644.0)	(26.0, 26325.0)	(27.0, 33920.0)	(28.0, 43360.0)	(29.0, 54473.0)	(30.0, 66895.0)	(31.0, 81197.0)	(32.0, 98830.0)	(33.0, 118642.0)	(34.0, 131885.0)	(35.0, 129948.0)	(36.0, 101424.0)	(37.0, 54274.0)	(38.0, 16427.0)	(39.0, 2516.0)	(40.0, 13.0)												
ERR1756232_1	(9.0, 1.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 2.0)	(14.0, 2.0)	(15.0, 3.0)	(16.0, 31.0)	(17.0, 255.0)	(18.0, 1050.0)	(19.0, 3006.0)	(20.0, 6474.0)	(21.0, 10651.0)	(22.0, 15488.0)	(23.0, 20634.0)	(24.0, 26766.0)	(25.0, 32893.0)	(26.0, 39375.0)	(27.0, 44582.0)	(28.0, 49579.0)	(29.0, 54068.0)	(30.0, 60652.0)	(31.0, 69418.0)	(32.0, 81991.0)	(33.0, 96242.0)	(34.0, 108501.0)	(35.0, 122375.0)	(36.0, 122413.0)	(37.0, 89938.0)	(38.0, 28987.0)	(39.0, 2205.0)	(40.0, 17.0)						
ERR1756232_2	(16.0, 4.0)	(17.0, 27.0)	(18.0, 101.0)	(19.0, 495.0)	(20.0, 1580.0)	(21.0, 3390.0)	(22.0, 6059.0)	(23.0, 9619.0)	(24.0, 14228.0)	(25.0, 20224.0)	(26.0, 27290.0)	(27.0, 35574.0)	(28.0, 45365.0)	(29.0, 56606.0)	(30.0, 70409.0)	(31.0, 84513.0)	(32.0, 102538.0)	(33.0, 121993.0)	(34.0, 138002.0)	(35.0, 140034.0)	(36.0, 116664.0)	(37.0, 68490.0)	(38.0, 21275.0)	(39.0, 3104.0)	(40.0, 15.0)													
ERR1756234_1	(10.0, 1.0)	(11.0, 0.0)	(12.0, 2.0)	(13.0, 3.0)	(14.0, 3.0)	(15.0, 3.0)	(16.0, 11.0)	(17.0, 72.0)	(18.0, 276.0)	(19.0, 898.0)	(20.0, 1771.0)	(21.0, 2588.0)	(22.0, 3476.0)	(23.0, 4901.0)	(24.0, 7500.0)	(25.0, 11134.0)	(26.0, 17056.0)	(27.0, 25144.0)	(28.0, 35673.0)	(29.0, 50722.0)	(30.0, 72184.0)	(31.0, 102973.0)	(32.0, 152041.0)	(33.0, 234154.0)	(34.0, 362693.0)	(35.0, 520708.0)	(36.0, 623093.0)	(37.0, 538301.0)	(38.0, 204023.0)	(39.0, 12649.0)	(40.0, 65.0)							
ERR1756234_2	(18.0, 13.0)	(19.0, 120.0)	(20.0, 523.0)	(21.0, 1158.0)	(22.0, 1851.0)	(23.0, 2965.0)	(24.0, 4679.0)	(25.0, 7554.0)	(26.0, 12032.0)	(27.0, 18685.0)	(28.0, 28859.0)	(29.0, 44880.0)	(30.0, 70711.0)	(31.0, 113850.0)	(32.0, 182899.0)	(33.0, 284153.0)	(34.0, 414690.0)	(35.0, 534381.0)	(36.0, 591575.0)	(37.0, 473972.0)	(38.0, 178831.0)	(39.0, 15646.0)	(40.0, 91.0)															
ERR1756237_1	(12.0, 1.0)	(13.0, 5.0)	(14.0, 9.0)	(15.0, 9.0)	(16.0, 41.0)	(17.0, 162.0)	(18.0, 676.0)	(19.0, 2086.0)	(20.0, 4392.0)	(21.0, 6842.0)	(22.0, 9714.0)	(23.0, 12861.0)	(24.0, 16065.0)	(25.0, 19708.0)	(26.0, 23645.0)	(27.0, 27209.0)	(28.0, 30495.0)	(29.0, 32937.0)	(30.0, 35483.0)	(31.0, 39840.0)	(32.0, 46668.0)	(33.0, 52844.0)	(34.0, 57875.0)	(35.0, 61569.0)	(36.0, 57521.0)	(37.0, 39015.0)	(38.0, 11643.0)	(39.0, 853.0)	(40.0, 2.0)									
ERR1756237_2	(11.0, 1.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 3.0)	(17.0, 24.0)	(18.0, 168.0)	(19.0, 646.0)	(20.0, 1758.0)	(21.0, 3410.0)	(22.0, 5296.0)	(23.0, 7690.0)	(24.0, 10541.0)	(25.0, 13970.0)	(26.0, 18215.0)	(27.0, 22666.0)	(28.0, 28057.0)	(29.0, 34156.0)	(30.0, 40675.0)	(31.0, 49043.0)	(32.0, 59426.0)	(33.0, 67819.0)	(34.0, 74514.0)	(35.0, 68973.0)	(36.0, 50031.0)	(37.0, 24774.0)	(38.0, 7097.0)	(39.0, 1206.0)	(40.0, 11.0)								
ERR1756246_1	(10.0, 1.0)	(11.0, 7.0)	(12.0, 5.0)	(13.0, 10.0)	(14.0, 17.0)	(15.0, 23.0)	(16.0, 142.0)	(17.0, 1023.0)	(18.0, 3981.0)	(19.0, 12000.0)	(20.0, 24850.0)	(21.0, 39266.0)	(22.0, 53963.0)	(23.0, 68385.0)	(24.0, 85299.0)	(25.0, 102382.0)	(26.0, 117935.0)	(27.0, 132950.0)	(28.0, 149459.0)	(29.0, 167255.0)	(30.0, 190595.0)	(31.0, 223409.0)	(32.0, 267698.0)	(33.0, 315048.0)	(34.0, 358300.0)	(35.0, 399891.0)	(36.0, 403487.0)	(37.0, 318742.0)	(38.0, 140138.0)	(39.0, 16114.0)	(40.0, 71.0)							
ERR1756246_2	(16.0, 5.0)	(17.0, 50.0)	(18.0, 334.0)	(19.0, 1638.0)	(20.0, 4908.0)	(21.0, 9653.0)	(22.0, 15694.0)	(23.0, 23475.0)	(24.0, 34031.0)	(25.0, 47878.0)	(26.0, 65295.0)	(27.0, 86428.0)	(28.0, 110937.0)	(29.0, 139382.0)	(30.0, 174962.0)	(31.0, 221247.0)	(32.0, 284416.0)	(33.0, 360181.0)	(34.0, 441840.0)	(35.0, 499600.0)	(36.0, 488784.0)	(37.0, 381381.0)	(38.0, 183342.0)	(39.0, 16909.0)	(40.0, 76.0)													
ERR1756249_1	(11.0, 3.0)	(12.0, 1.0)	(13.0, 7.0)	(14.0, 14.0)	(15.0, 16.0)	(16.0, 51.0)	(17.0, 333.0)	(18.0, 1407.0)	(19.0, 3989.0)	(20.0, 8244.0)	(21.0, 12815.0)	(22.0, 17756.0)	(23.0, 22948.0)	(24.0, 28768.0)	(25.0, 34661.0)	(26.0, 40309.0)	(27.0, 45858.0)	(28.0, 50645.0)	(29.0, 55912.0)	(30.0, 62279.0)	(31.0, 69558.0)	(32.0, 81832.0)	(33.0, 95238.0)	(34.0, 108755.0)	(35.0, 119494.0)	(36.0, 113567.0)	(37.0, 75916.0)	(38.0, 20335.0)	(39.0, 1704.0)	(40.0, 8.0)								
ERR1756249_2	(9.0, 1.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 2.0)	(14.0, 1.0)	(15.0, 3.0)	(16.0, 11.0)	(17.0, 53.0)	(18.0, 236.0)	(19.0, 915.0)	(20.0, 2640.0)	(21.0, 5139.0)	(22.0, 8407.0)	(23.0, 12238.0)	(24.0, 17063.0)	(25.0, 22593.0)	(26.0, 29985.0)	(27.0, 38049.0)	(28.0, 47685.0)	(29.0, 59425.0)	(30.0, 73029.0)	(31.0, 89559.0)	(32.0, 110618.0)	(33.0, 132134.0)	(34.0, 146296.0)	(35.0, 135173.0)	(36.0, 90386.0)	(37.0, 40373.0)	(38.0, 8995.0)	(39.0, 1411.0)	(40.0, 3.0)						
ERR1756250_1	(13.0, 3.0)	(14.0, 11.0)	(15.0, 12.0)	(16.0, 24.0)	(17.0, 140.0)	(18.0, 616.0)	(19.0, 2016.0)	(20.0, 3953.0)	(21.0, 6377.0)	(22.0, 8897.0)	(23.0, 11665.0)	(24.0, 14650.0)	(25.0, 18516.0)	(26.0, 21998.0)	(27.0, 25320.0)	(28.0, 28211.0)	(29.0, 30227.0)	(30.0, 32520.0)	(31.0, 36786.0)	(32.0, 43241.0)	(33.0, 49395.0)	(34.0, 54595.0)	(35.0, 58448.0)	(36.0, 55419.0)	(37.0, 39193.0)	(38.0, 12437.0)	(39.0, 1090.0)	(40.0, 5.0)										
ERR1756250_2	(11.0, 1.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 2.0)	(17.0, 20.0)	(18.0, 146.0)	(19.0, 680.0)	(20.0, 1633.0)	(21.0, 3043.0)	(22.0, 4845.0)	(23.0, 7143.0)	(24.0, 9870.0)	(25.0, 13016.0)	(26.0, 16604.0)	(27.0, 20896.0)	(28.0, 25714.0)	(29.0, 31194.0)	(30.0, 37246.0)	(31.0, 45012.0)	(32.0, 54065.0)	(33.0, 63864.0)	(34.0, 70775.0)	(35.0, 66970.0)	(36.0, 49348.0)	(37.0, 24639.0)	(38.0, 7344.0)	(39.0, 1687.0)	(40.0, 8.0)								
ERR1756254_1	(14.0, 2.0)	(15.0, 2.0)	(16.0, 23.0)	(17.0, 192.0)	(18.0, 784.0)	(19.0, 2340.0)	(20.0, 4756.0)	(21.0, 7416.0)	(22.0, 10539.0)	(23.0, 14382.0)	(24.0, 18945.0)	(25.0, 23683.0)	(26.0, 29528.0)	(27.0, 35413.0)	(28.0, 41020.0)	(29.0, 45268.0)	(30.0, 49227.0)	(31.0, 53427.0)	(32.0, 60402.0)	(33.0, 68132.0)	(34.0, 73421.0)	(35.0, 79344.0)	(36.0, 82152.0)	(37.0, 70942.0)	(38.0, 31930.0)	(39.0, 2267.0)	(40.0, 1.0)											
ERR1756254_2	(14.0, 3.0)	(15.0, 0.0)	(16.0, 1.0)	(17.0, 43.0)	(18.0, 195.0)	(19.0, 796.0)	(20.0, 2247.0)	(21.0, 4322.0)	(22.0, 6892.0)	(23.0, 10021.0)	(24.0, 13691.0)	(25.0, 18035.0)	(26.0, 23065.0)	(27.0, 28842.0)	(28.0, 35412.0)	(29.0, 42802.0)	(30.0, 51200.0)	(31.0, 60976.0)	(32.0, 73796.0)	(33.0, 86547.0)	(34.0, 96649.0)	(35.0, 97421.0)	(36.0, 82021.0)	(37.0, 50934.0)	(38.0, 17567.0)	(39.0, 2059.0)	(40.0, 1.0)											
ERR1756258_1	(15.0, 2.0)	(16.0, 36.0)	(17.0, 291.0)	(18.0, 1296.0)	(19.0, 4241.0)	(20.0, 9003.0)	(21.0, 14221.0)	(22.0, 19496.0)	(23.0, 25436.0)	(24.0, 31290.0)	(25.0, 37739.0)	(26.0, 44638.0)	(27.0, 51529.0)	(28.0, 57775.0)	(29.0, 63864.0)	(30.0, 71215.0)	(31.0, 80167.0)	(32.0, 92073.0)	(33.0, 104044.0)	(34.0, 114563.0)	(35.0, 121445.0)	(36.0, 117871.0)	(37.0, 90235.0)	(38.0, 36102.0)	(39.0, 2668.0)	(40.0, 11.0)												
ERR1756258_2	(17.0, 26.0)	(18.0, 201.0)	(19.0, 995.0)	(20.0, 2928.0)	(21.0, 5812.0)	(22.0, 9289.0)	(23.0, 13334.0)	(24.0, 17837.0)	(25.0, 23712.0)	(26.0, 30523.0)	(27.0, 38788.0)	(28.0, 47475.0)	(29.0, 58036.0)	(30.0, 69256.0)	(31.0, 83586.0)	(32.0, 102603.0)	(33.0, 121939.0)	(34.0, 139452.0)	(35.0, 148071.0)	(36.0, 138486.0)	(37.0, 100014.0)	(38.0, 36133.0)	(39.0, 2744.0)	(40.0, 11.0)														
ERR1756259_1	(10.0, 2.0)	(11.0, 1.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 9.0)	(16.0, 49.0)	(17.0, 388.0)	(18.0, 1441.0)	(19.0, 4366.0)	(20.0, 8719.0)	(21.0, 13997.0)	(22.0, 19095.0)	(23.0, 24571.0)	(24.0, 30368.0)	(25.0, 36506.0)	(26.0, 42435.0)	(27.0, 47916.0)	(28.0, 53760.0)	(29.0, 59352.0)	(30.0, 66360.0)	(31.0, 76177.0)	(32.0, 90719.0)	(33.0, 106586.0)	(34.0, 121200.0)	(35.0, 129969.0)	(36.0, 113788.0)	(37.0, 59457.0)	(38.0, 11499.0)	(39.0, 1156.0)	(40.0, 7.0)							
ERR1756259_2	(16.0, 3.0)	(17.0, 32.0)	(18.0, 134.0)	(19.0, 690.0)	(20.0, 2153.0)	(21.0, 4401.0)	(22.0, 6927.0)	(23.0, 10319.0)	(24.0, 14460.0)	(25.0, 20062.0)	(26.0, 26399.0)	(27.0, 34417.0)	(28.0, 44118.0)	(29.0, 57890.0)	(30.0, 74216.0)	(31.0, 96361.0)	(32.0, 123724.0)	(33.0, 150537.0)	(34.0, 165740.0)	(35.0, 146400.0)	(36.0, 94190.0)	(37.0, 38127.0)	(38.0, 7317.0)	(39.0, 1275.0)	(40.0, 1.0)													
ERR1756270_1	(16.0, 4.0)	(17.0, 50.0)	(18.0, 237.0)	(19.0, 1006.0)	(20.0, 2142.0)	(21.0, 3406.0)	(22.0, 4852.0)	(23.0, 7229.0)	(24.0, 10834.0)	(25.0, 15242.0)	(26.0, 20896.0)	(27.0, 28652.0)	(28.0, 38976.0)	(29.0, 52817.0)	(30.0, 71439.0)	(31.0, 99998.0)	(32.0, 143358.0)	(33.0, 202731.0)	(34.0, 269086.0)	(35.0, 313994.0)	(36.0, 293340.0)	(37.0, 187913.0)	(38.0, 50863.0)	(39.0, 7495.0)	(40.0, 90.0)													
ERR1756270_2	(15.0, 1.0)	(16.0, 1.0)	(17.0, 4.0)	(18.0, 48.0)	(19.0, 182.0)	(20.0, 706.0)	(21.0, 1466.0)	(22.0, 2632.0)	(23.0, 4384.0)	(24.0, 7126.0)	(25.0, 11069.0)	(26.0, 16395.0)	(27.0, 24667.0)	(28.0, 36439.0)	(29.0, 54861.0)	(30.0, 83112.0)	(31.0, 125482.0)	(32.0, 181879.0)	(33.0, 247962.0)	(34.0, 300435.0)	(35.0, 308350.0)	(36.0, 246351.0)	(37.0, 135278.0)	(38.0, 30570.0)	(39.0, 7198.0)	(40.0, 52.0)												
