Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
ERR1756171_1	(32, 60308.0)	(37, 32260.0)	(42, 21804.0)	(47, 15918.0)	(52, 32931.0)	(57, 28861.0)	(62, 18177.0)	(67, 13415.0)	(72, 13160.0)	(77, 23729.0)	(82, 21106.0)	(87, 19653.0)	(92, 21368.0)	(97, 20063.0)	(102, 25739.0)	(107, 33836.0)	(112, 47933.0)	(117, 60459.0)	(122, 46195.0)	(127, 46100.0)	(132, 71843.0)	(137, 86708.0)	(142, 74512.0)	(147, 66226.0)	(151, 267661.0)
ERR1756171_2	(32, 37748.0)	(37, 26511.0)	(42, 14198.0)	(47, 17149.0)	(52, 24119.0)	(57, 24942.0)	(62, 18514.0)	(67, 17013.0)	(72, 12150.0)	(77, 31784.0)	(82, 24931.0)	(87, 17164.0)	(92, 17525.0)	(97, 19528.0)	(102, 24215.0)	(107, 29661.0)	(112, 37477.0)	(117, 41010.0)	(122, 55284.0)	(127, 54272.0)	(132, 62358.0)	(137, 81231.0)	(142, 91434.0)	(147, 86182.0)	(151, 303565.0)
ERR1756182_1	(32, 20909.0)	(37, 31360.0)	(42, 13672.0)	(47, 17157.0)	(52, 32142.0)	(57, 60210.0)	(62, 51197.0)	(67, 58717.0)	(72, 55970.0)	(77, 55962.0)	(82, 52865.0)	(87, 41784.0)	(92, 66359.0)	(97, 59045.0)	(102, 68930.0)	(107, 84036.0)	(112, 119079.0)	(117, 156118.0)	(122, 202406.0)	(127, 175819.0)	(132, 163083.0)	(137, 174668.0)	(142, 136439.0)	(147, 99574.0)	(151, 592939.0)
ERR1756182_2	(32, 22156.0)	(37, 27192.0)	(42, 18929.0)	(47, 20776.0)	(52, 26680.0)	(57, 56098.0)	(62, 51403.0)	(67, 59751.0)	(72, 59744.0)	(77, 66723.0)	(82, 66498.0)	(87, 59876.0)	(92, 92587.0)	(97, 80029.0)	(102, 94474.0)	(107, 114202.0)	(112, 140352.0)	(117, 168299.0)	(122, 219945.0)	(127, 164256.0)	(132, 171945.0)	(137, 203079.0)	(142, 164312.0)	(147, 90902.0)	(151, 350232.0)
ERR1756183_1	(32, 46605.0)	(37, 32764.0)	(42, 14798.0)	(47, 17422.0)	(52, 22446.0)	(57, 26452.0)	(62, 22030.0)	(67, 12456.0)	(72, 13655.0)	(77, 24844.0)	(82, 22565.0)	(87, 22874.0)	(92, 23443.0)	(97, 18804.0)	(102, 25361.0)	(107, 42049.0)	(112, 71323.0)	(117, 73244.0)	(122, 50487.0)	(127, 68012.0)	(132, 110430.0)	(137, 153265.0)	(142, 103470.0)	(147, 91020.0)	(151, 467579.0)
ERR1756183_2	(32, 33492.0)	(37, 16398.0)	(42, 7483.0)	(47, 15208.0)	(52, 18104.0)	(57, 26302.0)	(62, 23270.0)	(67, 19583.0)	(72, 11156.0)	(77, 31224.0)	(82, 22961.0)	(87, 19640.0)	(92, 19300.0)	(97, 18739.0)	(102, 23644.0)	(107, 32688.0)	(112, 46047.0)	(117, 48719.0)	(122, 69429.0)	(127, 69160.0)	(132, 97949.0)	(137, 123647.0)	(142, 120627.0)	(147, 118947.0)	(151, 543681.0)
ERR1756186_1	(32, 43970.0)	(37, 24281.0)	(42, 16468.0)	(47, 9182.0)	(52, 20862.0)	(57, 33188.0)	(62, 23857.0)	(67, 13167.0)	(72, 11376.0)	(77, 19374.0)	(82, 19613.0)	(87, 21707.0)	(92, 24857.0)	(97, 20778.0)	(102, 28170.0)	(107, 50702.0)	(112, 76874.0)	(117, 88637.0)	(122, 53850.0)	(127, 81824.0)	(132, 99217.0)	(137, 148332.0)	(142, 82901.0)	(147, 72610.0)	(151, 358233.0)
ERR1756186_2	(32, 23573.0)	(37, 19927.0)	(42, 10764.0)	(47, 14501.0)	(52, 19700.0)	(57, 28660.0)	(62, 27217.0)	(67, 21856.0)	(72, 14713.0)	(77, 32785.0)	(82, 32238.0)	(87, 30218.0)	(92, 31318.0)	(97, 31595.0)	(102, 41216.0)	(107, 54112.0)	(112, 75926.0)	(117, 87185.0)	(122, 105899.0)	(127, 108616.0)	(132, 85538.0)	(137, 150204.0)	(142, 90178.0)	(147, 81445.0)	(151, 224646.0)
ERR1756192_1	(32, 15352.0)	(37, 10964.0)	(42, 9618.0)	(47, 6960.0)	(52, 8238.0)	(57, 8678.0)	(62, 8063.0)	(67, 6538.0)	(72, 6332.0)	(77, 10681.0)	(82, 9604.0)	(87, 15647.0)	(92, 10314.0)	(97, 9838.0)	(102, 9913.0)	(107, 11681.0)	(112, 16694.0)	(117, 19856.0)	(122, 18143.0)	(127, 21608.0)	(132, 36715.0)	(137, 29232.0)	(142, 35091.0)	(147, 30382.0)	(151, 115362.0)
ERR1756192_2	(32, 28998.0)	(37, 6236.0)	(42, 5237.0)	(47, 7583.0)	(52, 6654.0)	(57, 10374.0)	(62, 9399.0)	(67, 7748.0)	(72, 6803.0)	(77, 13332.0)	(82, 10266.0)	(87, 10005.0)	(92, 10706.0)	(97, 11342.0)	(102, 9216.0)	(107, 10530.0)	(112, 13881.0)	(117, 17595.0)	(122, 22420.0)	(127, 24993.0)	(132, 32652.0)	(137, 23973.0)	(142, 31464.0)	(147, 30757.0)	(151, 119340.0)
ERR1756203_1	(32, 35500.0)	(37, 24264.0)	(42, 20892.0)	(47, 10580.0)	(52, 18398.0)	(57, 27492.0)	(62, 18046.0)	(67, 10377.0)	(72, 10070.0)	(77, 20801.0)	(82, 20025.0)	(87, 21482.0)	(92, 23668.0)	(97, 22405.0)	(102, 29112.0)	(107, 50021.0)	(112, 79601.0)	(117, 70151.0)	(122, 36619.0)	(127, 50860.0)	(132, 70754.0)	(137, 82726.0)	(142, 66954.0)	(147, 33705.0)	(151, 238232.0)
ERR1756203_2	(32, 16018.0)	(37, 20725.0)	(42, 17280.0)	(47, 17386.0)	(52, 21213.0)	(57, 28682.0)	(62, 24173.0)	(67, 17035.0)	(72, 15776.0)	(77, 33156.0)	(82, 25854.0)	(87, 26321.0)	(92, 26118.0)	(97, 24073.0)	(102, 31384.0)	(107, 45950.0)	(112, 71226.0)	(117, 73931.0)	(122, 80250.0)	(127, 80161.0)	(132, 58924.0)	(137, 95410.0)	(142, 64875.0)	(147, 39498.0)	(151, 137316.0)
ERR1756220_1	(32, 19946.0)	(37, 29766.0)	(42, 13697.0)	(47, 15982.0)	(52, 28756.0)	(57, 65778.0)	(62, 38810.0)	(67, 41375.0)	(72, 43346.0)	(77, 54351.0)	(82, 52997.0)	(87, 46109.0)	(92, 65441.0)	(97, 59753.0)	(102, 64508.0)	(107, 82862.0)	(112, 119251.0)	(117, 149760.0)	(122, 210698.0)	(127, 192492.0)	(132, 176263.0)	(137, 186186.0)	(142, 140491.0)	(147, 104788.0)	(151, 551177.0)
ERR1756220_2	(32, 18773.0)	(37, 24609.0)	(42, 17756.0)	(47, 18736.0)	(52, 25757.0)	(57, 57891.0)	(62, 40912.0)	(67, 44384.0)	(72, 46766.0)	(77, 64045.0)	(82, 62483.0)	(87, 61640.0)	(92, 88708.0)	(97, 81134.0)	(102, 87703.0)	(107, 110745.0)	(112, 139804.0)	(117, 166730.0)	(122, 223771.0)	(127, 180557.0)	(132, 173944.0)	(137, 210686.0)	(142, 169349.0)	(147, 95743.0)	(151, 341957.0)
ERR1756221_1	(32, 17996.0)	(37, 20771.0)	(42, 13088.0)	(47, 18604.0)	(52, 17473.0)	(57, 31799.0)	(62, 32100.0)	(67, 46985.0)	(72, 50231.0)	(77, 45772.0)	(82, 40625.0)	(87, 40496.0)	(92, 68505.0)	(97, 65326.0)	(102, 77671.0)	(107, 82284.0)	(112, 95768.0)	(117, 148597.0)	(122, 165805.0)	(127, 157998.0)	(132, 237910.0)	(137, 152697.0)	(142, 170525.0)	(147, 102605.0)	(151, 561001.0)
ERR1756221_2	(32, 17634.0)	(37, 20135.0)	(42, 15580.0)	(47, 21089.0)	(52, 15138.0)	(57, 32278.0)	(62, 35872.0)	(67, 49581.0)	(72, 54539.0)	(77, 56132.0)	(82, 57322.0)	(87, 58476.0)	(92, 89579.0)	(97, 89218.0)	(102, 98439.0)	(107, 105575.0)	(112, 115328.0)	(117, 166734.0)	(122, 188693.0)	(127, 163267.0)	(132, 219078.0)	(137, 169884.0)	(142, 173033.0)	(147, 91222.0)	(151, 358806.0)
ERR1756224_1	(32, 21683.0)	(37, 13846.0)	(42, 9021.0)	(47, 6606.0)	(52, 13785.0)	(57, 14564.0)	(62, 10279.0)	(67, 5640.0)	(72, 7151.0)	(77, 10797.0)	(82, 9728.0)	(87, 8648.0)	(92, 10749.0)	(97, 10854.0)	(102, 13783.0)	(107, 20006.0)	(112, 28899.0)	(117, 32677.0)	(122, 22506.0)	(127, 26046.0)	(132, 34865.0)	(137, 40626.0)	(142, 34652.0)	(147, 34270.0)	(151, 167485.0)
ERR1756224_2	(32, 12212.0)	(37, 9636.0)	(42, 4747.0)	(47, 9050.0)	(52, 10212.0)	(57, 13352.0)	(62, 11212.0)	(67, 8517.0)	(72, 7831.0)	(77, 14799.0)	(82, 10616.0)	(87, 9263.0)	(92, 9081.0)	(97, 8898.0)	(102, 10477.0)	(107, 14116.0)	(112, 18205.0)	(117, 18517.0)	(122, 24284.0)	(127, 25214.0)	(132, 34793.0)	(137, 39040.0)	(142, 42962.0)	(147, 50221.0)	(151, 191911.0)
ERR1756228_1	(32, 35034.0)	(37, 21948.0)	(42, 14162.0)	(47, 12306.0)	(52, 20686.0)	(57, 22658.0)	(62, 20133.0)	(67, 8551.0)	(72, 9685.0)	(77, 20148.0)	(82, 18517.0)	(87, 18185.0)	(92, 18542.0)	(97, 21410.0)	(102, 24776.0)	(107, 33394.0)	(112, 48185.0)	(117, 52800.0)	(122, 43692.0)	(127, 48124.0)	(132, 77930.0)	(137, 84930.0)	(142, 51100.0)	(147, 47160.0)	(151, 239677.0)
ERR1756228_2	(32, 24912.0)	(37, 12522.0)	(42, 8362.0)	(47, 13655.0)	(52, 15399.0)	(57, 22222.0)	(62, 19645.0)	(67, 14250.0)	(72, 9243.0)	(77, 23502.0)	(82, 18964.0)	(87, 16225.0)	(92, 17525.0)	(97, 19127.0)	(102, 22595.0)	(107, 28169.0)	(112, 34875.0)	(117, 38604.0)	(122, 54465.0)	(127, 51283.0)	(132, 67366.0)	(137, 82828.0)	(142, 64465.0)	(147, 66768.0)	(151, 266762.0)
ERR1756232_1	(32, 38917.0)	(37, 22116.0)	(42, 13326.0)	(47, 12993.0)	(52, 22512.0)	(57, 25945.0)	(62, 19861.0)	(67, 8591.0)	(72, 9632.0)	(77, 21580.0)	(82, 19468.0)	(87, 17305.0)	(92, 18975.0)	(97, 19457.0)	(102, 24633.0)	(107, 32825.0)	(112, 47980.0)	(117, 52428.0)	(122, 44033.0)	(127, 50101.0)	(132, 64733.0)	(137, 90412.0)	(142, 54011.0)	(147, 54342.0)	(151, 301423.0)
ERR1756232_2	(32, 27138.0)	(37, 12958.0)	(42, 8386.0)	(47, 14898.0)	(52, 16706.0)	(57, 24154.0)	(62, 20939.0)	(67, 14169.0)	(72, 9157.0)	(77, 25440.0)	(82, 20054.0)	(87, 16379.0)	(92, 17525.0)	(97, 17808.0)	(102, 21610.0)	(107, 27992.0)	(112, 33468.0)	(117, 36372.0)	(122, 53089.0)	(127, 53572.0)	(132, 53866.0)	(137, 89651.0)	(142, 65976.0)	(147, 80087.0)	(151, 326205.0)
ERR1756234_1	(32, 20570.0)	(37, 18532.0)	(42, 14546.0)	(47, 18320.0)	(52, 22594.0)	(57, 33678.0)	(62, 33273.0)	(67, 28902.0)	(72, 29506.0)	(77, 35142.0)	(82, 31318.0)	(87, 31917.0)	(92, 42832.0)	(97, 41655.0)	(102, 51073.0)	(107, 63461.0)	(112, 84919.0)	(117, 124132.0)	(122, 130456.0)	(127, 147085.0)	(132, 319687.0)	(137, 230872.0)	(142, 253956.0)	(147, 219140.0)	(151, 956552.0)
ERR1756234_2	(32, 12611.0)	(37, 10209.0)	(42, 10159.0)	(47, 16637.0)	(52, 17993.0)	(57, 33218.0)	(62, 34084.0)	(67, 33973.0)	(72, 25831.0)	(77, 48650.0)	(82, 45139.0)	(87, 46556.0)	(92, 74232.0)	(97, 53051.0)	(102, 67159.0)	(107, 82451.0)	(112, 87939.0)	(117, 124834.0)	(122, 152505.0)	(127, 161285.0)	(132, 279471.0)	(137, 210419.0)	(142, 275639.0)	(147, 208337.0)	(151, 871736.0)
ERR1756237_1	(32, 18948.0)	(37, 12801.0)	(42, 9341.0)	(47, 7638.0)	(52, 8993.0)	(57, 11037.0)	(62, 10192.0)	(67, 6589.0)	(72, 8112.0)	(77, 11907.0)	(82, 10698.0)	(87, 10634.0)	(92, 11946.0)	(97, 11171.0)	(102, 13205.0)	(107, 18105.0)	(112, 26039.0)	(117, 34856.0)	(122, 26334.0)	(127, 26087.0)	(132, 49104.0)	(137, 46361.0)	(142, 35650.0)	(147, 26177.0)	(151, 138245.0)
ERR1756237_2	(32, 16539.0)	(37, 7964.0)	(42, 5646.0)	(47, 8753.0)	(52, 9243.0)	(57, 10465.0)	(62, 11503.0)	(67, 10814.0)	(72, 8390.0)	(77, 13968.0)	(82, 11734.0)	(87, 10921.0)	(92, 11363.0)	(97, 12159.0)	(102, 14828.0)	(107, 17626.0)	(112, 21049.0)	(117, 25481.0)	(122, 33164.0)	(127, 31920.0)	(132, 46533.0)	(137, 45098.0)	(142, 42517.0)	(147, 32373.0)	(151, 130119.0)
ERR1756246_1	(32, 109976.0)	(37, 63176.0)	(42, 22095.0)	(47, 23327.0)	(52, 42185.0)	(57, 59808.0)	(62, 44221.0)	(67, 28163.0)	(72, 32740.0)	(77, 50813.0)	(82, 42914.0)	(87, 44291.0)	(92, 52335.0)	(97, 47114.0)	(102, 61941.0)	(107, 105146.0)	(112, 158630.0)	(117, 177100.0)	(122, 148546.0)	(127, 177493.0)	(132, 249783.0)	(137, 373820.0)	(142, 263715.0)	(147, 282574.0)	(151, 930540.0)
ERR1756246_2	(32, 55742.0)	(37, 34074.0)	(42, 15882.0)	(47, 29625.0)	(52, 34031.0)	(57, 61989.0)	(62, 51973.0)	(67, 41259.0)	(72, 36846.0)	(77, 74988.0)	(82, 51473.0)	(87, 45939.0)	(92, 47777.0)	(97, 47737.0)	(102, 55305.0)	(107, 81499.0)	(112, 120079.0)	(117, 126813.0)	(122, 184091.0)	(127, 165680.0)	(132, 205992.0)	(137, 301740.0)	(142, 276932.0)	(147, 347057.0)	(151, 1097923.0)
ERR1756249_1	(32, 41240.0)	(37, 19976.0)	(42, 14584.0)	(47, 15380.0)	(52, 23851.0)	(57, 23711.0)	(62, 18031.0)	(67, 11343.0)	(72, 11781.0)	(77, 21250.0)	(82, 19610.0)	(87, 18694.0)	(92, 20496.0)	(97, 20596.0)	(102, 25429.0)	(107, 35767.0)	(112, 52735.0)	(117, 57967.0)	(122, 44531.0)	(127, 51694.0)	(132, 67957.0)	(137, 92211.0)	(142, 63150.0)	(147, 68895.0)	(151, 231544.0)
ERR1756249_2	(32, 28629.0)	(37, 14004.0)	(42, 9181.0)	(47, 15539.0)	(52, 16883.0)	(57, 24528.0)	(62, 21209.0)	(67, 16062.0)	(72, 10713.0)	(77, 29221.0)	(82, 23675.0)	(87, 19176.0)	(92, 21438.0)	(97, 22576.0)	(102, 26826.0)	(107, 36624.0)	(112, 49073.0)	(117, 46104.0)	(122, 65677.0)	(127, 64218.0)	(132, 61468.0)	(137, 97686.0)	(142, 75014.0)	(147, 74904.0)	(151, 201995.0)
ERR1756250_1	(32, 18556.0)	(37, 11631.0)	(42, 8741.0)	(47, 7818.0)	(52, 9264.0)	(57, 10747.0)	(62, 8537.0)	(67, 5620.0)	(72, 6847.0)	(77, 9979.0)	(82, 9564.0)	(87, 9779.0)	(92, 10788.0)	(97, 10180.0)	(102, 11825.0)	(107, 17308.0)	(112, 23463.0)	(117, 32524.0)	(122, 25124.0)	(127, 23169.0)	(132, 57023.0)	(137, 36649.0)	(142, 32993.0)	(147, 25550.0)	(151, 132086.0)
ERR1756250_2	(32, 16614.0)	(37, 7918.0)	(42, 5261.0)	(47, 8294.0)	(52, 9525.0)	(57, 9505.0)	(62, 9133.0)	(67, 8265.0)	(72, 6451.0)	(77, 12329.0)	(82, 10497.0)	(87, 9835.0)	(92, 10255.0)	(97, 10986.0)	(102, 13121.0)	(107, 16956.0)	(112, 19101.0)	(117, 24159.0)	(122, 30269.0)	(127, 29925.0)	(132, 54687.0)	(137, 37612.0)	(142, 37587.0)	(147, 32364.0)	(151, 125116.0)
ERR1756254_1	(32, 28289.0)	(37, 19418.0)	(42, 14329.0)	(47, 8935.0)	(52, 15187.0)	(57, 19394.0)	(62, 12858.0)	(67, 9942.0)	(72, 9481.0)	(77, 17288.0)	(82, 15120.0)	(87, 13319.0)	(92, 15137.0)	(97, 16452.0)	(102, 17468.0)	(107, 22886.0)	(112, 31741.0)	(117, 38143.0)	(122, 29412.0)	(127, 29289.0)	(132, 47959.0)	(137, 51707.0)	(142, 54025.0)	(147, 40466.0)	(151, 227293.0)
ERR1756254_2	(32, 21694.0)	(37, 15031.0)	(42, 8003.0)	(47, 10558.0)	(52, 13398.0)	(57, 15963.0)	(62, 12855.0)	(67, 10572.0)	(72, 8085.0)	(77, 18896.0)	(82, 14203.0)	(87, 12078.0)	(92, 13290.0)	(97, 14693.0)	(102, 16354.0)	(107, 19987.0)	(112, 23588.0)	(117, 27981.0)	(122, 35616.0)	(127, 36571.0)	(132, 47338.0)	(137, 54570.0)	(142, 63488.0)	(147, 49386.0)	(151, 241340.0)
ERR1756258_1	(32, 44328.0)	(37, 27860.0)	(42, 21829.0)	(47, 12888.0)	(52, 23454.0)	(57, 19211.0)	(62, 15509.0)	(67, 11985.0)	(72, 10946.0)	(77, 18574.0)	(82, 17777.0)	(87, 17888.0)	(92, 22081.0)	(97, 20955.0)	(102, 25122.0)	(107, 35253.0)	(112, 51906.0)	(117, 70551.0)	(122, 47231.0)	(127, 56772.0)	(132, 82702.0)	(137, 80570.0)	(142, 90432.0)	(147, 70282.0)	(151, 295145.0)
ERR1756258_2	(32, 22488.0)	(37, 17447.0)	(42, 10097.0)	(47, 15869.0)	(52, 17563.0)	(57, 21165.0)	(62, 19878.0)	(67, 17366.0)	(72, 13263.0)	(77, 28257.0)	(82, 21273.0)	(87, 18343.0)	(92, 17976.0)	(97, 19706.0)	(102, 23171.0)	(107, 29638.0)	(112, 34695.0)	(117, 39970.0)	(122, 43745.0)	(127, 48375.0)	(132, 76589.0)	(137, 76779.0)	(142, 117056.0)	(147, 90927.0)	(151, 349615.0)
ERR1756259_1	(32, 44442.0)	(37, 24365.0)	(42, 23016.0)	(47, 16778.0)	(52, 25089.0)	(57, 21870.0)	(62, 21564.0)	(67, 13641.0)	(72, 12156.0)	(77, 22500.0)	(82, 22676.0)	(87, 23122.0)	(92, 23383.0)	(97, 28387.0)	(102, 32176.0)	(107, 45766.0)	(112, 65342.0)	(117, 73546.0)	(122, 57541.0)	(127, 67691.0)	(132, 94210.0)	(137, 105181.0)	(142, 58046.0)	(147, 52872.0)	(151, 144533.0)
ERR1756259_2	(32, 24674.0)	(37, 16039.0)	(42, 13851.0)	(47, 18544.0)	(52, 19438.0)	(57, 28982.0)	(62, 25400.0)	(67, 19031.0)	(72, 11219.0)	(77, 29315.0)	(82, 25281.0)	(87, 23340.0)	(92, 24367.0)	(97, 29223.0)	(102, 35531.0)	(107, 50082.0)	(112, 65572.0)	(117, 60368.0)	(122, 84656.0)	(127, 73091.0)	(132, 80545.0)	(137, 117051.0)	(142, 69019.0)	(147, 50986.0)	(151, 124288.0)
ERR1756270_1	(32, 31951.0)	(37, 22723.0)	(42, 10184.0)	(47, 14212.0)	(52, 24363.0)	(57, 24604.0)	(62, 21209.0)	(67, 16967.0)	(72, 18411.0)	(77, 27025.0)	(82, 23654.0)	(87, 25336.0)	(92, 30595.0)	(97, 28343.0)	(102, 34245.0)	(107, 51327.0)	(112, 67465.0)	(117, 90725.0)	(122, 101264.0)	(127, 144200.0)	(132, 158455.0)	(137, 155377.0)	(142, 167170.0)	(147, 164080.0)	(151, 372765.0)
ERR1756270_2	(32, 39844.0)	(37, 14528.0)	(42, 6588.0)	(47, 15163.0)	(52, 17246.0)	(57, 26509.0)	(62, 20968.0)	(67, 19117.0)	(72, 17766.0)	(77, 29950.0)	(82, 25163.0)	(87, 27783.0)	(92, 33482.0)	(97, 32928.0)	(102, 38495.0)	(107, 55533.0)	(112, 71973.0)	(117, 96140.0)	(122, 108146.0)	(127, 114287.0)	(132, 136703.0)	(137, 145047.0)	(142, 172153.0)	(147, 168485.0)	(151, 392653.0)
ERR1756280_1	(32, 38014.0)	(37, 25899.0)	(42, 11929.0)	(47, 15832.0)	(52, 25760.0)	(57, 25980.0)	(62, 22037.0)	(67, 30103.0)	(72, 20882.0)	(77, 26829.0)	(82, 23023.0)	(87, 25299.0)	(92, 29813.0)	(97, 28503.0)	(102, 34696.0)	(107, 52525.0)	(112, 68248.0)	(117, 91264.0)	(122, 102737.0)	(127, 146410.0)	(132, 189699.0)	(137, 162299.0)	(142, 183357.0)	(147, 178242.0)	(151, 441302.0)
ERR1756280_2	(32, 46009.0)	(37, 13264.0)	(42, 6768.0)	(47, 15583.0)	(52, 17491.0)	(57, 25854.0)	(62, 20733.0)	(67, 31934.0)	(72, 21351.0)	(77, 29037.0)	(82, 24537.0)	(87, 27118.0)	(92, 32501.0)	(97, 32909.0)	(102, 38814.0)	(107, 56452.0)	(112, 75384.0)	(117, 96000.0)	(122, 112500.0)	(127, 116600.0)	(132, 163414.0)	(137, 154808.0)	(142, 191309.0)	(147, 183971.0)	(151, 466341.0)
ERR1756293_1	(32, 4347.0)	(37, 3127.0)	(42, 2374.0)	(47, 2241.0)	(52, 3467.0)	(57, 3500.0)	(62, 2084.0)	(67, 1542.0)	(72, 1799.0)	(77, 3078.0)	(82, 2733.0)	(87, 2479.0)	(92, 2451.0)	(97, 2664.0)	(102, 2930.0)	(107, 3712.0)	(112, 4938.0)	(117, 7235.0)	(122, 5703.0)	(127, 5901.0)	(132, 9354.0)	(137, 10344.0)	(142, 12077.0)	(147, 11528.0)	(151, 69982.0)
ERR1756293_2	(32, 3243.0)	(37, 2591.0)	(42, 1546.0)	(47, 2103.0)	(52, 2518.0)	(57, 3123.0)	(62, 2225.0)	(67, 1847.0)	(72, 1868.0)	(77, 3609.0)	(82, 2746.0)	(87, 2462.0)	(92, 2834.0)	(97, 2589.0)	(102, 2723.0)	(107, 3641.0)	(112, 12446.0)	(117, 5316.0)	(122, 5369.0)	(127, 5761.0)	(132, 7618.0)	(137, 8939.0)	(142, 11739.0)	(147, 12672.0)	(151, 70062.0)
ERR1756296_1	(32, 35080.0)	(37, 21541.0)	(42, 21123.0)	(47, 13515.0)	(52, 18635.0)	(57, 16525.0)	(62, 16196.0)	(67, 10633.0)	(72, 9493.0)	(77, 15833.0)	(82, 16501.0)	(87, 18619.0)	(92, 17774.0)	(97, 20685.0)	(102, 23561.0)	(107, 36635.0)	(112, 51548.0)	(117, 62987.0)	(122, 49063.0)	(127, 50847.0)	(132, 86261.0)	(137, 79811.0)	(142, 45465.0)	(147, 32854.0)	(151, 101053.0)
ERR1756296_2	(32, 19241.0)	(37, 13174.0)	(42, 11849.0)	(47, 16258.0)	(52, 16349.0)	(57, 20640.0)	(62, 18325.0)	(67, 13870.0)	(72, 9444.0)	(77, 21273.0)	(82, 19024.0)	(87, 17672.0)	(92, 18338.0)	(97, 22297.0)	(102, 27559.0)	(107, 40143.0)	(112, 50326.0)	(117, 51535.0)	(122, 66954.0)	(127, 55185.0)	(132, 74564.0)	(137, 84332.0)	(142, 53663.0)	(147, 35374.0)	(151, 94849.0)
ERR1756297_1	(32, 80749.0)	(37, 60415.0)	(42, 38866.0)	(47, 27394.0)	(52, 41000.0)	(57, 37164.0)	(62, 40246.0)	(67, 15552.0)	(72, 22477.0)	(77, 39232.0)	(82, 39907.0)	(87, 41677.0)	(92, 51947.0)	(97, 39701.0)	(102, 54551.0)	(107, 105242.0)	(112, 135787.0)	(117, 165321.0)	(122, 133545.0)	(127, 137380.0)	(132, 256814.0)	(137, 229486.0)	(142, 162659.0)	(147, 135631.0)	(151, 485410.0)
ERR1756297_2	(32, 44256.0)	(37, 22988.0)	(42, 19237.0)	(47, 32984.0)	(52, 31441.0)	(57, 41327.0)	(62, 46834.0)	(67, 31790.0)	(72, 21840.0)	(77, 52564.0)	(82, 46009.0)	(87, 44395.0)	(92, 44948.0)	(97, 46169.0)	(102, 58353.0)	(107, 82713.0)	(112, 101814.0)	(117, 121317.0)	(122, 153345.0)	(127, 138990.0)	(132, 244477.0)	(137, 194145.0)	(142, 182353.0)	(147, 160691.0)	(151, 613173.0)
ERR1756304_1	(32, 11275.0)	(37, 14011.0)	(42, 7753.0)	(47, 9454.0)	(52, 9125.0)	(57, 23632.0)	(62, 21481.0)	(67, 18243.0)	(72, 17748.0)	(77, 25837.0)	(82, 21897.0)	(87, 19714.0)	(92, 24516.0)	(97, 27280.0)	(102, 29730.0)	(107, 38263.0)	(112, 49517.0)	(117, 71371.0)	(122, 78171.0)	(127, 99509.0)	(132, 181963.0)	(137, 139838.0)	(142, 189004.0)	(147, 137465.0)	(151, 700283.0)
ERR1756304_2	(32, 5441.0)	(37, 5940.0)	(42, 5780.0)	(47, 7553.0)	(52, 6656.0)	(57, 18065.0)	(62, 18048.0)	(67, 17918.0)	(72, 14847.0)	(77, 29685.0)	(82, 24091.0)	(87, 21709.0)	(92, 25768.0)	(97, 29826.0)	(102, 35931.0)	(107, 39614.0)	(112, 43064.0)	(117, 68782.0)	(122, 93170.0)	(127, 102056.0)	(132, 173611.0)	(137, 129190.0)	(142, 172796.0)	(147, 140808.0)	(151, 736731.0)
ERR1756317_1	(32, 20199.0)	(37, 14512.0)	(42, 9474.0)	(47, 5942.0)	(52, 11729.0)	(57, 15084.0)	(62, 8907.0)	(67, 5809.0)	(72, 6779.0)	(77, 11947.0)	(82, 10466.0)	(87, 9123.0)	(92, 9663.0)	(97, 10261.0)	(102, 12539.0)	(107, 17391.0)	(112, 25540.0)	(117, 35565.0)	(122, 24697.0)	(127, 23986.0)	(132, 35526.0)	(137, 39624.0)	(142, 32219.0)	(147, 34262.0)	(151, 182430.0)
ERR1756317_2	(32, 12833.0)	(37, 10084.0)	(42, 6506.0)	(47, 9235.0)	(52, 9084.0)	(57, 12004.0)	(62, 8896.0)	(67, 7256.0)	(72, 7891.0)	(77, 16538.0)	(82, 11716.0)	(87, 9487.0)	(92, 9368.0)	(97, 9984.0)	(102, 11478.0)	(107, 15116.0)	(112, 18601.0)	(117, 27670.0)	(122, 27167.0)	(127, 30278.0)	(132, 37310.0)	(137, 50485.0)	(142, 48175.0)	(147, 47080.0)	(151, 159432.0)
ERR1756327_1	(32, 54041.0)	(37, 29532.0)	(42, 22299.0)	(47, 22139.0)	(52, 24043.0)	(57, 37106.0)	(62, 27465.0)	(67, 20935.0)	(72, 25154.0)	(77, 28890.0)	(82, 31127.0)	(87, 37755.0)	(92, 41350.0)	(97, 42879.0)	(102, 58451.0)	(107, 86037.0)	(112, 107632.0)	(117, 143688.0)	(122, 139252.0)	(127, 177669.0)	(132, 258522.0)	(137, 199149.0)	(142, 178480.0)	(147, 131286.0)	(151, 271265.0)
