Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57
ERR4223618_1	(1, 31.765259209753335)	(2, 33.474200322986505)	(3, 30.222194738506985)	(4, 31.794216210688045)	(5, 30.83459665930156)	(6, 35.85042727927868)	(7, 36.832712967741784)	(8, 37.615588974696216)	(9, 37.822649963967265)	(12, 38.33193118817651)	(17, 38.26306894263541)	(22, 36.41305978580144)	(27, 38.06387141426706)	(32, 38.19910429514973)	(37, 38.23909278370131)	(42, 37.988441459290144)	(47, 38.26701565699689)	(52, 37.85427362522624)	(57, 37.98263531303291)	(62, 37.54432216833828)	(67, 37.494945665487776)	(72, 37.690804873814066)	(77, 37.58532433030246)	(82, 37.04527471691112)	(87, 36.7935721403921)	(92, 36.892983011099986)	(97, 36.80662716939667)	(102, 36.35907917926227)	(107, 37.02886757315359)	(112, 37.08748986207667)	(117, 36.907730984109925)	(122, 36.92485640419454)	(127, 36.858511931235746)	(132, 36.2789870876749)	(137, 36.05245224770543)	(142, 35.77497163759868)	(147, 35.592606510627874)	(152, 35.45673954872268)	(157, 35.21740369270141)	(162, 34.72963603368764)	(167, 34.76828167848335)	(172, 34.41135162004609)	(177, 34.307762854648935)	(182, 33.81047589374267)	(187, 33.81914943715201)	(192, 33.71606774630099)	(197, 33.59945439539923)	(202, 32.850638005379935)	(207, 32.55591543366528)	(212, 32.43053530613555)	(217, 31.68353981795739)	(222, 31.59608039938066)	(227, 31.82286972798257)	(232, 30.703094058522872)	(237, 29.994200037578697)	(242, 28.853710420477057)	(247, 28.43861757969419)	(250, 24.68516307488863)
ERR4223618_2	(1, 33.30895157818628)	(2, 34.32384748757882)	(3, 32.1059172174641)	(4, 32.33287350963608)	(5, 33.00042097652283)	(6, 37.43065660445569)	(7, 37.78719993530756)	(8, 37.220996025696216)	(9, 36.63750591626611)	(12, 37.14774801344271)	(17, 36.90865570542108)	(22, 37.27584046654664)	(27, 37.41713778775648)	(32, 37.23087446575225)	(37, 37.634131444567856)	(42, 36.74626246578079)	(47, 37.12920126245389)	(52, 36.65072124932513)	(57, 36.22600873823585)	(62, 36.39195435377725)	(67, 36.00228706793419)	(72, 36.18135668603476)	(77, 36.5314407624194)	(82, 35.956282182703816)	(87, 35.81251418120066)	(92, 35.824389524581946)	(97, 35.75291865163835)	(102, 35.0524717505726)	(107, 35.97329819646047)	(112, 36.23072700504933)	(117, 35.94648460819453)	(122, 35.90018717995676)	(127, 35.6947568206521)	(132, 35.113134229672426)	(137, 34.68368870569936)	(142, 34.24483281048208)	(147, 34.07480966866532)	(152, 33.59668213418448)	(157, 33.49686075190688)	(162, 32.82101980968056)	(167, 32.955832189720084)	(172, 32.391736016801005)	(177, 32.34852289565252)	(182, 31.544428720588133)	(187, 31.365006148159956)	(192, 31.14315152062904)	(197, 30.808632634956275)	(202, 30.001165890912375)	(207, 29.815383481071517)	(212, 29.682332542912253)	(217, 28.2442872058813)	(222, 28.025136341690235)	(227, 28.360893421587775)	(232, 27.07365852382323)	(237, 26.0890543725666)	(242, 24.64864871292969)	(247, 23.86688436940333)	(250, 20.258863696364145)
ERR4223619_1	(1, 31.79795988656266)	(2, 33.47501032025775)	(3, 29.710920420431425)	(4, 31.668366761197785)	(5, 30.91330494957119)	(6, 35.79037541311564)	(7, 36.744133330402136)	(8, 37.18688826519521)	(9, 37.56888436181725)	(12, 37.97560071228098)	(17, 37.83887989174111)	(22, 38.07601523245617)	(27, 37.89624782297521)	(32, 37.887941297885384)	(37, 38.03146738187885)	(42, 37.66357620747016)	(47, 37.99237009299224)	(52, 37.708274037651236)	(57, 37.607157495682586)	(62, 37.282846388154056)	(67, 37.32051618387401)	(72, 37.36242693379646)	(77, 37.39812452215375)	(82, 36.829953418386914)	(87, 36.66614882178075)	(92, 36.692150497448644)	(97, 36.619426999748406)	(102, 36.14277325477725)	(107, 36.80138889906666)	(112, 36.958606117897645)	(117, 36.784134893707446)	(122, 36.74737572333404)	(127, 36.6491493420683)	(132, 36.1224014323785)	(137, 35.92905818182707)	(142, 35.56573234747392)	(147, 35.27552279128164)	(152, 35.10962629674954)	(157, 35.10881484358397)	(162, 34.54904113202847)	(167, 34.70711523758577)	(172, 34.33578821121232)	(177, 34.249127846620205)	(182, 33.7692688372184)	(187, 33.66527385933672)	(192, 33.58295557525972)	(197, 33.50504874337122)	(202, 32.75073585269756)	(207, 32.47347730398228)	(212, 32.38832748315172)	(217, 31.637703504490837)	(222, 31.535250825009957)	(227, 31.74348993255803)	(232, 30.664886941271014)	(237, 29.929239916070042)	(242, 28.80375388688998)	(247, 28.432746361040472)	(250, 24.643120601677133)
ERR4223619_2	(1, 33.13627381292609)	(2, 34.25642848244579)	(3, 31.986694806162355)	(4, 32.18119197145014)	(5, 32.73790453578381)	(6, 37.22682338802459)	(7, 37.546636573039336)	(8, 37.02255067918288)	(9, 36.375584102162)	(12, 36.79410389629423)	(17, 36.58317541506978)	(22, 37.064453124045826)	(27, 37.13306708289671)	(32, 36.893028879623046)	(37, 37.45166821775866)	(42, 36.463002181299444)	(47, 36.86802087989662)	(52, 36.402500311439724)	(57, 35.928164655132406)	(62, 36.15508135294304)	(67, 35.7929983463161)	(72, 35.85788382198838)	(77, 36.30678450080486)	(82, 35.68395682346131)	(87, 35.63583535463825)	(92, 35.60900415008708)	(97, 35.5511726011202)	(102, 34.868368715329424)	(107, 35.71915268851875)	(112, 36.0764724992611)	(117, 35.779621826673406)	(122, 35.717282584534516)	(127, 35.51665091148028)	(132, 35.00582331230199)	(137, 34.53675306371202)	(142, 33.99193187897086)	(147, 33.677489136249385)	(152, 33.24101429203032)	(157, 33.37668623240976)	(162, 32.4987246848352)	(167, 32.71878677736822)	(172, 32.17827542997003)	(177, 32.19030604144225)	(182, 31.371426687087343)	(187, 31.27799769900999)	(192, 30.990976797129385)	(197, 30.611218181240826)	(202, 29.811693035230554)	(207, 29.70498572262567)	(212, 29.436059591244515)	(217, 28.095697734917156)	(222, 27.954570347517887)	(227, 28.189426682202008)	(232, 26.912393835691727)	(237, 25.880513154969968)	(242, 24.409748674243815)	(247, 24.11548673755279)	(250, 20.983700099416446)
ERR4223620_1	(1, 31.72679262701818)	(2, 33.45804597098226)	(3, 30.162436399114572)	(4, 31.77406237869934)	(5, 30.79928871916996)	(6, 35.80941870102076)	(7, 36.80829198182982)	(8, 37.58771729209723)	(9, 37.78005895867647)	(12, 38.28403059137021)	(17, 38.25640519927403)	(22, 36.35650821959484)	(27, 38.05473673167508)	(32, 38.1482044879932)	(37, 38.16147249819032)	(42, 38.103062284281535)	(47, 38.15091952455388)	(52, 37.75475876249725)	(57, 37.92398946716882)	(62, 37.599730594517474)	(67, 37.49729272668143)	(72, 37.52052118630732)	(77, 37.597879166185834)	(82, 36.94185163814899)	(87, 36.686710798250125)	(92, 36.78963208526977)	(97, 36.69586848648252)	(102, 36.346871728160636)	(107, 37.06488182037536)	(112, 37.16261894021254)	(117, 37.05133055675035)	(122, 37.04544182289317)	(127, 36.93038805719621)	(132, 36.37635778055203)	(137, 35.993496081660915)	(142, 35.986145340481116)	(147, 35.710175512216615)	(152, 35.3690846717932)	(157, 35.33946517556467)	(162, 34.87138783688799)	(167, 34.820594412563864)	(172, 34.39792364746488)	(177, 34.40203229089078)	(182, 34.08900242339044)	(187, 33.870838954689944)	(192, 33.812243262240216)	(197, 33.50477187608187)	(202, 32.96019764794746)	(207, 32.44719002108665)	(212, 32.61169941565866)	(217, 31.372502596489756)	(222, 31.528020058539038)	(227, 31.80788493616307)	(232, 30.685657515133073)	(237, 29.72827351790267)	(242, 28.973140021611187)	(247, 28.515086497204187)	(250, 25.03979081209807)
ERR4223620_2	(1, 32.12599322289947)	(2, 33.55940873469645)	(3, 32.6756076835115)	(4, 33.448157279088555)	(5, 32.85208296178177)	(6, 37.75870165021349)	(7, 37.70484573179048)	(8, 36.858555827152465)	(9, 36.81712739060648)	(12, 37.29807324723828)	(17, 36.87113857387145)	(22, 37.281529988145316)	(27, 37.473814164769564)	(32, 37.22075219521407)	(37, 37.60127946622465)	(42, 36.86914321083497)	(47, 37.07639114151131)	(52, 36.69022020331302)	(57, 36.29430786500352)	(62, 36.53050093893266)	(67, 36.06286253816053)	(72, 36.06223896098446)	(77, 36.55130852592818)	(82, 35.83115493962505)	(87, 35.78433000073436)	(92, 35.76003524931547)	(97, 35.60553330325951)	(102, 35.01383074034053)	(107, 36.01635400383965)	(112, 36.37109346314034)	(117, 36.045609676776365)	(122, 36.031278731863914)	(127, 35.71395893874382)	(132, 35.26812643593751)	(137, 34.70940170581509)	(142, 34.60510024024087)	(147, 34.13026342568794)	(152, 33.60598524984002)	(157, 33.713715130978485)	(162, 33.124491769914286)	(167, 32.98958886289485)	(172, 32.36573262974581)	(177, 32.475722243786784)	(182, 31.971095141679164)	(187, 31.67378479034001)	(192, 31.329643205589537)	(197, 30.841145183118094)	(202, 30.33620545315303)	(207, 29.680680647496352)	(212, 29.910957291677597)	(217, 27.961697842028514)	(222, 27.96630752929575)	(227, 28.313020635536766)	(232, 27.195549354287095)	(237, 25.9944780268776)	(242, 24.924084304612837)	(247, 23.920399492242005)	(250, 20.327205967205547)
ERR4223621_1	(1, 31.75023333835136)	(2, 33.45151938751371)	(3, 29.657966837996515)	(4, 31.658123830620013)	(5, 30.891576162928235)	(6, 35.776472612314244)	(7, 36.71398094582679)	(8, 37.17249833329749)	(9, 37.549386008301255)	(12, 37.932477687692206)	(17, 37.84249682788877)	(22, 38.03164928278027)	(27, 37.87793070818728)	(32, 37.827465536893264)	(37, 37.94865308931375)	(42, 37.79645583775995)	(47, 37.86992666508957)	(52, 37.59846921439171)	(57, 37.538434805049576)	(62, 37.3153065657326)	(67, 37.31814189552464)	(72, 37.18805522699413)	(77, 37.39472246714983)	(82, 36.702600055915184)	(87, 36.530575711305616)	(92, 36.576692832103916)	(97, 36.48659670100432)	(102, 36.11229531817889)	(107, 36.81281317877803)	(112, 37.023154476440354)	(117, 36.91148540828835)	(122, 36.86872233811479)	(127, 36.70548226843588)	(132, 36.22458934600744)	(137, 35.8823209101271)	(142, 35.78309813114261)	(147, 35.43183251252715)	(152, 35.041497666616486)	(157, 35.22898384911503)	(162, 34.663029312458335)	(167, 34.72946213897073)	(172, 34.33304845265489)	(177, 34.34435708294802)	(182, 34.05045441837459)	(187, 33.741413363728256)	(192, 33.67859953977505)	(197, 33.402954472139186)	(202, 32.84402073162864)	(207, 32.370678939332024)	(212, 32.56361685197531)	(217, 31.3465399255898)	(222, 31.47895567646616)	(227, 31.733826103787173)	(232, 30.68049377405966)	(237, 29.680765607862536)	(242, 28.98921869287512)	(247, 28.55348158024904)	(250, 24.98012537904041)
ERR4223621_2	(1, 31.990954644185898)	(2, 33.46944450418289)	(3, 32.57099077399514)	(4, 33.35582915761629)	(5, 32.610372266070236)	(6, 37.57041011634659)	(7, 37.46566807888342)	(8, 36.694262242198754)	(9, 36.57460160433558)	(12, 36.926607884040514)	(17, 36.535967225101615)	(22, 37.06279876986602)	(27, 37.18987763177703)	(32, 36.88655239897632)	(37, 37.4137426611325)	(42, 36.603662444353645)	(47, 36.83439772898342)	(52, 36.430112905653885)	(57, 35.988460827114565)	(62, 36.28799027936085)	(67, 35.860316996064434)	(72, 35.740313985247)	(77, 36.33691348201037)	(82, 35.545208714165895)	(87, 35.599636551323684)	(92, 35.54008430288823)	(97, 35.389076324222025)	(102, 34.83066001419385)	(107, 35.748295662272305)	(112, 36.20010752919418)	(117, 35.87465880986688)	(122, 35.84671369276758)	(127, 35.53034645906364)	(132, 35.154575367212196)	(137, 34.5678509215252)	(142, 34.351937891137446)	(147, 33.73582313598142)	(152, 33.28021935955611)	(157, 33.58774038151358)	(162, 32.82141680466246)	(167, 32.75532463063722)	(172, 32.1406774339233)	(177, 32.318138884707196)	(182, 31.797477365104623)	(187, 31.609508591582617)	(192, 31.190918944493426)	(197, 30.66713520720876)	(202, 30.15907955009785)	(207, 29.595341835308282)	(212, 29.687567044452567)	(217, 27.806179057614138)	(222, 27.908882771672513)	(227, 28.17487558872234)	(232, 27.082864577732852)	(237, 25.81779393105228)	(242, 24.68328179100626)	(247, 24.27781242607368)	(250, 21.12844039656767)
ERR4223622_1	(1, 31.766222033779894)	(2, 33.50128041744259)	(3, 30.196406158530856)	(4, 31.81218938132831)	(5, 30.857111195160673)	(6, 35.887624398035165)	(7, 36.84925764697096)	(8, 37.61539295445183)	(9, 37.797898814499675)	(12, 38.33834290133198)	(17, 38.255843545756555)	(22, 36.39961021346714)	(27, 38.12727277107389)	(32, 38.17104497963136)	(37, 38.2075239882534)	(42, 38.09626330104385)	(47, 38.252186105001456)	(52, 37.90190821948499)	(57, 38.02642646693921)	(62, 37.6116540873382)	(67, 37.54363657826205)	(72, 37.492988901442786)	(77, 37.65530632451536)	(82, 36.9548555886668)	(87, 36.70410239485038)	(92, 36.818909224064626)	(97, 36.7299636954076)	(102, 36.24734581389018)	(107, 37.06417167952705)	(112, 37.179644855805485)	(117, 37.081946716325504)	(122, 37.05481439367476)	(127, 36.89272053172858)	(132, 36.544974572330936)	(137, 36.066893921690976)	(142, 35.87766870071958)	(147, 35.678608717438486)	(152, 35.46578141599956)	(157, 35.28739553696829)	(162, 34.97174360815131)	(167, 34.75575513311282)	(172, 34.432587888672344)	(177, 34.4465903314631)	(182, 34.080455505795)	(187, 34.04395337015988)	(192, 33.799803902201646)	(197, 33.55766552075529)	(202, 33.08779640519491)	(207, 32.6948636349401)	(212, 32.762029299034694)	(217, 31.778752538551043)	(222, 31.641854593723423)	(227, 31.617974025473444)	(232, 30.665212395115383)	(237, 30.034789773042093)	(242, 29.14968236492981)	(247, 28.761981599570227)	(250, 25.39218957405342)
ERR4223622_2	(1, 32.15431740380006)	(2, 33.555233811693114)	(3, 32.70608216353207)	(4, 33.485761228044396)	(5, 33.265840197157786)	(6, 37.860124934051875)	(7, 37.70613998106476)	(8, 37.43723545467467)	(9, 37.43864234797)	(12, 37.524077388767495)	(17, 36.960309227437314)	(22, 37.241380008142634)	(27, 37.498955670815874)	(32, 37.271705304035905)	(37, 37.68979833726412)	(42, 36.966656147087804)	(47, 37.18686482019952)	(52, 36.809602528553434)	(57, 36.40470875622442)	(62, 36.43642841828094)	(67, 36.06562771772517)	(72, 36.04965080619323)	(77, 36.72550114550987)	(82, 36.021236379755194)	(87, 35.84490784126196)	(92, 35.81125418273713)	(97, 35.80199566850318)	(102, 35.1000069862852)	(107, 36.16814687580553)	(112, 36.46666168793469)	(117, 36.25298398695251)	(122, 36.16458338854105)	(127, 35.94705552169482)	(132, 35.47536226297824)	(137, 34.7934141012144)	(142, 34.55262383190516)	(147, 34.293447587202095)	(152, 33.78947287273638)	(157, 33.71371166878262)	(162, 33.11265071705785)	(167, 32.99400528548612)	(172, 32.574808901009156)	(177, 32.64036241956738)	(182, 32.04032869267331)	(187, 31.872575457902816)	(192, 31.333413474857803)	(197, 30.87839623800587)	(202, 30.283767968605083)	(207, 29.924748553959414)	(212, 30.025149663092417)	(217, 28.42047897007702)	(222, 28.12888636204857)	(227, 28.181284464669876)	(232, 27.09607491224985)	(237, 26.216832611015683)	(242, 25.030507421121225)	(247, 24.222082924796254)	(250, 20.641377117266003)
ERR4223623_1	(1, 31.773725588147283)	(2, 33.48065228519919)	(3, 29.680143831161605)	(4, 31.66924026184394)	(5, 30.931249891805134)	(6, 35.81191652055208)	(7, 36.74297598939567)	(8, 37.18987642291703)	(9, 37.558317650230116)	(12, 38.00308584118725)	(17, 37.852828275584066)	(22, 38.09355653212584)	(27, 37.988789280918375)	(32, 37.86796467530412)	(37, 38.00520176178334)	(42, 37.7932441890084)	(47, 37.998736778587556)	(52, 37.76638614314366)	(57, 37.683701525609415)	(62, 37.37868499343411)	(67, 37.36662800503508)	(72, 37.18389565810917)	(77, 37.48110633267633)	(82, 36.75154947411113)	(87, 36.57350400506475)	(92, 36.625687315605035)	(97, 36.54935985735589)	(102, 36.04356531136627)	(107, 36.84710668384595)	(112, 37.057393975215334)	(117, 36.958407668357395)	(122, 36.891826403503785)	(127, 36.693133644769674)	(132, 36.40886381790618)	(137, 35.97470342241995)	(142, 35.69155832754234)	(147, 35.40317635391962)	(152, 35.159275700298984)	(157, 35.20927582395026)	(162, 34.81290474153174)	(167, 34.710885516231706)	(172, 34.38968896758605)	(177, 34.423854309123236)	(182, 34.07531450701474)	(187, 33.933860417496156)	(192, 33.69557105867748)	(197, 33.47466509052509)	(202, 33.00328714546088)	(207, 32.669033022309165)	(212, 32.75870096917868)	(217, 31.77356286307105)	(222, 31.635748572446044)	(227, 31.568103906638346)	(232, 30.697755729381765)	(237, 30.013421603855942)	(242, 29.175596679221393)	(247, 28.799304090631438)	(250, 25.347954684281202)
ERR4223623_2	(1, 32.02605085034981)	(2, 33.45954006672223)	(3, 32.61373567809122)	(4, 33.39880008803971)	(5, 33.03747375501715)	(6, 37.69242487566864)	(7, 37.48988656232148)	(8, 37.27272524934279)	(9, 37.21615726463598)	(12, 37.19739194733445)	(17, 36.66635720874561)	(22, 37.057223831062686)	(27, 37.23941062856889)	(32, 36.94215989098904)	(37, 37.515249911589336)	(42, 36.71525831987596)	(47, 36.941780034276135)	(52, 36.57280463346053)	(57, 36.13112525132121)	(62, 36.20665985760319)	(67, 35.859404544926214)	(72, 35.74279842616659)	(77, 36.527526504650524)	(82, 35.77782685359442)	(87, 35.696907976249065)	(92, 35.61009390077727)	(97, 35.627794333309424)	(102, 34.947551581128835)	(107, 35.95409322811434)	(112, 36.346202793034976)	(117, 36.122647225389066)	(122, 36.022754801997216)	(127, 35.79234252392034)	(132, 35.38373046000747)	(137, 34.67692345738853)	(142, 34.31097602896407)	(147, 33.939638394215095)	(152, 33.4792673909334)	(157, 33.61301157623225)	(162, 32.79670543546269)	(167, 32.77764384970929)	(172, 32.38267002668395)	(177, 32.504723231354006)	(182, 31.916853915912192)	(187, 31.841353931986852)	(192, 31.225080929758654)	(197, 30.687333410821463)	(202, 30.12915622843831)	(207, 29.84724913011329)	(212, 29.812191520984857)	(217, 28.272228665827488)	(222, 28.069905505696614)	(227, 28.060193934657725)	(232, 27.016462435979555)	(237, 26.049980339447472)	(242, 24.780403746138987)	(247, 24.534322873259917)	(250, 21.461481391719815)
ERR4223624_1	(1, 31.781877190577823)	(2, 33.50334338469973)	(3, 30.16795245834231)	(4, 31.78501987429265)	(5, 30.79533884200427)	(6, 35.859998825164965)	(7, 36.83014088230111)	(8, 37.68496309059936)	(9, 37.857570832762235)	(12, 38.30274911397858)	(17, 38.297762918290225)	(22, 36.41393158543987)	(27, 38.203701219870375)	(32, 38.22291907344677)	(37, 38.15604158916018)	(42, 38.07480174658808)	(47, 38.203426112666676)	(52, 37.82235025748468)	(57, 37.92025807209571)	(62, 37.70696236611776)	(67, 37.58441483425035)	(72, 37.575497346830886)	(77, 37.62649253000724)	(82, 36.9922216130485)	(87, 36.76105568718059)	(92, 36.84059152943941)	(97, 36.72680679837873)	(102, 36.61115897476063)	(107, 37.24566583775528)	(112, 37.231054316539726)	(117, 37.183676646237586)	(122, 37.092107556147326)	(127, 36.844312329893675)	(132, 36.60655411094358)	(137, 35.99947621938086)	(142, 35.89715347261655)	(147, 35.64437449824754)	(152, 35.49053278768773)	(157, 35.26266031603062)	(162, 34.824587828709056)	(167, 34.75637201151338)	(172, 34.52534266021813)	(177, 34.49755683264475)	(182, 34.3363655499207)	(187, 34.244634430498714)	(192, 33.96801071057939)	(197, 33.75239862152689)	(202, 33.14731843903585)	(207, 32.6238290810832)	(212, 32.816252374145805)	(217, 31.62867527559672)	(222, 31.82199486988702)	(227, 32.01154373323412)	(232, 30.81904799201112)	(237, 29.900597207808737)	(242, 28.95107497405572)	(247, 28.718696520530244)	(250, 25.151805819349534)
ERR4223624_2	(1, 33.28926151827847)	(2, 33.845315834818194)	(3, 32.747498580407665)	(4, 32.97358823990131)	(5, 32.56537467447279)	(6, 37.71741056568307)	(7, 37.65371003113313)	(8, 37.37388635429109)	(9, 37.28483630631865)	(12, 37.537891366920555)	(17, 37.160138826339804)	(22, 37.324926572810405)	(27, 37.60625159092244)	(32, 37.464683479861364)	(37, 37.813738227173936)	(42, 37.181906561453665)	(47, 37.31323745374087)	(52, 36.97325194337295)	(57, 36.46589649703354)	(62, 36.681510054629825)	(67, 36.32868457637407)	(72, 36.368764073544675)	(77, 36.83498952438761)	(82, 36.24336707720624)	(87, 36.149007264396616)	(92, 35.98180376338822)	(97, 35.8746519551213)	(102, 35.52405670537096)	(107, 36.50500283918466)	(112, 36.67590951812183)	(117, 36.52116612167375)	(122, 36.34874194748487)	(127, 35.914109768753306)	(132, 35.632040198938725)	(137, 34.856087603532345)	(142, 34.581936421844105)	(147, 34.17684693857571)	(152, 33.889326623719924)	(157, 33.662575630005286)	(162, 33.161955415010475)	(167, 32.994882614399565)	(172, 32.50988427874919)	(177, 32.73557449433142)	(182, 32.3109803019326)	(187, 32.22100360282743)	(192, 31.660108476434765)	(197, 31.156070470521435)	(202, 30.44481506138513)	(207, 29.909052593448337)	(212, 30.187324998531455)	(217, 28.315755027314914)	(222, 28.337796401088685)	(227, 28.717800219302536)	(232, 27.313633960564704)	(237, 26.127524426778404)	(242, 24.84898425721055)	(247, 23.99502751072037)	(250, 20.033362867380706)
ERR4223625_1	(1, 31.781759047504412)	(2, 33.4939541205264)	(3, 29.636908702455464)	(4, 31.635318869362862)	(5, 30.86416957550955)	(6, 35.76614909324346)	(7, 36.72172654870807)	(8, 37.24209597175413)	(9, 37.594768095008824)	(12, 37.95068357807735)	(17, 37.88002577836623)	(22, 38.08817455063392)	(27, 38.03528677178623)	(32, 37.90877367196277)	(37, 37.94423597737121)	(42, 37.770487281335264)	(47, 37.9384328358209)	(52, 37.68011655432515)	(57, 37.55144439094848)	(62, 37.42877146525437)	(67, 37.403469045899534)	(72, 37.25687740731825)	(77, 37.4282744543412)	(82, 36.73758425613867)	(87, 36.5867366795057)	(92, 36.62322861498957)	(97, 36.527053241855235)	(102, 36.38582841839191)	(107, 37.015540743861344)	(112, 37.10286470871449)	(117, 37.053720811266246)	(122, 36.91793151179586)	(127, 36.61005356283101)	(132, 36.43608870967742)	(137, 35.87673627828599)	(142, 35.66253460519981)	(147, 35.361469868399936)	(152, 35.163979497672926)	(157, 35.14415322580645)	(162, 34.61682615150056)	(167, 34.64747783261114)	(172, 34.437803422404116)	(177, 34.407673326913816)	(182, 34.28208554004173)	(187, 34.13802660086664)	(192, 33.842291064837106)	(197, 33.653429425453375)	(202, 33.046363444872405)	(207, 32.54538948403145)	(212, 32.77531144679828)	(217, 31.59354236880115)	(222, 31.755432514845133)	(227, 31.944996288717704)	(232, 30.809702495586585)	(237, 29.840768937570214)	(242, 28.962287353554807)	(247, 28.733479277002083)	(250, 25.075854347215532)
ERR4223625_2	(1, 33.19768847295779)	(2, 33.770394499277806)	(3, 32.62971934681431)	(4, 32.85396354918954)	(5, 32.3414630476649)	(6, 37.529216317605524)	(7, 37.40181902985075)	(8, 37.21699215615471)	(9, 37.075176035146846)	(12, 37.21638380677258)	(17, 36.8683001324025)	(22, 37.1183633245065)	(27, 37.32720871449206)	(32, 37.12986779810625)	(37, 37.621514403787515)	(42, 36.923010451773386)	(47, 37.07923086181993)	(52, 36.734961783822826)	(57, 36.16102852672123)	(62, 36.419776620927614)	(67, 36.1393069932595)	(72, 36.07589572299791)	(77, 36.632329281014286)	(82, 35.95575800433317)	(87, 35.94872863505056)	(92, 35.752914861177985)	(97, 35.653989126945916)	(102, 35.34498976889745)	(107, 36.26198042047825)	(112, 36.54496168351789)	(117, 36.374534585138825)	(122, 36.17551205665222)	(127, 35.72618109051517)	(132, 35.50125581768576)	(137, 34.71475886695554)	(142, 34.30984793773071)	(147, 33.77241815117959)	(152, 33.58181371368961)	(157, 33.528743379874825)	(162, 32.84283822821378)	(167, 32.767719366875305)	(172, 32.29233519900498)	(177, 32.55564867196277)	(182, 32.118170739046704)	(187, 32.169245004814634)	(192, 31.538137437810946)	(197, 30.941476588830046)	(202, 30.292887879152623)	(207, 29.799771304766487)	(212, 29.950717180227894)	(217, 28.13546932675333)	(222, 28.272493379874817)	(227, 28.582358870967745)	(232, 27.214920859412615)	(237, 25.925031094527363)	(242, 24.588528125501522)	(247, 24.334414118921522)	(250, 20.850416516209275)
ERR4223626_1	(1, 31.797791357522428)	(2, 33.5151325143545)	(3, 30.197892856094317)	(4, 31.810600309528702)	(5, 30.87168399552064)	(6, 35.91510818825049)	(7, 36.89868177681219)	(8, 37.676439748853944)	(9, 37.92412772043435)	(12, 38.38438431889006)	(17, 38.31159977687091)	(22, 36.43265569755103)	(27, 38.20069287454861)	(32, 38.222051613282055)	(37, 38.2240002180961)	(42, 37.93851828861664)	(47, 38.247101209175135)	(52, 37.98772328637277)	(57, 38.027222588045824)	(62, 37.64966761314784)	(67, 37.733244557034226)	(72, 37.73501700730202)	(77, 37.79283931769472)	(82, 37.09103121710209)	(87, 36.86564231399967)	(92, 36.901984255138885)	(97, 36.818341463005446)	(102, 36.49340468990509)	(107, 37.15898870513826)	(112, 37.239562214011)	(117, 37.268470013882656)	(122, 37.137066271856796)	(127, 36.99470571705386)	(132, 36.552788484525664)	(137, 36.18020526198795)	(142, 35.84383522000444)	(147, 35.7680086567377)	(152, 35.37437370767572)	(157, 35.28115775478449)	(162, 35.045465907804065)	(167, 34.921474078019685)	(172, 34.62699778129155)	(177, 34.4791089096453)	(182, 34.11467786785892)	(187, 34.04821643521916)	(192, 33.67477424956066)	(197, 33.50888741627416)	(202, 33.074250818908936)	(207, 32.86027966631296)	(212, 32.90829687912862)	(217, 32.147625478658036)	(222, 31.8211792288625)	(227, 31.512454545835833)	(232, 30.59733713044244)	(237, 30.14450838202049)	(242, 29.2510424574398)	(247, 29.054678371157628)	(250, 25.459313542509868)
ERR4223626_2	(1, 33.38855498748045)	(2, 33.95555662739539)	(3, 32.868662106221194)	(4, 33.07485519676882)	(5, 33.120936387238025)	(6, 37.767400504137534)	(7, 37.78466574674848)	(8, 37.52654481245832)	(9, 37.31091487121844)	(12, 37.355026486094275)	(17, 37.272813481694605)	(22, 37.37065474967181)	(27, 37.624473738293055)	(32, 37.453341693684024)	(37, 37.87449743527369)	(42, 37.148187076128124)	(47, 37.35479538810621)	(52, 37.12646009050989)	(57, 36.62608345531336)	(62, 36.63950139875097)	(67, 36.51727992215646)	(72, 36.55198236776876)	(77, 37.013422557009065)	(82, 36.33322442508609)	(87, 36.16322018898866)	(92, 36.04994610509716)	(97, 36.0590272913722)	(102, 35.50975644536902)	(107, 36.444645530917214)	(112, 36.68724137786408)	(117, 36.61260847135601)	(122, 36.44951578470559)	(127, 36.267798948944545)	(132, 35.72015543541629)	(137, 35.09816589564101)	(142, 34.68214547849027)	(147, 34.593143393994815)	(152, 33.93740180432586)	(157, 33.89722892122117)	(162, 33.463781367043154)	(167, 33.45566273953872)	(172, 33.09390505269956)	(177, 32.98509774480239)	(182, 32.37651398541272)	(187, 32.080761826471)	(192, 31.541511657656223)	(197, 31.119515407231564)	(202, 30.53921661556787)	(207, 30.32902523623583)	(212, 30.435041333406037)	(217, 29.088908554819717)	(222, 28.550709860879852)	(227, 28.287425920722068)	(232, 27.1585705477987)	(237, 26.502585277674086)	(242, 25.321996669840242)	(247, 24.51809736313421)	(250, 20.907563950391527)
