Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57
ERR4223603_1	(1, 0.021755587078957243)	(2, 0.009101827247318846)	(3, 0.0015539705056398028)	(4, 0.00044399157303994365)	(5, 0.004217919943879466)	(6, 0.0006659873595599155)	(7, 0.011765776685558508)	(8, 0.0006659873595599155)	(9, 0.0)	(12, 0.0)	(17, 0.0001775966292159775)	(22, 4.4399157303994374e-05)	(27, 0.004795108988831392)	(32, 0.002397554494415696)	(37, 0.0011099789325998593)	(42, 0.0013763738764238256)	(47, 0.0005771890449519268)	(52, 0.0027083485955436567)	(57, 0.003907125842751504)	(62, 0.0012875755618158367)	(67, 0.0012875755618158367)	(72, 4.4399157303994374e-05)	(77, 0.0008435839887758929)	(82, 0.0036407308989275383)	(87, 0.0)	(92, 0.0)	(97, 0.0001775966292159775)	(102, 0.00044399157303994365)	(107, 0.0005771890449519268)	(112, 0.0022643570225037127)	(117, 0.009190625561926834)	(122, 0.020645608146357384)	(127, 0.019446830899149534)	(132, 0.03321056966338779)	(137, 0.048794673877089814)	(142, 0.04963825786586571)	(147, 0.04586432949502619)	(152, 0.053190190450185255)	(157, 0.05416697191087313)	(162, 0.04004803988820292)	(167, 0.04364437162982646)	(172, 0.05367858118052919)	(177, 0.03889366179829907)	(182, 0.028992649719508327)	(187, 0.022066381180085203)	(192, 0.01940243174184554)	(197, 0.022066381180085203)	(202, 0.016205692415957946)	(207, 0.01900283932610959)	(212, 0.02073440646096537)	(217, 0.030235826124020163)	(222, 0.007192663483247088)	(227, 0.0020423612359837407)	(232, 0.007547856741679043)	(237, 0.008702234831582896)	(242, 0.004750709831527398)	(247, 0.004839508146135386)	(250, 0.0)
ERR4223603_2	(1, 0.026195502809356678)	(2, 0.039959241573594935)	(3, 0.05416697191087313)	(4, 0.04795108988831392)	(5, 0.05505495505695302)	(6, 0.005549894662999297)	(7, 0.007769852528199015)	(8, 0.02530751966327679)	(9, 0.021089599719397327)	(12, 0.015095713483358086)	(17, 0.014784919382230125)	(22, 0.023043162640773076)	(27, 0.017537667135077775)	(32, 0.02641749859587665)	(37, 0.021400393820525287)	(42, 0.010966591854086608)	(47, 0.01482931853953412)	(52, 0.011543780899038536)	(57, 0.025485116292492768)	(62, 0.027705074157692484)	(67, 0.012298566573206441)	(72, 0.017404469663165792)	(77, 0.022199578651997186)	(82, 0.027349880899260534)	(87, 0.030901813483580082)	(92, 0.04542033792198624)	(97, 0.027349880899260534)	(102, 0.029392242135244273)	(107, 0.027660675000388494)	(112, 0.009901012078790744)	(117, 0.02313196095538107)	(122, 0.01514011264066208)	(127, 0.02011281825870945)	(132, 0.010256205337222699)	(137, 0.017182473876645822)	(142, 0.014740520224926132)	(147, 0.013630541292326272)	(152, 0.024197540730676932)	(157, 0.01744886882046979)	(162, 0.004972705618047369)	(167, 0.017493267977773782)	(172, 0.01442972612379817)	(177, 0.01442972612379817)	(182, 0.007947449157414991)	(187, 0.012920154775462362)	(192, 0.020690007303661377)	(197, 0.025529515449796765)	(202, 0.027172284270044558)	(207, 0.025795910393620728)	(212, 0.027705074157692484)	(217, 0.025529515449796765)	(222, 0.021045200562093334)	(227, 0.030502221067844133)	(232, 0.01136618426982256)	(237, 0.025485116292492768)	(242, 0.03574132162971547)	(247, 0.026151103652052685)	(250, 0.025196521770016807)
ERR4223604_1	(1, 0.05566759361644522)	(2, 0.0)	(3, 0.00025303451643838735)	(4, 0.0)	(5, 0.0012651725821919368)	(6, 0.006831931943836459)	(7, 0.00025303451643838735)	(8, 0.0017712416150687115)	(9, 0.0)	(12, 0.0)	(17, 0.0)	(22, 0.9706910119609415)	(27, 0.0015688140019180018)	(32, 0.0012145656789042593)	(37, 0.009109242591781945)	(42, 0.0010121380657535494)	(47, 0.00025303451643838735)	(52, 0.0006072828394521297)	(57, 0.0025303451643838735)	(62, 0.0)	(67, 0.0)	(72, 5.0606903287677474e-05)	(77, 0.0)	(82, 0.0002024276131507099)	(87, 5.0606903287677474e-05)	(92, 0.0)	(97, 0.0002024276131507099)	(102, 0.0012651725821919368)	(107, 0.000860317355890517)	(112, 0.0052125110386307795)	(117, 0.01244929820876866)	(122, 0.011335946336439754)	(127, 0.017307560924385696)	(132, 0.029301397003565256)	(137, 0.04073855714658036)	(142, 0.04767170289699218)	(147, 0.04326890231096424)	(152, 0.045343785345759016)	(157, 0.05632548335918503)	(162, 0.04595106818521114)	(167, 0.046305316508224885)	(172, 0.04989840664164998)	(177, 0.04352193682740263)	(182, 0.03334994926657946)	(187, 0.028339865841099383)	(192, 0.024847989514249637)	(197, 0.024088885964934477)	(202, 0.018926981829591374)	(207, 0.021406720090687573)	(212, 0.031325673135072354)	(217, 0.01938244395918047)	(222, 0.0072873940734255556)	(227, 0.0018724554216440663)	(232, 0.002783379680822261)	(237, 0.007338000976713234)	(242, 0.0012651725821919368)	(247, 0.0014169932920549693)	(250, 0.002656862422603067)
ERR4223604_2	(1, 0.049594765221923916)	(2, 0.04934173070548554)	(3, 0.05895704233014426)	(4, 0.03846124649863488)	(5, 0.05465545555069167)	(6, 0.07641642396439298)	(7, 0.06300559459315845)	(8, 0.056426697165760376)	(9, 0.05870400781370587)	(12, 0.04159887450247088)	(17, 0.04352193682740263)	(22, 0.047317454573978436)	(27, 0.03669000488356617)	(32, 0.052479358709321536)	(37, 0.04665956483123863)	(42, 0.03942277766110075)	(47, 0.03846124649863488)	(52, 0.03760092914274436)	(57, 0.043673757537265656)	(62, 0.06082949775178833)	(67, 0.03876488791836094)	(72, 0.061942849624117224)	(77, 0.06012100110576084)	(82, 0.07343061667042002)	(87, 0.09266123991973746)	(92, 0.08375442494110621)	(97, 0.07828887938603704)	(102, 0.07474639615589962)	(107, 0.09676039908603933)	(112, 0.045748640572060434)	(117, 0.053896352001376505)	(122, 0.057236407618363225)	(127, 0.05202389657973244)	(132, 0.03724668081973062)	(137, 0.03173052836137377)	(142, 0.03942277766110075)	(147, 0.042256764245210694)	(152, 0.058248545684116776)	(157, 0.06528290524110394)	(162, 0.027074693258907448)	(167, 0.032084776684387514)	(172, 0.05111297232055425)	(177, 0.02980746603644203)	(182, 0.029250790100277577)	(187, 0.028694114164113126)	(192, 0.032337811200825906)	(197, 0.04691259934767702)	(202, 0.05546516600329451)	(207, 0.058450973297267485)	(212, 0.08385563874768157)	(217, 0.07641642396439298)	(222, 0.05187207586986941)	(227, 0.05354210367836277)	(232, 0.051264793030417276)	(237, 0.051163579223841925)	(242, 0.04438225418329314)	(247, 1.0043446026472471)	(250, 0.022899623737674055)
ERR4223605_1	(1, 0.018191693672669058)	(2, 0.009615609512696502)	(3, 0.0012994066909049328)	(4, 0.0007796440145429597)	(5, 0.004158101410895785)	(6, 0.0007796440145429597)	(7, 0.011954541556325382)	(8, 0.0)	(9, 0.0)	(12, 5.197626763619731e-05)	(17, 5.197626763619731e-05)	(22, 0.0)	(27, 0.004677864087257758)	(32, 0.0019231219025393005)	(37, 0.000675691479270565)	(42, 0.0018711456349031035)	(47, 0.00046778640872577586)	(52, 0.0019231219025393005)	(57, 0.0027547421847184577)	(62, 0.0009875490850877488)	(67, 0.0010915016203601434)	(72, 0.00010395253527239462)	(77, 0.0006237152116343677)	(82, 0.003066599790535642)	(87, 0.0)	(92, 0.0)	(97, 0.00015592880290859194)	(102, 0.00036383387345338117)	(107, 0.0007276677469067623)	(112, 0.0017671930996307087)	(117, 0.009095846836334529)	(122, 0.018503551278486245)	(127, 0.017152168319945114)	(132, 0.03118576058171839)	(137, 0.04781816622530153)	(142, 0.049585359324932236)	(147, 0.046050973125670816)	(152, 0.05348357939764704)	(157, 0.05317172179182986)	(162, 0.0386183668536946)	(167, 0.04391994615258673)	(172, 0.05337962686237464)	(177, 0.03815058044496883)	(182, 0.02718358797373119)	(187, 0.019750981701754978)	(192, 0.018035764869760468)	(197, 0.02011481557520836)	(202, 0.014085568529409473)	(207, 0.016528453108310744)	(212, 0.01876343261666723)	(217, 0.025832205015190065)	(222, 0.006860867327978045)	(227, 0.0021310269730840897)	(232, 0.007276677469067624)	(237, 0.00888794176578974)	(242, 0.004781816622530153)	(247, 0.0051456504959835345)	(250, 0.0)
ERR4223605_2	(1, 0.02546837114173668)	(2, 0.037163031359881075)	(3, 0.045739115519853636)	(4, 0.044959471505310676)	(5, 0.049637335592568436)	(6, 0.0057173894399817045)	(7, 0.006497033454524665)	(8, 0.028067184523546545)	(9, 0.020790507054478925)	(12, 0.014605331205771446)	(17, 0.01330592451486651)	(22, 0.022297818815928648)	(27, 0.015073117614497221)	(32, 0.026975682903186405)	(37, 0.02203793747774766)	(42, 0.009563633245060306)	(47, 0.014345449867590458)	(52, 0.010966992471237632)	(57, 0.025208489803555695)	(62, 0.029210662411542892)	(67, 0.011330826344691014)	(72, 0.01756797846103469)	(77, 0.022661652689382028)	(82, 0.02770335065009317)	(87, 0.03191342832862515)	(92, 0.04885769157802547)	(97, 0.02827508959409134)	(102, 0.030406116567175425)	(107, 0.02775532691772937)	(112, 0.00945968070978791)	(117, 0.022765605224654425)	(122, 0.014501378670499051)	(127, 0.020946435857387518)	(132, 0.009563633245060306)	(137, 0.01720414458758131)	(142, 0.013929639726500881)	(147, 0.012682209303232144)	(152, 0.024636750859557525)	(157, 0.017256120855217508)	(162, 0.0038982200727147986)	(167, 0.018503551278486245)	(172, 0.013929639726500881)	(177, 0.015021141346861024)	(182, 0.0074326062719762154)	(187, 0.01101896873887383)	(192, 0.01876343261666723)	(197, 0.022869557759926818)	(202, 0.024792679662466118)	(207, 0.024480822056648935)	(212, 0.02848299466463613)	(217, 0.025676276212281475)	(222, 0.020946435857387518)	(227, 0.032225285934442335)	(232, 0.010707111133056646)	(237, 0.02552034740937288)	(242, 0.038046627909696436)	(247, 0.02624801515627964)	(250, 0.025208489803555695)
ERR4223606_1	(1, 0.056433271305384274)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0002432468590749322)	(6, 0.008270393208547694)	(7, 0.0)	(8, 0.004621690322423711)	(9, 0.0)	(12, 0.0)	(17, 0.0)	(22, 0.9744469174541784)	(27, 0.0012648836671896476)	(32, 0.0014594811544495932)	(37, 0.010459614940222085)	(42, 0.0009729874362997288)	(47, 0.0005351430899648509)	(52, 0.0007297405772247966)	(57, 0.0032595079116040917)	(62, 4.8649371814986434e-05)	(67, 0.0)	(72, 4.8649371814986434e-05)	(77, 9.729874362997287e-05)	(82, 0.00034054560270490507)	(87, 9.729874362997287e-05)	(92, 0.0)	(97, 0.00029189623088991866)	(102, 0.0016540786417095388)	(107, 0.0013621824108196203)	(112, 0.005789275245983386)	(117, 0.01240558981282154)	(122, 0.010897459286556962)	(127, 0.017319176366135173)	(132, 0.028897726858101946)	(137, 0.0423249534790382)	(142, 0.050108852969436034)	(147, 0.04631420196786709)	(152, 0.04952506050765619)	(157, 0.062222546551367656)	(162, 0.04976830736673112)	(167, 0.049038566789506334)	(172, 0.055362985125454574)	(177, 0.04655744882694202)	(182, 0.033714014667785605)	(187, 0.027827440678172242)	(192, 0.022524659150338723)	(197, 0.02325439972756352)	(202, 0.018924605636029726)	(207, 0.02271925663759867)	(212, 0.03133019544885127)	(217, 0.022086814804003842)	(222, 0.007151457656803006)	(227, 0.0018000267571544983)	(232, 0.00423249534790382)	(237, 0.007346055144062952)	(242, 0.0014594811544495932)	(247, 0.0020432736162294303)	(250, 0.0030405857384366523)
ERR4223606_2	(1, 0.056433271305384274)	(2, 0.057406258741683994)	(3, 0.06737937996375622)	(4, 0.04451417521071259)	(5, 0.058379246177983735)	(6, 0.08781211612605053)	(7, 0.07443353887692926)	(8, 0.06664963938653141)	(9, 0.06859561425913088)	(12, 0.04850342369954148)	(17, 0.05098454166210578)	(22, 0.05317376339378018)	(27, 0.04334659028715292)	(32, 0.05794140183164885)	(37, 0.05507108889456465)	(42, 0.04650879945512704)	(47, 0.045049318300677446)	(52, 0.04354118777441286)	(57, 0.05054669731577091)	(62, 0.07073618661899028)	(67, 0.044270928351637664)	(72, 0.07049293975991536)	(77, 0.07024969290084042)	(82, 0.08304447768818185)	(87, 0.10659077364663527)	(92, 0.09715279551452792)	(97, 0.08873645419053527)	(102, 0.0857201931380061)	(107, 0.11238004889261867)	(112, 0.05239537344474039)	(117, 0.06144415660232787)	(122, 0.06616314566838155)	(127, 0.05828194743435376)	(132, 0.04354118777441286)	(137, 0.036389730117609854)	(142, 0.04577905887790224)	(147, 0.04957370987947118)	(152, 0.06596854818112162)	(157, 0.07652546186497368)	(162, 0.033714014667785605)	(167, 0.03853030247746926)	(172, 0.058573843665243666)	(177, 0.03595188577127498)	(182, 0.03619513263034991)	(187, 0.03473565147590032)	(192, 0.036924873207574704)	(197, 0.05589812821541942)	(202, 0.06377932644944723)	(207, 0.06737937996375622)	(212, 0.09637440556548812)	(217, 0.08829860984420039)	(222, 0.059498181729728414)	(227, 0.061492805974142854)	(232, 0.06124955911506793)	(237, 0.060276571678768195)	(242, 0.051811580982960556)	(247, 0.9897228202040842)	(250, 0.0279733887936172)
ERR4223607_1	(1, 0.015125817042084487)	(2, 0.008926711696967893)	(3, 0.0014877852828279823)	(4, 0.0004959284276093274)	(5, 0.004215391634679283)	(6, 0.0007438926414139912)	(7, 0.011158389621209866)	(8, 0.0002479642138046637)	(9, 0.0)	(12, 0.0)	(17, 0.00019837137104373098)	(22, 4.9592842760932745e-05)	(27, 0.004562541534005812)	(32, 0.0018845280249154442)	(37, 0.0010910425407405205)	(42, 0.0009918568552186547)	(47, 0.0006447069558921256)	(52, 0.002182085081481041)	(57, 0.003669870364309023)	(62, 0.0008926711696967893)	(67, 0.001140635383501453)	(72, 0.00014877852828279822)	(77, 0.0004959284276093274)	(82, 0.003471498993265292)	(87, 0.0)	(92, 0.0)	(97, 0.0003471498993265292)	(102, 0.0003471498993265292)	(107, 0.0005455212703702602)	(112, 0.0025292349808075697)	(117, 0.009670604338381884)	(122, 0.02077940111683082)	(127, 0.01919243014848097)	(132, 0.03476458277541385)	(137, 0.05212207774174031)	(142, 0.05356027018180736)	(147, 0.049493657075410875)	(152, 0.0563374693764196)	(157, 0.05698217633231173)	(162, 0.04106287380605231)	(167, 0.045774193868340925)	(172, 0.055692762420527474)	(177, 0.04170758076194443)	(182, 0.03040041261245177)	(187, 0.023606193154203984)	(192, 0.020333065531982424)	(197, 0.023754971682486786)	(202, 0.016564009482151535)	(207, 0.019291615834002837)	(212, 0.021225736701679213)	(217, 0.0305987839834955)	(222, 0.008381190426597634)	(227, 0.0020333065531982423)	(232, 0.008579561797641364)	(237, 0.008926711696967893)	(242, 0.004760912905049543)	(247, 0.005752769760268198)	(250, 0.0)
ERR4223607_2	(1, 0.022316779242419732)	(2, 0.037194632070699556)	(3, 0.0478570932643001)	(4, 0.04636930798147211)	(5, 0.05207248489897938)	(6, 0.006199105345116592)	(7, 0.006199105345116592)	(8, 0.02578827823568503)	(9, 0.02132492238720108)	(12, 0.015770523997976613)	(17, 0.014034774501343966)	(22, 0.022316779242419732)	(27, 0.01705993790976086)	(32, 0.0277223991033614)	(37, 0.020977772487874552)	(42, 0.010464089822556808)	(47, 0.014729074299997024)	(52, 0.010563275508078673)	(57, 0.026680949405381817)	(62, 0.028813441644101927)	(67, 0.011852689419862925)	(72, 0.01750627349460926)	(77, 0.021920036500332273)	(82, 0.027424842046795808)	(87, 0.03218575495184535)	(92, 0.0474107576794517)	(97, 0.028615070273058194)	(102, 0.03010285555588617)	(107, 0.028119141845448864)	(112, 0.010216125608752145)	(117, 0.02301107904107279)	(122, 0.014927445671040755)	(127, 0.02038265837474336)	(132, 0.010017754237708414)	(137, 0.01775423770841392)	(142, 0.014828259985518889)	(147, 0.012894139117842514)	(152, 0.024895607065988236)	(157, 0.017952609079457654)	(162, 0.004562541534005812)	(167, 0.017952609079457654)	(172, 0.01358843891649557)	(177, 0.014381924400670496)	(182, 0.00813322621279297)	(187, 0.013290881859929975)	(192, 0.021920036500332273)	(197, 0.025887463921206895)	(202, 0.02663135656262088)	(207, 0.025986649606728755)	(212, 0.0277223991033614)	(217, 0.025738685392924093)	(222, 0.020581029745787086)	(227, 0.03183860505251882)	(232, 0.011505539520536396)	(237, 0.02549072117911943)	(242, 0.03600440384443717)	(247, 0.026482578034338084)	(250, 0.026160224556392022)
ERR4223608_1	(1, 0.048397429128564685)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.00035198130275319775)	(6, 0.008447551266076745)	(7, 0.00017599065137659887)	(8, 0.003695803678908576)	(9, 0.0)	(12, 0.0)	(17, 0.0)	(22, 0.9775576721364562)	(27, 0.0013727270807374712)	(32, 0.0007391607357817153)	(37, 0.007673192400019711)	(42, 0.0006335663449557559)	(47, 3.519813027531978e-05)	(52, 0.0006687644752310757)	(57, 0.002639859770648983)	(62, 0.0)	(67, 0.0)	(72, 0.0)	(77, 0.0)	(82, 7.039626055063956e-05)	(87, 3.519813027531978e-05)	(92, 7.039626055063956e-05)	(97, 0.00014079252110127911)	(102, 0.0013023308201868316)	(107, 0.0008095569963323548)	(112, 0.004927738238544768)	(117, 0.008975523220206541)	(122, 0.010348250300944014)	(127, 0.018021442700963727)	(132, 0.030622373339528206)	(137, 0.046144748790944226)	(142, 0.05191724215609667)	(147, 0.049840552469852806)	(152, 0.05248041224050179)	(157, 0.0640957952313573)	(162, 0.05402912997261585)	(167, 0.05290278980380562)	(172, 0.05744334860932187)	(177, 0.049840552469852806)	(182, 0.03709882931018704)	(187, 0.030129599515673726)	(192, 0.024462700541347242)	(197, 0.024110719238594047)	(202, 0.01900699034867268)	(207, 0.021400463207394423)	(212, 0.030657571469803524)	(217, 0.019640556693628436)	(222, 0.00626526718900692)	(227, 0.0014431233412881108)	(232, 0.0030974354642281402)	(237, 0.006230069058731601)	(242, 0.0009151513871583141)	(247, 0.001407925211012791)	(250, 0.0029038457477138816)
ERR4223608_2	(1, 0.050157335642330686)	(2, 0.05174125150472007)	(3, 0.05913285886253722)	(4, 0.04012586851386454)	(5, 0.05490908322949885)	(6, 0.08148367158736528)	(7, 0.06916432599100336)	(8, 0.059484840165290424)	(9, 0.060364793422173414)	(12, 0.04287132267533949)	(17, 0.04593356000929231)	(22, 0.05029812816343196)	(27, 0.03766199939459216)	(32, 0.0532195729762835)	(37, 0.04920698612489705)	(42, 0.041463397464326694)	(47, 0.03952750029918411)	(52, 0.03625407418357937)	(57, 0.04558157870653911)	(62, 0.06303985132309771)	(67, 0.03783799004596876)	(72, 0.06494055035796498)	(77, 0.06448297466438582)	(82, 0.07782306603873203)	(87, 0.10017387876356008)	(92, 0.09035360041674587)	(97, 0.08422912574884023)	(102, 0.07968856694332398)	(107, 0.10415126748467123)	(112, 0.04748227774140638)	(117, 0.05656339535243887)	(122, 0.061209548548781086)	(127, 0.05307878045518222)	(132, 0.03868274517257644)	(137, 0.03125593968448396)	(142, 0.040266661034965824)	(147, 0.042132161939557766)	(152, 0.05923845325336318)	(157, 0.06965709981485783)	(162, 0.027947315438603904)	(167, 0.032839855546873346)	(172, 0.053360365497384786)	(177, 0.028651278044110298)	(182, 0.02953123130099329)	(187, 0.028334494871632417)	(192, 0.03083356212118012)	(197, 0.04864381604049193)	(202, 0.05705616917629335)	(207, 0.05990721772859425)	(212, 0.09056478919839778)	(217, 0.08232842671397296)	(222, 0.053254771106558824)	(227, 0.05469789444784693)	(232, 0.05438111127536906)	(237, 0.054486705666195005)	(242, 0.04607435253039359)	(247, 1.0118054528943423)	(250, 0.022086826747763157)
ERR4223609_1	(1, 0.013495082391976363)	(2, 0.009716459322222983)	(3, 0.0014394754551441454)	(4, 0.001079606591358109)	(5, 0.0034187542059673456)	(6, 0.00035986886378603635)	(7, 0.011695738073046183)	(8, 0.00017993443189301818)	(9, 0.0)	(12, 0.0)	(17, 0.00014394754551441455)	(22, 7.197377275720727e-05)	(27, 0.004642308342839869)	(32, 0.002123226296337615)	(37, 0.0010076328186009017)	(42, 0.0012235541368725237)	(47, 0.000683750841193469)	(52, 0.002483095160123651)	(57, 0.004390400138189644)	(62, 0.0012595410232511272)	(67, 0.00118756725049392)	(72, 3.598688637860364e-05)	(77, 0.0006117770684362618)	(82, 0.00424645259267523)	(87, 0.0)	(92, 0.0)	(97, 0.00025190820465022544)	(102, 0.0002878950910288291)	(107, 0.0005757901820576582)	(112, 0.001871318091687389)	(117, 0.009464551117572755)	(122, 0.01950489241720317)	(127, 0.018353312053087854)	(132, 0.031128656717492147)	(137, 0.04861828349749352)	(142, 0.04984183763436604)	(147, 0.04703486049683495)	(152, 0.05293670986292595)	(157, 0.05401631645428406)	(162, 0.03926169303905657)	(167, 0.04336419808621739)	(172, 0.05290072297654734)	(177, 0.037822217583912424)	(182, 0.02731404676136016)	(187, 0.021592131827162183)	(192, 0.019145023553417136)	(197, 0.021412197395269165)	(202, 0.014682649642470284)	(207, 0.017561600552758575)	(212, 0.01990074816736781)	(217, 0.029221351739426155)	(222, 0.007341324821235142)	(227, 0.0020152656372018035)	(232, 0.007629219912263971)	(237, 0.009284616685679738)	(242, 0.004642308342839869)	(247, 0.004930203433868698)	(250, 0.0)
ERR4223609_2	(1, 0.026270427056380656)	(2, 0.039045771720784946)	(3, 0.05182111638518924)	(4, 0.04822242774732887)	(5, 0.056499411614407705)	(6, 0.006657573980041674)	(7, 0.0079171150032928)	(8, 0.0277099025115248)	(9, 0.0217720662590552)	(12, 0.015366400483663752)	(17, 0.014682649642470284)	(22, 0.022779699077656104)	(27, 0.01691383659794371)	(32, 0.028213718920825255)	(37, 0.023031607282306327)	(42, 0.011227908550124335)	(47, 0.01543837425642096)	(52, 0.012523436459754067)	(57, 0.027493981193253178)	(62, 0.030157010785269847)	(67, 0.012703370891647083)	(72, 0.01799344318930182)	(77, 0.02306759416868493)	(82, 0.02878950910288291)	(87, 0.03343181744572278)	(92, 0.048654270383872114)	(97, 0.029545233716833586)	(102, 0.030444905876298677)	(107, 0.027781876284282008)	(112, 0.011119947890988524)	(117, 0.023931279441771418)	(122, 0.01543837425642096)	(127, 0.020692459667697092)	(132, 0.010400210163416452)	(137, 0.018785154689631097)	(142, 0.01561830868831398)	(147, 0.014358767665062852)	(152, 0.025946545078973222)	(157, 0.017777521871030197)	(162, 0.0053620460704119416)	(167, 0.0188211415760097)	(172, 0.01425080700592704)	(177, 0.01561830868831398)	(182, 0.007881128116914196)	(187, 0.012523436459754067)	(192, 0.020944367872347318)	(197, 0.02583858441983741)	(202, 0.027493981193253178)	(207, 0.026666282806545292)	(212, 0.02850161401185408)	(217, 0.026198453283623448)	(222, 0.02184404003181241)	(227, 0.033287869900208364)	(232, 0.01317120041456893)	(237, 0.02731404676136016)	(242, 0.03724642740185476)	(247, 0.027134112329467143)	(250, 0.026990164783952726)
ERR4223610_1	(1, 0.0502282057750969)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0002293525377858306)	(6, 0.008256691360289902)	(7, 0.0002293525377858306)	(8, 0.003210935529001629)	(9, 0.0)	(12, 0.0)	(17, 0.0)	(22, 0.9779592211187818)	(27, 0.001559597256943648)	(32, 0.001467856241829316)	(37, 0.010229123185248046)	(42, 0.0011008921813719869)	(47, 0.000366964060457329)	(52, 0.0009174101511433224)	(57, 0.0036237700970161235)	(62, 4.587050755716612e-05)	(67, 0.0)	(72, 0.00013761152267149836)	(77, 9.174101511433225e-05)	(82, 0.0005963165982431596)	(87, 9.174101511433225e-05)	(92, 4.587050755716612e-05)	(97, 0.0004128345680144951)	(102, 0.0020641728400724755)	(107, 0.001146762688929153)	(112, 0.005596201921974266)	(117, 0.011972202472420358)	(122, 0.012155684502649021)	(127, 0.016284030182793972)	(132, 0.026513153368042015)	(137, 0.04073301071076352)	(142, 0.047842939382124264)	(147, 0.04394394623976514)	(152, 0.04747597532166693)	(157, 0.05816380358248664)	(162, 0.0476594573518956)	(167, 0.04683378821586661)	(172, 0.05288869521341254)	(177, 0.04412742826999381)	(182, 0.03178826173711612)	(187, 0.024494851035526708)	(192, 0.019724318249581433)	(197, 0.02091695144606775)	(202, 0.01793536845485195)	(207, 0.021926102612325405)	(212, 0.028806678745900323)	(217, 0.021238044998967913)	(222, 0.007843856792275406)	(227, 0.00307332400633013)	(232, 0.0038989931423591205)	(237, 0.00697231714868925)	(242, 0.0017430792871723124)	(247, 0.001559597256943648)	(250, 0.0036696406045732895)
ERR4223610_2	(1, 0.05137496846402606)	(2, 0.05596201921974266)	(3, 0.06307194789110342)	(4, 0.0449530974060228)	(5, 0.056650076833100166)	(6, 0.08898878466090226)	(7, 0.07476892731818077)	(8, 0.06307194789110342)	(9, 0.06765899864682003)	(12, 0.04894383156349625)	(17, 0.05128322744891173)	(22, 0.05431068094768469)	(27, 0.04311827710373615)	(32, 0.058805990688286965)	(37, 0.05481525653081352)	(42, 0.04605398958739478)	(47, 0.04518244994380863)	(52, 0.04174216187702117)	(57, 0.04931079562395358)	(62, 0.07009013554734983)	(67, 0.0445402628380083)	(72, 0.07123689823627899)	(77, 0.06963143047177817)	(82, 0.084218251874957)	(87, 0.10903419646338386)	(92, 0.0978876631269925)	(97, 0.09054838191784592)	(102, 0.08770441044930162)	(107, 0.11385059975688631)	(112, 0.05169606201692622)	(117, 0.06275085433820325)	(122, 0.06710855255613403)	(127, 0.05779683952202931)	(132, 0.04288892456595032)	(137, 0.036742276553290064)	(142, 0.045778766542051784)	(147, 0.048760349533267584)	(152, 0.06564069631430472)	(157, 0.07591569000710993)	(162, 0.032568060365587945)	(167, 0.03853122634801954)	(172, 0.05871424967317263)	(177, 0.03311850645627394)	(182, 0.03513680878878925)	(187, 0.03261393087314511)	(192, 0.03605421893993257)	(197, 0.053806105364555865)	(202, 0.06362239398178941)	(207, 0.0667415884956767)	(212, 0.09729134652874934)	(217, 0.08793376298708745)	(222, 0.05839315612027247)	(227, 0.05963165982431596)	(232, 0.06013623540744478)	(237, 0.061282998096373935)	(242, 0.05242999013784087)	(247, 1.0124538428017704)	(250, 0.027751657072085503)
ERR4223611_1	(1, 0.016195016159809603)	(2, 0.007510732132085612)	(3, 0.0007041311373830262)	(4, 0.0004694207582553508)	(5, 0.005633049099064209)	(6, 0.0002347103791276754)	(7, 0.010561967060745393)	(8, 0.0002347103791276754)	(9, 0.0)	(12, 0.0)	(17, 0.00042247868242981573)	(22, 9.388415165107016e-05)	(27, 0.004365613051774762)	(32, 0.002159335487974614)	(37, 0.0012204939714639121)	(42, 0.0012204939714639121)	(47, 0.0008918994406851666)	(52, 0.0025818141704044293)	(57, 0.004647265506727973)	(62, 0.0014082622747660523)	(67, 0.0013613201989405173)	(72, 4.694207582553508e-05)	(77, 0.0005163628340808859)	(82, 0.003802308141868342)	(87, 0.0)	(92, 0.0)	(97, 0.0)	(102, 0.0004694207582553508)	(107, 0.00032859453077874553)	(112, 0.002300161715451219)	(117, 0.009341473089281481)	(122, 0.01957484561924813)	(127, 0.01755633635875012)	(132, 0.033047221381176696)	(137, 0.0500402528300204)	(142, 0.05271595115207589)	(147, 0.048209511872824524)	(152, 0.05614272268733996)	(157, 0.0583490002511401)	(162, 0.04234175239463264)	(167, 0.046050176384849914)	(172, 0.056471317218118704)	(177, 0.03980688030005375)	(182, 0.02764888266124016)	(187, 0.02023203468080562)	(192, 0.01816658334448208)	(197, 0.020560629211584365)	(202, 0.013190723306975358)	(207, 0.018589062026911893)	(212, 0.01976261392255027)	(217, 0.02835301379862319)	(222, 0.006478006463923841)	(227, 0.0009857835923362368)	(232, 0.007463790056260078)	(237, 0.00821486326946864)	(242, 0.005679991174889745)	(247, 0.005679991174889745)	(250, 0.0)
