Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
ERR4223616_1	(14.0, 1.0)	(15.0, 1.0)	(16.0, 11.0)	(17.0, 28.0)	(18.0, 99.0)	(19.0, 320.0)	(20.0, 779.0)	(21.0, 1367.0)	(22.0, 2184.0)	(23.0, 3404.0)	(24.0, 5024.0)	(25.0, 7203.0)	(26.0, 8847.0)	(27.0, 10516.0)	(28.0, 12220.0)	(29.0, 13140.0)	(30.0, 14073.0)	(31.0, 15121.0)	(32.0, 16762.0)	(33.0, 19219.0)	(34.0, 22924.0)	(35.0, 29061.0)	(36.0, 40623.0)	(37.0, 66823.0)	(38.0, 125002.0)	(39.0, 40931.0)												
ERR4223616_2	(2.0, 61.0)	(3.0, 27.0)	(4.0, 25.0)	(5.0, 24.0)	(6.0, 22.0)	(7.0, 13.0)	(8.0, 15.0)	(9.0, 18.0)	(10.0, 9.0)	(11.0, 16.0)	(12.0, 11.0)	(13.0, 14.0)	(14.0, 19.0)	(15.0, 39.0)	(16.0, 159.0)	(17.0, 372.0)	(18.0, 758.0)	(19.0, 1517.0)	(20.0, 2576.0)	(21.0, 3505.0)	(22.0, 3969.0)	(23.0, 5358.0)	(24.0, 7849.0)	(25.0, 10609.0)	(26.0, 12515.0)	(27.0, 14654.0)	(28.0, 16202.0)	(29.0, 17148.0)	(30.0, 18287.0)	(31.0, 20104.0)	(32.0, 22356.0)	(33.0, 25980.0)	(34.0, 31558.0)	(35.0, 40741.0)	(36.0, 57074.0)	(37.0, 79098.0)	(38.0, 58627.0)	(39.0, 4354.0)
ERR4223617_1	(16.0, 9.0)	(17.0, 54.0)	(18.0, 177.0)	(19.0, 464.0)	(20.0, 971.0)	(21.0, 1726.0)	(22.0, 2666.0)	(23.0, 3812.0)	(24.0, 5347.0)	(25.0, 7514.0)	(26.0, 9129.0)	(27.0, 10924.0)	(28.0, 12251.0)	(29.0, 13319.0)	(30.0, 14051.0)	(31.0, 14998.0)	(32.0, 16822.0)	(33.0, 19061.0)	(34.0, 22408.0)	(35.0, 27687.0)	(36.0, 37671.0)	(37.0, 59214.0)	(38.0, 112803.0)	(39.0, 50258.0)														
ERR4223617_2	(3.0, 5.0)	(4.0, 7.0)	(5.0, 5.0)	(6.0, 3.0)	(7.0, 7.0)	(8.0, 6.0)	(9.0, 4.0)	(10.0, 6.0)	(11.0, 6.0)	(12.0, 10.0)	(13.0, 10.0)	(14.0, 11.0)	(15.0, 41.0)	(16.0, 183.0)	(17.0, 397.0)	(18.0, 827.0)	(19.0, 1757.0)	(20.0, 2937.0)	(21.0, 3875.0)	(22.0, 4623.0)	(23.0, 5942.0)	(24.0, 8660.0)	(25.0, 10741.0)	(26.0, 12811.0)	(27.0, 15124.0)	(28.0, 16426.0)	(29.0, 17575.0)	(30.0, 18111.0)	(31.0, 19701.0)	(32.0, 22086.0)	(33.0, 25516.0)	(34.0, 30299.0)	(35.0, 38134.0)	(36.0, 53274.0)	(37.0, 74795.0)	(38.0, 56241.0)	(39.0, 3180.0)	
ERR4223618_1	(14.0, 1.0)	(15.0, 0.0)	(16.0, 7.0)	(17.0, 20.0)	(18.0, 103.0)	(19.0, 334.0)	(20.0, 754.0)	(21.0, 1359.0)	(22.0, 2192.0)	(23.0, 3190.0)	(24.0, 4665.0)	(25.0, 6653.0)	(26.0, 8286.0)	(27.0, 9947.0)	(28.0, 11461.0)	(29.0, 12221.0)	(30.0, 12851.0)	(31.0, 14319.0)	(32.0, 15860.0)	(33.0, 18197.0)	(34.0, 21601.0)	(35.0, 27120.0)	(36.0, 38054.0)	(37.0, 63356.0)	(38.0, 114787.0)	(39.0, 33113.0)												
ERR4223618_2	(2.0, 52.0)	(3.0, 16.0)	(4.0, 19.0)	(5.0, 20.0)	(6.0, 17.0)	(7.0, 19.0)	(8.0, 16.0)	(9.0, 19.0)	(10.0, 14.0)	(11.0, 16.0)	(12.0, 15.0)	(13.0, 12.0)	(14.0, 17.0)	(15.0, 50.0)	(16.0, 224.0)	(17.0, 422.0)	(18.0, 762.0)	(19.0, 1610.0)	(20.0, 2703.0)	(21.0, 3678.0)	(22.0, 4076.0)	(23.0, 5443.0)	(24.0, 8105.0)	(25.0, 10514.0)	(26.0, 12612.0)	(27.0, 14007.0)	(28.0, 15418.0)	(29.0, 15902.0)	(30.0, 17265.0)	(31.0, 18631.0)	(32.0, 21260.0)	(33.0, 24545.0)	(34.0, 29837.0)	(35.0, 38313.0)	(36.0, 53358.0)	(37.0, 71204.0)	(38.0, 47448.0)	(39.0, 2812.0)
ERR4223619_1	(14.0, 1.0)	(15.0, 2.0)	(16.0, 11.0)	(17.0, 35.0)	(18.0, 130.0)	(19.0, 410.0)	(20.0, 896.0)	(21.0, 1649.0)	(22.0, 2663.0)	(23.0, 3710.0)	(24.0, 5068.0)	(25.0, 7202.0)	(26.0, 8665.0)	(27.0, 10368.0)	(28.0, 11680.0)	(29.0, 12271.0)	(30.0, 12914.0)	(31.0, 14082.0)	(32.0, 15480.0)	(33.0, 17714.0)	(34.0, 20721.0)	(35.0, 26195.0)	(36.0, 35408.0)	(37.0, 55803.0)	(38.0, 104355.0)	(39.0, 41956.0)												
ERR4223619_2	(5.0, 1.0)	(6.0, 3.0)	(7.0, 2.0)	(8.0, 5.0)	(9.0, 2.0)	(10.0, 1.0)	(11.0, 6.0)	(12.0, 10.0)	(13.0, 10.0)	(14.0, 9.0)	(15.0, 34.0)	(16.0, 210.0)	(17.0, 452.0)	(18.0, 834.0)	(19.0, 1800.0)	(20.0, 3005.0)	(21.0, 4046.0)	(22.0, 4596.0)	(23.0, 6097.0)	(24.0, 8586.0)	(25.0, 11056.0)	(26.0, 12789.0)	(27.0, 14572.0)	(28.0, 15819.0)	(29.0, 16172.0)	(30.0, 17156.0)	(31.0, 18533.0)	(32.0, 20944.0)	(33.0, 23857.0)	(34.0, 28329.0)	(35.0, 35885.0)	(36.0, 49530.0)	(37.0, 67945.0)	(38.0, 45128.0)	(39.0, 1965.0)			
ERR4223620_1	(14.0, 1.0)	(15.0, 2.0)	(16.0, 5.0)	(17.0, 37.0)	(18.0, 99.0)	(19.0, 357.0)	(20.0, 793.0)	(21.0, 1445.0)	(22.0, 2376.0)	(23.0, 3446.0)	(24.0, 5484.0)	(25.0, 7812.0)	(26.0, 9327.0)	(27.0, 11431.0)	(28.0, 13218.0)	(29.0, 13723.0)	(30.0, 14625.0)	(31.0, 16025.0)	(32.0, 17763.0)	(33.0, 20313.0)	(34.0, 24387.0)	(35.0, 31041.0)	(36.0, 43468.0)	(37.0, 72039.0)	(38.0, 128562.0)	(39.0, 38826.0)												
ERR4223620_2	(2.0, 60.0)	(3.0, 30.0)	(4.0, 27.0)	(5.0, 30.0)	(6.0, 23.0)	(7.0, 13.0)	(8.0, 11.0)	(9.0, 20.0)	(10.0, 12.0)	(11.0, 20.0)	(12.0, 13.0)	(13.0, 12.0)	(14.0, 19.0)	(15.0, 48.0)	(16.0, 303.0)	(17.0, 529.0)	(18.0, 891.0)	(19.0, 1733.0)	(20.0, 2863.0)	(21.0, 3882.0)	(22.0, 4540.0)	(23.0, 6190.0)	(24.0, 9226.0)	(25.0, 11957.0)	(26.0, 13946.0)	(27.0, 15985.0)	(28.0, 17084.0)	(29.0, 18046.0)	(30.0, 19115.0)	(31.0, 21074.0)	(32.0, 23526.0)	(33.0, 27628.0)	(34.0, 33339.0)	(35.0, 42849.0)	(36.0, 59754.0)	(37.0, 80501.0)	(38.0, 57447.0)	(39.0, 3859.0)
ERR4223621_1	(12.0, 1.0)	(13.0, 0.0)	(14.0, 2.0)	(15.0, 1.0)	(16.0, 11.0)	(17.0, 61.0)	(18.0, 181.0)	(19.0, 491.0)	(20.0, 1126.0)	(21.0, 1882.0)	(22.0, 2833.0)	(23.0, 4007.0)	(24.0, 5998.0)	(25.0, 8216.0)	(26.0, 9936.0)	(27.0, 11779.0)	(28.0, 13330.0)	(29.0, 13780.0)	(30.0, 14619.0)	(31.0, 15793.0)	(32.0, 17365.0)	(33.0, 19553.0)	(34.0, 23708.0)	(35.0, 29796.0)	(36.0, 40448.0)	(37.0, 64335.0)	(38.0, 117482.0)	(39.0, 48256.0)										
ERR4223621_2	(3.0, 1.0)	(4.0, 7.0)	(5.0, 6.0)	(6.0, 4.0)	(7.0, 4.0)	(8.0, 8.0)	(9.0, 4.0)	(10.0, 5.0)	(11.0, 10.0)	(12.0, 11.0)	(13.0, 13.0)	(14.0, 9.0)	(15.0, 49.0)	(16.0, 349.0)	(17.0, 572.0)	(18.0, 1019.0)	(19.0, 2038.0)	(20.0, 3360.0)	(21.0, 4312.0)	(22.0, 5120.0)	(23.0, 6828.0)	(24.0, 9773.0)	(25.0, 12375.0)	(26.0, 14483.0)	(27.0, 15973.0)	(28.0, 17736.0)	(29.0, 18310.0)	(30.0, 19057.0)	(31.0, 20770.0)	(32.0, 23011.0)	(33.0, 26718.0)	(34.0, 31849.0)	(35.0, 40129.0)	(36.0, 55611.0)	(37.0, 77288.0)	(38.0, 55374.0)	(39.0, 2804.0)	
ERR4223622_1	(14.0, 1.0)	(15.0, 0.0)	(16.0, 8.0)	(17.0, 25.0)	(18.0, 104.0)	(19.0, 280.0)	(20.0, 634.0)	(21.0, 1160.0)	(22.0, 1935.0)	(23.0, 2920.0)	(24.0, 4376.0)	(25.0, 6454.0)	(26.0, 8251.0)	(27.0, 9602.0)	(28.0, 11114.0)	(29.0, 11842.0)	(30.0, 12729.0)	(31.0, 14032.0)	(32.0, 15270.0)	(33.0, 17776.0)	(34.0, 21610.0)	(35.0, 26822.0)	(36.0, 37847.0)	(37.0, 62540.0)	(38.0, 113537.0)	(39.0, 34230.0)												
ERR4223622_2	(2.0, 45.0)	(3.0, 25.0)	(4.0, 17.0)	(5.0, 23.0)	(6.0, 20.0)	(7.0, 20.0)	(8.0, 18.0)	(9.0, 12.0)	(10.0, 17.0)	(11.0, 9.0)	(12.0, 17.0)	(13.0, 15.0)	(14.0, 13.0)	(15.0, 34.0)	(16.0, 297.0)	(17.0, 583.0)	(18.0, 778.0)	(19.0, 1388.0)	(20.0, 2261.0)	(21.0, 3149.0)	(22.0, 3592.0)	(23.0, 4988.0)	(24.0, 7375.0)	(25.0, 9744.0)	(26.0, 11588.0)	(27.0, 13390.0)	(28.0, 14999.0)	(29.0, 15532.0)	(30.0, 16538.0)	(31.0, 18509.0)	(32.0, 20599.0)	(33.0, 24254.0)	(34.0, 29147.0)	(35.0, 37519.0)	(36.0, 52797.0)	(37.0, 71195.0)	(38.0, 51299.0)	(39.0, 3293.0)
ERR4223623_1	(15.0, 1.0)	(16.0, 4.0)	(17.0, 24.0)	(18.0, 111.0)	(19.0, 366.0)	(20.0, 821.0)	(21.0, 1557.0)	(22.0, 2292.0)	(23.0, 3306.0)	(24.0, 4914.0)	(25.0, 6901.0)	(26.0, 8474.0)	(27.0, 9763.0)	(28.0, 11138.0)	(29.0, 11826.0)	(30.0, 12612.0)	(31.0, 13679.0)	(32.0, 15184.0)	(33.0, 17262.0)	(34.0, 20377.0)	(35.0, 25863.0)	(36.0, 35592.0)	(37.0, 55868.0)	(38.0, 103902.0)	(39.0, 42526.0)													
ERR4223623_2	(3.0, 2.0)	(4.0, 2.0)	(5.0, 5.0)	(6.0, 2.0)	(7.0, 4.0)	(8.0, 6.0)	(9.0, 4.0)	(10.0, 7.0)	(11.0, 6.0)	(12.0, 12.0)	(13.0, 5.0)	(14.0, 11.0)	(15.0, 45.0)	(16.0, 329.0)	(17.0, 607.0)	(18.0, 893.0)	(19.0, 1572.0)	(20.0, 2548.0)	(21.0, 3497.0)	(22.0, 4033.0)	(23.0, 5443.0)	(24.0, 7713.0)	(25.0, 10041.0)	(26.0, 11742.0)	(27.0, 13682.0)	(28.0, 14813.0)	(29.0, 15805.0)	(30.0, 16692.0)	(31.0, 18218.0)	(32.0, 20507.0)	(33.0, 23546.0)	(34.0, 28224.0)	(35.0, 35527.0)	(36.0, 49590.0)	(37.0, 68265.0)	(38.0, 48613.0)	(39.0, 2352.0)	
ERR4223624_1	(15.0, 2.0)	(16.0, 4.0)	(17.0, 24.0)	(18.0, 92.0)	(19.0, 265.0)	(20.0, 600.0)	(21.0, 1072.0)	(22.0, 1715.0)	(23.0, 2711.0)	(24.0, 4229.0)	(25.0, 6095.0)	(26.0, 7565.0)	(27.0, 9313.0)	(28.0, 10929.0)	(29.0, 11847.0)	(30.0, 12250.0)	(31.0, 13467.0)	(32.0, 15226.0)	(33.0, 17664.0)	(34.0, 21280.0)	(35.0, 27152.0)	(36.0, 38381.0)	(37.0, 62747.0)	(38.0, 111466.0)	(39.0, 32472.0)													
ERR4223624_2	(2.0, 50.0)	(3.0, 25.0)	(4.0, 17.0)	(5.0, 16.0)	(6.0, 13.0)	(7.0, 12.0)	(8.0, 7.0)	(9.0, 12.0)	(10.0, 14.0)	(11.0, 18.0)	(12.0, 17.0)	(13.0, 13.0)	(14.0, 15.0)	(15.0, 28.0)	(16.0, 206.0)	(17.0, 310.0)	(18.0, 570.0)	(19.0, 1264.0)	(20.0, 2053.0)	(21.0, 2881.0)	(22.0, 3410.0)	(23.0, 4629.0)	(24.0, 6804.0)	(25.0, 9136.0)	(26.0, 10787.0)	(27.0, 12767.0)	(28.0, 14285.0)	(29.0, 15117.0)	(30.0, 16230.0)	(31.0, 17867.0)	(32.0, 20698.0)	(33.0, 24593.0)	(34.0, 29676.0)	(35.0, 37533.0)	(36.0, 51020.0)	(37.0, 69967.0)	(38.0, 52956.0)	(39.0, 3552.0)
ERR4223625_1	(16.0, 10.0)	(17.0, 30.0)	(18.0, 129.0)	(19.0, 342.0)	(20.0, 817.0)	(21.0, 1436.0)	(22.0, 2089.0)	(23.0, 3073.0)	(24.0, 4644.0)	(25.0, 6417.0)	(26.0, 7928.0)	(27.0, 9827.0)	(28.0, 11043.0)	(29.0, 11915.0)	(30.0, 12583.0)	(31.0, 13815.0)	(32.0, 15008.0)	(33.0, 17260.0)	(34.0, 20491.0)	(35.0, 26186.0)	(36.0, 35694.0)	(37.0, 55622.0)	(38.0, 101624.0)	(39.0, 40801.0)														
ERR4223625_2	(3.0, 4.0)	(4.0, 3.0)	(5.0, 7.0)	(6.0, 2.0)	(7.0, 3.0)	(8.0, 5.0)	(9.0, 3.0)	(10.0, 5.0)	(11.0, 8.0)	(12.0, 4.0)	(13.0, 7.0)	(14.0, 12.0)	(15.0, 37.0)	(16.0, 201.0)	(17.0, 314.0)	(18.0, 582.0)	(19.0, 1430.0)	(20.0, 2392.0)	(21.0, 3251.0)	(22.0, 3961.0)	(23.0, 5166.0)	(24.0, 7348.0)	(25.0, 9443.0)	(26.0, 11281.0)	(27.0, 13173.0)	(28.0, 14614.0)	(29.0, 15338.0)	(30.0, 16248.0)	(31.0, 18063.0)	(32.0, 20195.0)	(33.0, 23530.0)	(34.0, 28769.0)	(35.0, 35721.0)	(36.0, 47607.0)	(37.0, 66696.0)	(38.0, 50779.0)	(39.0, 2582.0)	
ERR4223626_1	(13.0, 1.0)	(14.0, 0.0)	(15.0, 1.0)	(16.0, 3.0)	(17.0, 32.0)	(18.0, 89.0)	(19.0, 241.0)	(20.0, 598.0)	(21.0, 1199.0)	(22.0, 1922.0)	(23.0, 3052.0)	(24.0, 4976.0)	(25.0, 7003.0)	(26.0, 8783.0)	(27.0, 10825.0)	(28.0, 12519.0)	(29.0, 13568.0)	(30.0, 14683.0)	(31.0, 16160.0)	(32.0, 17900.0)	(33.0, 20460.0)	(34.0, 24655.0)	(35.0, 30884.0)	(36.0, 42995.0)	(37.0, 71559.0)	(38.0, 132069.0)	(39.0, 40677.0)											
ERR4223626_2	(2.0, 67.0)	(3.0, 18.0)	(4.0, 28.0)	(5.0, 23.0)	(6.0, 26.0)	(7.0, 23.0)	(8.0, 23.0)	(9.0, 13.0)	(10.0, 16.0)	(11.0, 12.0)	(12.0, 17.0)	(13.0, 20.0)	(14.0, 19.0)	(15.0, 25.0)	(16.0, 117.0)	(17.0, 263.0)	(18.0, 559.0)	(19.0, 1226.0)	(20.0, 2118.0)	(21.0, 2952.0)	(22.0, 3639.0)	(23.0, 5013.0)	(24.0, 7519.0)	(25.0, 10168.0)	(26.0, 12417.0)	(27.0, 14650.0)	(28.0, 16466.0)	(29.0, 17779.0)	(30.0, 18980.0)	(31.0, 21132.0)	(32.0, 23530.0)	(33.0, 27352.0)	(34.0, 33060.0)	(35.0, 42082.0)	(36.0, 59170.0)	(37.0, 85110.0)	(38.0, 66349.0)	(39.0, 4873.0)
ERR4223627_1	(14.0, 1.0)	(15.0, 2.0)	(16.0, 13.0)	(17.0, 35.0)	(18.0, 126.0)	(19.0, 368.0)	(20.0, 828.0)	(21.0, 1526.0)	(22.0, 2323.0)	(23.0, 3616.0)	(24.0, 5286.0)	(25.0, 7715.0)	(26.0, 9295.0)	(27.0, 11112.0)	(28.0, 12876.0)	(29.0, 13971.0)	(30.0, 14754.0)	(31.0, 15932.0)	(32.0, 17843.0)	(33.0, 19943.0)	(34.0, 23677.0)	(35.0, 29530.0)	(36.0, 40862.0)	(37.0, 63428.0)	(38.0, 119804.0)	(39.0, 50546.0)												
ERR4223627_2	(3.0, 3.0)	(4.0, 4.0)	(5.0, 2.0)	(6.0, 3.0)	(7.0, 4.0)	(8.0, 8.0)	(9.0, 5.0)	(10.0, 4.0)	(11.0, 7.0)	(12.0, 12.0)	(13.0, 4.0)	(14.0, 7.0)	(15.0, 19.0)	(16.0, 108.0)	(17.0, 271.0)	(18.0, 606.0)	(19.0, 1374.0)	(20.0, 2404.0)	(21.0, 3384.0)	(22.0, 4185.0)	(23.0, 5575.0)	(24.0, 8187.0)	(25.0, 10710.0)	(26.0, 12895.0)	(27.0, 15216.0)	(28.0, 17051.0)	(29.0, 18168.0)	(30.0, 19143.0)	(31.0, 20774.0)	(32.0, 23428.0)	(33.0, 26766.0)	(34.0, 31876.0)	(35.0, 39724.0)	(36.0, 55391.0)	(37.0, 80385.0)	(38.0, 64093.0)	(39.0, 3616.0)	
ERR9875453_1	(10.0, 2.0)	(11.0, 7.0)	(12.0, 11.0)	(13.0, 16.0)	(14.0, 23.0)	(15.0, 23.0)	(16.0, 21.0)	(17.0, 16.0)	(18.0, 39.0)	(19.0, 67.0)	(20.0, 158.0)	(21.0, 351.0)	(22.0, 847.0)	(23.0, 2000.0)	(24.0, 4122.0)	(25.0, 7337.0)	(26.0, 9740.0)	(27.0, 12173.0)	(28.0, 15691.0)	(29.0, 16371.0)	(30.0, 15116.0)	(31.0, 15427.0)	(32.0, 16442.0)	(33.0, 17535.0)	(34.0, 19779.0)	(35.0, 23472.0)	(36.0, 29774.0)	(37.0, 43689.0)	(38.0, 85490.0)	(39.0, 913905.0)								
ERR9875453_2	(2.0, 1422.0)	(3.0, 822.0)	(4.0, 77.0)	(5.0, 61.0)	(6.0, 54.0)	(7.0, 64.0)	(8.0, 67.0)	(9.0, 52.0)	(10.0, 55.0)	(11.0, 41.0)	(12.0, 51.0)	(13.0, 36.0)	(14.0, 45.0)	(15.0, 35.0)	(16.0, 60.0)	(17.0, 409.0)	(18.0, 1668.0)	(19.0, 3072.0)	(20.0, 2987.0)	(21.0, 2694.0)	(22.0, 3375.0)	(23.0, 4737.0)	(24.0, 6577.0)	(25.0, 9018.0)	(26.0, 11969.0)	(27.0, 13668.0)	(28.0, 15224.0)	(29.0, 14930.0)	(30.0, 15097.0)	(31.0, 15819.0)	(32.0, 16784.0)	(33.0, 18466.0)	(34.0, 20928.0)	(35.0, 26267.0)	(36.0, 33716.0)	(37.0, 49712.0)	(38.0, 103162.0)	(39.0, 856423.0)
ERR9875457_1	(9.0, 1.0)	(10.0, 4.0)	(11.0, 12.0)	(12.0, 14.0)	(13.0, 19.0)	(14.0, 20.0)	(15.0, 23.0)	(16.0, 20.0)	(17.0, 15.0)	(18.0, 25.0)	(19.0, 71.0)	(20.0, 179.0)	(21.0, 332.0)	(22.0, 753.0)	(23.0, 2055.0)	(24.0, 3751.0)	(25.0, 6030.0)	(26.0, 8016.0)	(27.0, 10615.0)	(28.0, 16808.0)	(29.0, 18167.0)	(30.0, 14083.0)	(31.0, 14036.0)	(32.0, 14996.0)	(33.0, 15689.0)	(34.0, 17426.0)	(35.0, 20734.0)	(36.0, 27195.0)	(37.0, 38887.0)	(38.0, 76643.0)	(39.0, 834589.0)							
ERR9875457_2	(2.0, 1312.0)	(3.0, 722.0)	(4.0, 62.0)	(5.0, 55.0)	(6.0, 61.0)	(7.0, 48.0)	(8.0, 67.0)	(9.0, 49.0)	(10.0, 50.0)	(11.0, 48.0)	(12.0, 50.0)	(13.0, 55.0)	(14.0, 38.0)	(15.0, 47.0)	(16.0, 79.0)	(17.0, 485.0)	(18.0, 1204.0)	(19.0, 1875.0)	(20.0, 2035.0)	(21.0, 2152.0)	(22.0, 2945.0)	(23.0, 4600.0)	(24.0, 6668.0)	(25.0, 8881.0)	(26.0, 13573.0)	(27.0, 15692.0)	(28.0, 13272.0)	(29.0, 13123.0)	(30.0, 13278.0)	(31.0, 14058.0)	(32.0, 15110.0)	(33.0, 16641.0)	(34.0, 19290.0)	(35.0, 23210.0)	(36.0, 30323.0)	(37.0, 44723.0)	(38.0, 92947.0)	(39.0, 782380.0)
ERR9875459_1	(10.0, 2.0)	(11.0, 9.0)	(12.0, 17.0)	(13.0, 12.0)	(14.0, 12.0)	(15.0, 19.0)	(16.0, 19.0)	(17.0, 20.0)	(18.0, 35.0)	(19.0, 69.0)	(20.0, 161.0)	(21.0, 326.0)	(22.0, 797.0)	(23.0, 2133.0)	(24.0, 4057.0)	(25.0, 6803.0)	(26.0, 9285.0)	(27.0, 12563.0)	(28.0, 17467.0)	(29.0, 17931.0)	(30.0, 15100.0)	(31.0, 15177.0)	(32.0, 15625.0)	(33.0, 17238.0)	(34.0, 19232.0)	(35.0, 22562.0)	(36.0, 29205.0)	(37.0, 41897.0)	(38.0, 80364.0)	(39.0, 898914.0)								
ERR9875459_2	(2.0, 1397.0)	(3.0, 804.0)	(4.0, 79.0)	(5.0, 70.0)	(6.0, 58.0)	(7.0, 63.0)	(8.0, 52.0)	(9.0, 44.0)	(10.0, 52.0)	(11.0, 60.0)	(12.0, 58.0)	(13.0, 45.0)	(14.0, 41.0)	(15.0, 49.0)	(16.0, 72.0)	(17.0, 340.0)	(18.0, 1090.0)	(19.0, 1970.0)	(20.0, 2025.0)	(21.0, 2236.0)	(22.0, 3102.0)	(23.0, 4788.0)	(24.0, 6586.0)	(25.0, 9325.0)	(26.0, 13609.0)	(27.0, 15727.0)	(28.0, 15081.0)	(29.0, 14531.0)	(30.0, 14516.0)	(31.0, 15111.0)	(32.0, 16156.0)	(33.0, 17769.0)	(34.0, 20573.0)	(35.0, 24714.0)	(36.0, 32098.0)	(37.0, 46795.0)	(38.0, 96463.0)	(39.0, 849502.0)
ERR9875461_1	(10.0, 6.0)	(11.0, 3.0)	(12.0, 11.0)	(13.0, 19.0)	(14.0, 16.0)	(15.0, 27.0)	(16.0, 18.0)	(17.0, 23.0)	(18.0, 28.0)	(19.0, 64.0)	(20.0, 170.0)	(21.0, 354.0)	(22.0, 892.0)	(23.0, 2353.0)	(24.0, 4616.0)	(25.0, 7442.0)	(26.0, 10415.0)	(27.0, 13760.0)	(28.0, 19004.0)	(29.0, 21505.0)	(30.0, 16862.0)	(31.0, 16034.0)	(32.0, 17030.0)	(33.0, 17977.0)	(34.0, 19868.0)	(35.0, 23374.0)	(36.0, 29993.0)	(37.0, 43848.0)	(38.0, 83480.0)	(39.0, 937197.0)								
ERR9875461_2	(2.0, 1421.0)	(3.0, 870.0)	(4.0, 73.0)	(5.0, 61.0)	(6.0, 66.0)	(7.0, 73.0)	(8.0, 59.0)	(9.0, 34.0)	(10.0, 43.0)	(11.0, 50.0)	(12.0, 51.0)	(13.0, 46.0)	(14.0, 37.0)	(15.0, 60.0)	(16.0, 133.0)	(17.0, 684.0)	(18.0, 1562.0)	(19.0, 2292.0)	(20.0, 2262.0)	(21.0, 2534.0)	(22.0, 3602.0)	(23.0, 5800.0)	(24.0, 8105.0)	(25.0, 11614.0)	(26.0, 17228.0)	(27.0, 17574.0)	(28.0, 16451.0)	(29.0, 16410.0)	(30.0, 15983.0)	(31.0, 16374.0)	(32.0, 17202.0)	(33.0, 18663.0)	(34.0, 20995.0)	(35.0, 25053.0)	(36.0, 33079.0)	(37.0, 47234.0)	(38.0, 95815.0)	(39.0, 886796.0)
ERR9875463_1	(8.0, 1.0)	(9.0, 1.0)	(10.0, 3.0)	(11.0, 14.0)	(12.0, 14.0)	(13.0, 14.0)	(14.0, 15.0)	(15.0, 17.0)	(16.0, 16.0)	(17.0, 16.0)	(18.0, 36.0)	(19.0, 63.0)	(20.0, 133.0)	(21.0, 306.0)	(22.0, 710.0)	(23.0, 1682.0)	(24.0, 3419.0)	(25.0, 5417.0)	(26.0, 7172.0)	(27.0, 9461.0)	(28.0, 13087.0)	(29.0, 15074.0)	(30.0, 11982.0)	(31.0, 11773.0)	(32.0, 12715.0)	(33.0, 14046.0)	(34.0, 15763.0)	(35.0, 19000.0)	(36.0, 24504.0)	(37.0, 35761.0)	(38.0, 72546.0)	(39.0, 743310.0)						
ERR9875463_2	(2.0, 1184.0)	(3.0, 670.0)	(4.0, 78.0)	(5.0, 46.0)	(6.0, 47.0)	(7.0, 46.0)	(8.0, 39.0)	(9.0, 41.0)	(10.0, 41.0)	(11.0, 36.0)	(12.0, 51.0)	(13.0, 35.0)	(14.0, 39.0)	(15.0, 28.0)	(16.0, 58.0)	(17.0, 372.0)	(18.0, 936.0)	(19.0, 1589.0)	(20.0, 1621.0)	(21.0, 1944.0)	(22.0, 2775.0)	(23.0, 4229.0)	(24.0, 5578.0)	(25.0, 7448.0)	(26.0, 11265.0)	(27.0, 11648.0)	(28.0, 10051.0)	(29.0, 10044.0)	(30.0, 10700.0)	(31.0, 11604.0)	(32.0, 12610.0)	(33.0, 14282.0)	(34.0, 16617.0)	(35.0, 20368.0)	(36.0, 26728.0)	(37.0, 39090.0)	(38.0, 83800.0)	(39.0, 710333.0)
ERR9875466_1	(10.0, 4.0)	(11.0, 10.0)	(12.0, 12.0)	(13.0, 18.0)	(14.0, 19.0)	(15.0, 21.0)	(16.0, 21.0)	(17.0, 19.0)	(18.0, 25.0)	(19.0, 78.0)	(20.0, 136.0)	(21.0, 356.0)	(22.0, 798.0)	(23.0, 1866.0)	(24.0, 3654.0)	(25.0, 6437.0)	(26.0, 8777.0)	(27.0, 12138.0)	(28.0, 17097.0)	(29.0, 19695.0)	(30.0, 15054.0)	(31.0, 14391.0)	(32.0, 15414.0)	(33.0, 16308.0)	(34.0, 18153.0)	(35.0, 21811.0)	(36.0, 27663.0)	(37.0, 40509.0)	(38.0, 78353.0)	(39.0, 865379.0)								
ERR9875466_2	(2.0, 1340.0)	(3.0, 787.0)	(4.0, 73.0)	(5.0, 69.0)	(6.0, 56.0)	(7.0, 46.0)	(8.0, 52.0)	(9.0, 54.0)	(10.0, 52.0)	(11.0, 38.0)	(12.0, 49.0)	(13.0, 41.0)	(14.0, 40.0)	(15.0, 30.0)	(16.0, 100.0)	(17.0, 504.0)	(18.0, 979.0)	(19.0, 1612.0)	(20.0, 1708.0)	(21.0, 1917.0)	(22.0, 2897.0)	(23.0, 4488.0)	(24.0, 6342.0)	(25.0, 9329.0)	(26.0, 14719.0)	(27.0, 15475.0)	(28.0, 13461.0)	(29.0, 13227.0)	(30.0, 13726.0)	(31.0, 14278.0)	(32.0, 15103.0)	(33.0, 16733.0)	(34.0, 19181.0)	(35.0, 22928.0)	(36.0, 29764.0)	(37.0, 43229.0)	(38.0, 88390.0)	(39.0, 831399.0)
