Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
ERR1756246_2	(1, 38.66525926903285)	(2, 38.05613863089383)	(3, 36.07297228684857)	(4, 36.045068735897495)	(5, 36.224316524173226)	(6, 36.38792622074208)	(7, 36.11100125095826)	(8, 37.4883884127973)	(9, 37.252218683314936)	(12, 36.98995447669917)	(17, 36.5198126847279)	(22, 35.82351434092537)	(27, 36.98298490777593)	(32, 36.31147105883312)	(37, 33.77441798077027)	(42, 33.3537182419579)	(47, 34.6046510928558)	(52, 34.25950575210892)	(57, 34.210859412509805)	(62, 34.43735887746787)	(67, 33.929932360857826)	(72, 33.700668639966075)	(77, 34.314877215085346)	(82, 33.70509133784225)	(87, 33.4900474336696)	(92, 32.92450669176105)	(97, 32.97382820356293)	(102, 32.96002976496682)	(107, 33.02087728764025)	(112, 32.74502337623643)	(117, 31.550893548052223)	(122, 31.372302472357376)	(127, 30.242260476369147)	(132, 30.812269967641488)	(137, 30.25136875494665)	(142, 28.8912460448749)	(147, 29.05395885233339)	(150, 29.574442408493773)
ERR1756249_1	(1, 35.402662009300435)	(2, 32.8639361520594)	(3, 33.01848431076171)	(4, 33.46615281470091)	(5, 31.27547059322674)	(6, 33.10695779557134)	(7, 33.10051444252874)	(8, 34.16090852210368)	(9, 33.838432223106)	(12, 34.55707999548686)	(17, 34.185903510088835)	(22, 33.80234907308031)	(27, 34.27911467769714)	(32, 33.41416953798449)	(37, 29.941952863115137)	(42, 30.537799889469888)	(47, 31.142676580449585)	(52, 31.922317860612146)	(57, 32.3333677726483)	(62, 32.09278881437746)	(67, 31.4103411981619)	(72, 31.388543027542358)	(77, 32.901877946376054)	(82, 33.41857527100386)	(87, 33.37677773429791)	(92, 32.557735640622376)	(97, 32.73361789913591)	(102, 32.63617842837315)	(107, 32.669003039980645)	(112, 32.49736420161418)	(117, 30.27535255390213)	(122, 30.763119382389256)	(127, 29.73306622191634)	(132, 30.580082484757725)	(137, 30.27434265800852)	(142, 27.509804021310543)	(147, 29.00142815819159)	(150, 29.463116900418516)
ERR1756249_2	(1, 38.259015332569334)	(2, 37.4556522939176)	(3, 20.759672256189955)	(4, 29.390702176286783)	(5, 32.33262621185857)	(6, 31.841297696897588)	(7, 31.736594608657217)	(8, 34.54262823531386)	(9, 34.20318754819694)	(12, 34.9940883401419)	(17, 35.32476103179435)	(22, 34.061283467437754)	(27, 35.44401584076432)	(32, 35.393622087208044)	(37, 33.563393791059035)	(42, 33.16037805700812)	(47, 33.281222267701)	(52, 32.57840491580152)	(57, 33.15503307915772)	(62, 33.63512663508178)	(67, 32.52369948433953)	(72, 32.32831541570172)	(77, 33.53932244410735)	(82, 32.61883166788724)	(87, 32.244429467675175)	(92, 31.88670401787901)	(97, 31.73373899810202)	(102, 31.626895297428952)	(107, 31.521238918098398)	(112, 31.13806372560477)	(117, 29.760077424496153)	(122, 30.176952379643815)	(127, 29.08493537700553)	(132, 29.33302871285681)	(137, 29.19426517601645)	(142, 27.33538053802488)	(147, 28.024880481101576)	(150, 28.963595328286075)
ERR1756250_1	(1, 35.244957850890216)	(2, 32.5056849567713)	(3, 32.25273271976465)	(4, 33.28337876620514)	(5, 30.95036031416156)	(6, 32.69813320378218)	(7, 31.728968178996517)	(8, 33.63426448229018)	(9, 33.2339585976087)	(12, 33.34394393313721)	(17, 32.97240308403732)	(22, 33.43568594639821)	(27, 33.41115543440124)	(32, 32.93728426377194)	(37, 30.94794358367522)	(42, 30.486214572809168)	(47, 30.358976891257402)	(52, 31.883701280178308)	(57, 32.37065603059044)	(62, 32.365797134171906)	(67, 31.107208259236433)	(72, 32.56973476863633)	(77, 33.51772163106736)	(82, 33.54723002050912)	(87, 33.53818000811028)	(92, 32.35909415082808)	(97, 32.71239559748743)	(102, 32.71242918366223)	(107, 32.783211580434376)	(112, 32.505892182936066)	(117, 31.3701849962837)	(122, 30.404288827589927)	(127, 29.778378096151677)	(132, 30.747801948442014)	(137, 30.256888177803226)	(142, 28.006016066680814)	(147, 29.56942111669135)	(150, 29.960840175417996)
ERR1756250_2	(1, 37.953008915638804)	(2, 36.678875064100836)	(3, 28.6083128660495)	(4, 27.394405908972317)	(5, 32.684874002501054)	(6, 32.202711577735194)	(7, 31.97894973594955)	(8, 34.33647854758756)	(9, 34.11115309528308)	(12, 34.39041285435391)	(17, 34.44123289519851)	(22, 33.34472052036382)	(27, 34.801657535109264)	(32, 34.701719224099286)	(37, 32.729602360337275)	(42, 32.54132496169176)	(47, 33.0399969752332)	(52, 31.723163653365344)	(57, 32.64435336719228)	(62, 33.5262194708737)	(67, 32.44667869688432)	(72, 32.819561605030465)	(77, 33.68070035654428)	(82, 33.05941211080333)	(87, 32.59506129276578)	(92, 31.8286779217349)	(97, 32.04560839633754)	(102, 31.88149214283829)	(107, 31.834369881840907)	(112, 31.511625389753465)	(117, 30.8016867111669)	(122, 30.469217864425747)	(127, 29.44471373693424)	(132, 29.882362607960612)	(137, 29.60968778134337)	(142, 28.15271347033258)	(147, 28.716847853544017)	(150, 29.384002773836897)
ERR1756254_1	(1, 35.42984688493901)	(2, 33.72205532203323)	(3, 33.12561418579881)	(4, 33.594983725162564)	(5, 31.278930354620144)	(6, 32.758875434802576)	(7, 32.43974585928907)	(8, 34.04904548264638)	(9, 33.67241272292555)	(12, 34.246851669319135)	(17, 33.968579756634696)	(22, 33.98578564884586)	(27, 34.33294990428757)	(32, 34.00136676511939)	(37, 32.674789686918764)	(42, 30.595373154101065)	(47, 30.297451862828733)	(52, 32.01511364047359)	(57, 32.49277729906779)	(62, 32.42737746533126)	(67, 32.46848283461394)	(72, 32.451945976394995)	(77, 33.266222406398626)	(82, 33.3588229085007)	(87, 33.233078778880945)	(92, 32.828783338246936)	(97, 32.97154135267714)	(102, 32.57211983152048)	(107, 32.69800806663345)	(112, 32.48396704558799)	(117, 31.326118766146102)	(122, 30.492668522369534)	(127, 30.384473047182688)	(132, 31.258700594505417)	(137, 30.68357244507832)	(142, 29.443854342905446)	(147, 30.128421553745028)	(150, 30.278668382248437)
ERR1756254_2	(1, 38.31421981334214)	(2, 37.336613542750314)	(3, 32.77429866747441)	(4, 23.93235949142064)	(5, 33.50305882528198)	(6, 33.04900948186181)	(7, 33.09947140917002)	(8, 35.12721435860257)	(9, 34.88376836350365)	(12, 35.015020768728476)	(17, 35.039794274137286)	(22, 33.84879571168585)	(27, 35.21464487088132)	(32, 35.13842758017098)	(37, 33.929182046825005)	(42, 32.43887806590703)	(47, 32.50969298416752)	(52, 31.789575455722996)	(57, 32.452595860232464)	(62, 33.380094081278116)	(67, 33.01962825487684)	(72, 33.00642699677083)	(77, 33.74543267580339)	(82, 33.006738161555155)	(87, 32.61912081070757)	(92, 32.429158308071614)	(97, 32.45937718801057)	(102, 32.16682831933987)	(107, 32.156123042511325)	(112, 31.83663447763317)	(117, 31.12883287353902)	(122, 31.04790332174108)	(127, 30.20314072698024)	(132, 30.451247928718892)	(137, 29.987044110294477)	(142, 29.127954476493937)	(147, 29.341627789308102)	(150, 29.854799564126203)
ERR1756258_1	(1, 35.70699290074048)	(2, 33.7430390404709)	(3, 33.312898792949596)	(4, 33.78580920393771)	(5, 31.649146989173566)	(6, 33.53297919582019)	(7, 33.381691180112334)	(8, 34.479071161325365)	(9, 34.08434830275064)	(12, 34.64918308568051)	(17, 34.21304275925057)	(22, 33.90690727646818)	(27, 34.49325221972531)	(32, 33.624021206789706)	(37, 31.27250954601508)	(42, 29.937334092392195)	(47, 30.096459178470678)	(52, 31.007394318013883)	(57, 30.746182461284718)	(62, 31.527232855575097)	(67, 31.55900010057753)	(72, 31.499466181969733)	(77, 33.14710295050456)	(82, 33.73501115558919)	(87, 33.57666116038554)	(92, 32.83486345055139)	(97, 32.80620501356587)	(102, 32.8008260943911)	(107, 32.85534277407603)	(112, 32.5884779224504)	(117, 31.26668428711983)	(122, 30.501696458714342)	(127, 30.06143567703354)	(132, 30.76419631391449)	(137, 29.940277116305868)	(142, 28.70475479010264)	(147, 29.90264357285226)	(150, 30.428458064553066)
ERR1756258_2	(1, 38.40032621168839)	(2, 37.36137472287536)	(3, 31.049801427239096)	(4, 27.848040421372154)	(5, 33.837972014294216)	(6, 33.65124394439123)	(7, 34.12178961444733)	(8, 35.79726103063082)	(9, 35.63855392356439)	(12, 35.757483519426216)	(17, 35.59644592113669)	(22, 34.35461678521151)	(27, 35.71742831695419)	(32, 35.4538219567834)	(37, 34.25312311412567)	(42, 33.51924331652515)	(47, 33.55937131891346)	(52, 32.468834156960305)	(57, 32.94792891502415)	(62, 33.772498806015186)	(67, 33.25206067849628)	(72, 33.3700223313881)	(77, 34.10416393992277)	(82, 33.56467740271847)	(87, 33.09787965902363)	(92, 32.659773293684516)	(97, 32.45766810859481)	(102, 32.37004888770194)	(107, 32.2305454616814)	(112, 31.770882869870018)	(117, 30.936297329158215)	(122, 30.836726410573846)	(127, 30.288378913193206)	(132, 30.555580669266597)	(137, 30.181603309948645)	(142, 29.315420269556235)	(147, 29.735148386241953)	(150, 30.271471906961175)
ERR1756259_1	(1, 35.468663524104535)	(2, 33.08729851869777)	(3, 33.15433885201533)	(4, 33.54260183785415)	(5, 31.63750197563517)	(6, 33.1291909137748)	(7, 33.20839133738669)	(8, 34.15590150130414)	(9, 33.95868891045841)	(12, 34.83203645348261)	(17, 34.43615845442376)	(22, 33.74718763310423)	(27, 34.334438736557864)	(32, 33.62420087885663)	(37, 30.268698174917)	(42, 30.622732493036665)	(47, 31.031223985012083)	(52, 31.642081097188527)	(57, 31.278379956013204)	(62, 31.626273846604374)	(67, 31.264212270000332)	(72, 30.657215168154472)	(77, 32.41393989741613)	(82, 33.01008302393277)	(87, 32.98250341337269)	(92, 31.97804873449878)	(97, 32.36913511971546)	(102, 31.90697871487701)	(107, 31.991944089104145)	(112, 31.92560127868715)	(117, 29.6697382299375)	(122, 30.23199259494975)	(127, 28.583176492412424)	(132, 29.87571128799059)	(137, 29.27581230943603)	(142, 26.707575615799907)	(147, 28.008920421584747)	(150, 28.969703466217947)
ERR1756259_2	(1, 38.73302002959211)	(2, 38.317764286409506)	(3, 27.109171144028938)	(4, 32.213172151268026)	(5, 34.398330019028606)	(6, 34.032424526271704)	(7, 33.73714274488724)	(8, 35.9995847817604)	(9, 35.68179102825002)	(12, 35.856247516503814)	(17, 35.896118289872334)	(22, 34.76423086848475)	(27, 35.813411995610295)	(32, 35.6409530404753)	(37, 33.83178382659071)	(42, 33.467718478953714)	(47, 33.40001865575302)	(52, 32.669981974022974)	(57, 32.78354272381606)	(62, 33.37078143675997)	(67, 32.26048853010296)	(72, 31.26666756781998)	(77, 32.88979764287694)	(82, 32.4839056496603)	(87, 32.08214181822597)	(92, 31.231990103424852)	(97, 31.36716181157243)	(102, 31.02221433127921)	(107, 30.918915455285156)	(112, 30.469147584986153)	(117, 28.96690940621005)	(122, 29.495078307777966)	(127, 28.068402018092534)	(132, 28.85138625452432)	(137, 28.62749604057361)	(142, 26.68723498017288)	(147, 27.109986972164734)	(150, 28.545991876449694)
ERR1756270_1	(1, 38.829938411846825)	(2, 38.578165494210715)	(3, 38.25306052062519)	(4, 38.48354528782197)	(5, 38.14411792078395)	(6, 38.26483398571155)	(7, 38.27742479402184)	(8, 38.32571757041579)	(9, 38.39685708811212)	(12, 38.47706063011523)	(17, 38.033989872170366)	(22, 37.03187375797225)	(27, 37.48219450907399)	(32, 36.69104297960714)	(37, 34.88724871861059)	(42, 34.94600779144439)	(47, 35.42548447489105)	(52, 35.15075870131904)	(57, 34.645568660299276)	(62, 34.270384335811244)	(67, 33.48043490662401)	(72, 33.511034757060344)	(77, 33.768907730453606)	(82, 33.611830941203536)	(87, 33.49046327164761)	(92, 32.466651370951254)	(97, 32.37128489937538)	(102, 32.36223525136862)	(107, 32.253014826022195)	(112, 31.78763505051601)	(117, 30.907961402711265)	(122, 30.64533550505724)	(127, 29.972182944087514)	(132, 29.758837982362746)	(137, 29.496312140673762)	(142, 28.916705206855205)	(147, 29.237264796505478)	(150, 29.438484491431012)
ERR1756270_2	(1, 39.58026551337147)	(2, 39.35764651137328)	(3, 36.79966441299647)	(4, 37.96660279747078)	(5, 38.25658993238989)	(6, 38.13920236498508)	(7, 38.02564913913448)	(8, 38.49401527386199)	(9, 38.65155995948868)	(12, 38.42730397175156)	(17, 38.14248356280623)	(22, 37.512900117701804)	(27, 37.663944598034654)	(32, 36.94935241007799)	(37, 35.351945838376906)	(42, 35.193997842917035)	(47, 35.271101368269285)	(52, 34.883291578646855)	(57, 34.36356749462352)	(62, 33.86479402409981)	(67, 33.24890598593804)	(72, 33.13028637880237)	(77, 33.555862058985234)	(82, 33.322664178554746)	(87, 33.026741782407285)	(92, 32.064334136439754)	(97, 31.75127543826984)	(102, 31.62112646926181)	(107, 31.544591759528032)	(112, 31.041756247614682)	(117, 30.017354122245706)	(122, 29.604845224463094)	(127, 29.15398906527603)	(132, 29.352270198165353)	(137, 29.061572157342532)	(142, 28.37675753852424)	(147, 28.43208381980415)	(150, 29.132576298877044)
ERR1756280_1	(1, 38.84456600299298)	(2, 38.57178502130773)	(3, 38.19483006294853)	(4, 38.438561950374925)	(5, 38.10488573396472)	(6, 38.27010989252665)	(7, 38.28905193329075)	(8, 38.30695532823307)	(9, 38.37865287936813)	(12, 38.4979945838469)	(17, 38.098921867643135)	(22, 37.11238167784786)	(27, 37.518405223818675)	(32, 36.69888399040017)	(37, 34.87711336951496)	(42, 35.0157641452012)	(47, 35.46312853023683)	(52, 35.18858498919006)	(57, 34.702417987790724)	(62, 34.29941397814896)	(67, 33.61217029844593)	(72, 33.575404237162715)	(77, 33.82855922471517)	(82, 33.8157267505996)	(87, 33.758858044531536)	(92, 32.63385647281917)	(97, 32.67674607854643)	(102, 32.65203179381815)	(107, 32.51978446973536)	(112, 31.998437607801414)	(117, 31.096679441744318)	(122, 30.91023949690552)	(127, 30.15272185829421)	(132, 30.024609827700505)	(137, 29.781202558028774)	(142, 29.21544241551151)	(147, 29.529177507536296)	(150, 29.748482177535244)
ERR1756280_2	(1, 39.63296765802861)	(2, 39.420813502595614)	(3, 36.77446190848921)	(4, 37.98228454097153)	(5, 38.3268625398739)	(6, 38.21137891978835)	(7, 38.10436641105383)	(8, 38.520367554663856)	(9, 38.70489613041953)	(12, 38.51635332351668)	(17, 38.2924002915006)	(22, 37.687765971803614)	(27, 37.811749693354564)	(32, 37.13589090482666)	(37, 35.52288274357748)	(42, 35.454012450155176)	(47, 35.51764697565973)	(52, 35.01453051734858)	(57, 34.57189462139233)	(62, 34.02744990774538)	(67, 33.5257083349166)	(72, 33.378467598745225)	(77, 33.7802167905506)	(82, 33.59542685712529)	(87, 33.34191721550677)	(92, 32.32780915370329)	(97, 32.09103729609933)	(102, 31.918655621836102)	(107, 31.85524541421247)	(112, 31.302863333926002)	(117, 30.19414243746371)	(122, 29.844448861796486)	(127, 29.228281902927414)	(132, 29.611428456874545)	(137, 29.274147731068343)	(142, 28.589059151017388)	(147, 28.62238003017985)	(150, 29.34695952109373)
ERR1756293_1	(1, 34.120876700258826)	(2, 31.964397819263176)	(3, 28.035194669309984)	(4, 30.20520403105898)	(5, 30.13126273473209)	(6, 31.975411641610222)	(7, 31.936631973126275)	(8, 32.950112891679055)	(9, 32.532975384107054)	(12, 33.982728123795354)	(17, 33.73905281127816)	(22, 33.812550250564456)	(27, 34.31593039264276)	(32, 34.05646115703254)	(37, 33.25939498484302)	(42, 32.129606427601786)	(47, 31.336102174343814)	(52, 31.87968471628006)	(57, 32.15422250382987)	(62, 31.784239787562672)	(67, 30.999621750355164)	(72, 32.06542497070779)	(77, 32.78327402318465)	(82, 32.995330279545136)	(87, 32.69291043417038)	(92, 32.14134759903497)	(97, 32.10760868233693)	(102, 32.154701893973176)	(107, 32.12087903766967)	(112, 32.11680429512076)	(117, 31.519183576115825)	(122, 31.022928442788185)	(127, 30.678117911599266)	(132, 31.188171873047242)	(137, 30.6955165250326)	(142, 29.624378534732763)	(147, 31.240785805155674)	(150, 31.118777797643958)
ERR1756293_2	(1, 37.95813646125888)	(2, 37.32850927914533)	(3, 27.310589790186683)	(4, 25.41981937331351)	(5, 32.6517043890082)	(6, 32.61401508893662)	(7, 32.34009031334325)	(8, 34.4841511096426)	(9, 34.31497329148081)	(12, 34.819191585439725)	(17, 35.057967949776966)	(22, 34.22388127099511)	(27, 35.290664684178644)	(32, 35.25419185618155)	(37, 34.35611834045279)	(42, 33.36532327955446)	(47, 33.30015609061943)	(52, 32.88097150021058)	(57, 33.341151051253576)	(62, 33.78154298080001)	(67, 33.57302992462669)	(72, 33.72998916896222)	(77, 33.67562632933216)	(82, 32.789018215197814)	(87, 32.28611355520827)	(92, 32.30067013365008)	(97, 32.41946854423221)	(102, 32.05401708994333)	(107, 32.125323542901235)	(112, 31.90126968764069)	(117, 31.31548376787619)	(122, 30.99983419825992)	(127, 30.691044166936717)	(132, 30.924953097007027)	(137, 30.684132435894508)	(142, 30.192645464019545)	(147, 30.66603074936994)	(150, 30.998539429071794)
ERR1756296_1	(1, 35.491189331352224)	(2, 33.102003123000834)	(3, 33.20035357322199)	(4, 33.56094208232157)	(5, 31.69151997505268)	(6, 33.1739926487954)	(7, 33.25050272975954)	(8, 34.17970783203667)	(9, 33.983052790637416)	(12, 34.814875297797165)	(17, 34.38554706398942)	(22, 33.58093777157152)	(27, 34.11076380529168)	(32, 33.38725021158501)	(37, 30.09761955511172)	(42, 30.416867160109984)	(47, 30.664379684441457)	(52, 31.303065023474023)	(57, 30.989504454959196)	(62, 31.43972343253439)	(67, 31.10898865776459)	(72, 30.480896422186436)	(77, 32.279474161514315)	(82, 32.9386049138968)	(87, 33.04177987018373)	(92, 31.98562626207563)	(97, 32.287307126182085)	(102, 31.930468230302075)	(107, 32.08939790671127)	(112, 31.985443928081356)	(117, 29.971324373385052)	(122, 30.214438203114128)	(127, 28.601586901071464)	(132, 30.11874782627543)	(137, 29.38911798944609)	(142, 26.519931237286283)	(147, 28.043155606694846)	(150, 28.86578538711324)
ERR1756296_2	(1, 38.773252254545206)	(2, 38.35892038640829)	(3, 27.173209605635158)	(4, 32.19156354114359)	(5, 34.393331865843955)	(6, 34.06755724928288)	(7, 33.76102623366558)	(8, 36.01400076584602)	(9, 35.71371460541733)	(12, 35.89722025410496)	(17, 35.89855154212497)	(22, 34.70257934187687)	(27, 35.672796644952406)	(32, 35.360280143631726)	(37, 33.71702617223417)	(42, 33.38102187236591)	(47, 33.295457960442874)	(52, 32.42647356017457)	(57, 32.57512206746882)	(62, 33.279764505190066)	(67, 32.33558416048281)	(72, 31.372516678424574)	(77, 32.72880910434708)	(82, 32.34765959558473)	(87, 32.157819151649015)	(92, 31.324614528754985)	(97, 31.378000174082096)	(102, 31.056702688153155)	(107, 31.020582184666218)	(112, 30.617045691580245)	(117, 29.097363310306612)	(122, 29.47792334760843)	(127, 28.037467058345204)	(132, 29.031007974095985)	(137, 28.750112198378662)	(142, 26.75115830295818)	(147, 27.154965506795765)	(150, 28.437632754292757)
ERR1756297_1	(1, 36.25202615981286)	(2, 34.67754706567066)	(3, 34.15015090260353)	(4, 34.57352065606657)	(5, 32.660866519558766)	(6, 34.2270780671279)	(7, 34.24712032218414)	(8, 35.0870142307303)	(9, 34.64992806866)	(12, 35.48689367931228)	(17, 34.91929532498653)	(22, 34.47446610034393)	(27, 34.678946594713345)	(32, 33.3623269631669)	(37, 28.70877679636967)	(42, 29.277029505391624)	(47, 30.877807190130873)	(52, 31.313174508453482)	(57, 30.925089203809495)	(62, 31.335233960006462)	(67, 29.106198327260365)	(72, 30.62771972253925)	(77, 33.07717143884035)	(82, 33.63008519918702)	(87, 33.700651119013536)	(92, 31.694247117428734)	(97, 32.40386234016073)	(102, 32.69709260773168)	(107, 32.77820423213518)	(112, 32.37085841845592)	(117, 30.70414975682304)	(122, 31.022555649395407)	(127, 28.745959150340546)	(132, 30.296849653671877)	(137, 30.359034912551444)	(142, 27.44125494909652)	(147, 29.217948237428278)	(150, 29.48585794003244)
ERR1756297_2	(1, 38.72626333658243)	(2, 38.19503031821618)	(3, 35.94541402313982)	(4, 34.89071478690365)	(5, 36.04073264852784)	(6, 36.188031509379)	(7, 35.96046821115737)	(8, 37.40484331224718)	(9, 37.20884641058929)	(12, 37.001997088613436)	(17, 36.39993033772627)	(22, 35.55384028798912)	(27, 36.387163833954)	(32, 35.630229372147035)	(37, 33.15246628193104)	(42, 33.34225037782517)	(47, 34.23908210353037)	(52, 33.57070286345511)	(57, 33.78400562311202)	(62, 34.00306761221982)	(67, 32.10280339604435)	(72, 32.54336364209463)	(77, 34.067662492754835)	(82, 33.53966990202281)	(87, 33.25679004116818)	(92, 32.06045854266159)	(97, 32.36963636330778)	(102, 32.17339138882066)	(107, 32.13930794600908)	(112, 31.89780401655931)	(117, 30.693928896387195)	(122, 30.661471667543516)	(127, 29.147106107991135)	(132, 29.992016033914858)	(137, 29.847939521234288)	(142, 28.112215836002854)	(147, 28.755026621986485)	(150, 29.53917068537717)
ERR1756300_1	(1, 35.024491141820796)	(2, 33.17638618263937)	(3, 32.55833807967865)	(4, 32.22022842411343)	(5, 31.02992895470488)	(6, 31.735919342106577)	(7, 32.116832039329715)	(8, 33.10320453250997)	(9, 33.049447925097674)	(12, 33.45673711242343)	(17, 33.71940166072124)	(22, 33.88156119787764)	(27, 34.09492370874427)	(32, 33.66452472011762)	(37, 31.822057475454436)	(42, 30.85598407630308)	(47, 30.434364966586706)	(52, 30.874823810232705)	(57, 31.609830245435194)	(62, 31.691882752098515)	(67, 31.098373253253307)	(72, 31.135176798606352)	(77, 32.09905643739221)	(82, 32.40562282872451)	(87, 32.02240866933549)	(92, 31.72408374776189)	(97, 31.81708007563057)	(102, 31.455837766697897)	(107, 31.452785548595035)	(112, 31.288172174406647)	(117, 30.77871371659606)	(122, 30.493100025571174)	(127, 30.07645616820694)	(132, 30.684248230788278)	(137, 30.13595242707014)	(142, 28.941523931719406)	(147, 30.265216697152937)	(150, 30.22563578867055)
ERR1756300_2	(1, 37.90508108756258)	(2, 37.056104799304535)	(3, 29.737675989488093)	(4, 17.84767928694905)	(5, 31.772181420306364)	(6, 31.624223348022024)	(7, 32.01205871478961)	(8, 33.9087802392158)	(9, 33.73064140611729)	(12, 34.441910129200515)	(17, 35.05384773724232)	(22, 34.19707025590295)	(27, 35.06294713070936)	(32, 34.669310897874325)	(37, 33.82322407354759)	(42, 32.919507766530025)	(47, 32.97664448729415)	(52, 32.3743443497284)	(57, 33.04878644987518)	(62, 33.629266176781115)	(67, 32.934250416754416)	(72, 32.91629934862472)	(77, 33.32573507528649)	(82, 32.740193213166165)	(87, 32.08308676013217)	(92, 31.367764098252223)	(97, 31.056758439706265)	(102, 30.867819892638636)	(107, 30.999787644879376)	(112, 31.00804492028407)	(117, 30.508867957628468)	(122, 30.25531833322622)	(127, 29.683821705137596)	(132, 29.84775312375486)	(137, 29.670345437785205)	(142, 29.139235237500174)	(147, 29.49491123975804)	(150, 30.026602655512804)
ERR1756304_1	(1, 39.21112410273095)	(2, 39.06786353376579)	(3, 38.97843148219696)	(4, 38.956859914187525)	(5, 38.73862425524127)	(6, 38.867012526180936)	(7, 38.71130559001159)	(8, 39.10863360920756)	(9, 38.96939016206763)	(12, 39.05093590499624)	(17, 38.794818207698725)	(22, 38.34778616019684)	(27, 38.462985237001035)	(32, 38.07235362413739)	(37, 36.71473512025837)	(42, 34.992491874613286)	(47, 35.49911408031579)	(52, 36.68216056725546)	(57, 36.50038830696714)	(62, 36.458545478643394)	(67, 35.82592707068162)	(72, 35.38277299301112)	(77, 35.480589918458136)	(82, 35.416638957060684)	(87, 35.26959446737806)	(92, 34.784077814196884)	(97, 34.394236679181425)	(102, 33.86480100846494)	(107, 33.78953986889286)	(112, 33.59970926570501)	(117, 32.64019691456894)	(122, 32.348059873731856)	(127, 30.94321422646423)	(132, 31.284146018911287)	(137, 31.314307001246192)	(142, 29.906018949301984)	(147, 30.140366621285885)	(150, 30.147842336943594)
ERR1756304_2	(1, 39.69506120747504)	(2, 39.69810887203367)	(3, 39.56701608475507)	(4, 39.66511936474368)	(5, 39.30166846289932)	(6, 39.345207109014375)	(7, 39.19728074099681)	(8, 39.72813510380869)	(9, 39.54442574780894)	(12, 39.4651705065376)	(17, 39.27729223010757)	(22, 38.92601704048641)	(27, 39.02921101327856)	(32, 38.479169147093735)	(37, 37.47861473890866)	(42, 36.65227738478329)	(47, 36.3795029804503)	(52, 36.90633723376042)	(57, 36.67305864744082)	(62, 36.596591422652224)	(67, 35.98320292926525)	(72, 35.568130716185905)	(77, 35.7268836835947)	(82, 35.41749634147251)	(87, 34.95121822334349)	(92, 34.368695418282236)	(97, 33.91008602685234)	(102, 33.368911714267796)	(107, 33.16425431253124)	(112, 32.79244817840326)	(117, 32.39470075214932)	(122, 31.892801575448214)	(127, 30.781820884898003)	(132, 30.773739532792252)	(137, 30.71022505244499)	(142, 29.68918701086984)	(147, 29.373250801403337)	(150, 30.011151712979)
ERR1756317_1	(1, 35.4808399899621)	(2, 33.52200028027911)	(3, 33.16131366165097)	(4, 33.723872935793274)	(5, 31.55546430189319)	(6, 33.05188422517493)	(7, 32.92577655237145)	(8, 34.17409406297155)	(9, 33.79545328627252)	(12, 34.23806027304399)	(17, 34.171533094118374)	(22, 34.09390881803694)	(27, 34.65119167505875)	(32, 34.12599283569579)	(37, 33.204134605757034)	(42, 31.009068249164336)	(47, 30.824043680672794)	(52, 32.15085200306519)	(57, 32.49769458867086)	(62, 32.296898757750895)	(67, 31.4506750865496)	(72, 32.29238707862248)	(77, 33.167441161042134)	(82, 33.49875423396672)	(87, 33.47421246384354)	(92, 32.93630370179896)	(97, 33.10718411554926)	(102, 32.943759329876016)	(107, 32.928990020730936)	(112, 32.6164962698014)	(117, 31.692002368384163)	(122, 30.42738269659054)	(127, 30.14748849546005)	(132, 30.970479752102147)	(137, 30.18632040051707)	(142, 28.77969277086611)	(147, 29.888157792954058)	(150, 30.04766815903649)
ERR1756317_2	(1, 37.941742684226476)	(2, 36.98836841710745)	(3, 31.453621955631167)	(4, 23.27481203375082)	(5, 32.385590720806164)	(6, 32.15002427999231)	(7, 32.51498352545488)	(8, 33.88815885958994)	(9, 34.16684428540235)	(12, 34.675091986950726)	(17, 34.8016582094076)	(22, 33.32292324589277)	(27, 34.82305393417352)	(32, 34.720236780022525)	(37, 33.838789371589485)	(42, 33.269540570515964)	(47, 32.88904770615991)	(52, 31.48156731125855)	(57, 32.21574046837572)	(62, 33.12979765125695)	(67, 33.08462462303093)	(72, 33.39167686572116)	(77, 33.391633311645926)	(82, 32.08289777053024)	(87, 31.61699271625529)	(92, 31.727407997228006)	(97, 31.969167534938105)	(102, 31.832451734004326)	(107, 31.79914078776262)	(112, 31.671769535152475)	(117, 30.905432783334426)	(122, 30.475565228635666)	(127, 29.847607128292474)	(132, 30.17385247565708)	(137, 29.638028749027427)	(142, 28.50500654755619)	(147, 28.97003938273415)	(150, 29.34440309570325)
