Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
ERR562665_1	(1.0, 3.4288183939839225)	(2.0, 0.9926527789783041)	(3.0, 0.6152649321462529)	(4.0, 0.4796726885066413)	(5.0, 0.3601578932203878)	(6.0, 0.30356988503760046)	(7.0, 0.2674388451897312)	(8.0, 0.24755812948396577)	(9.0, 0.20952545595989283)	('>10', 3.492206183190711)	('>50', 1.7628720431036966)	('>100', 5.752441870516034)	('>500', 3.344109257498487)	('>1k', 14.846860863802691)	('>5k', 6.896706716224394)	('>10k+', 57.000144063157286)
ERR562665_2	(1.0, 7.179189745937997)	(2.0, 1.3783132743928683)	(3.0, 0.7932597539579901)	(4.0, 0.6072374993299497)	(5.0, 0.4562239087212443)	(6.0, 0.41547565347048127)	(7.0, 0.3268464477768992)	(8.0, 0.3050654931261742)	(9.0, 0.2753685442473715)	('>10', 4.495876455912399)	('>50', 2.2752673337465064)	('>100', 6.855232284405817)	('>500', 3.559445308448799)	('>1k', 13.94902910386889)	('>5k', 7.867078955152783)	('>10k+', 49.26109023750384)
ERR562667_1	(1.0, 8.716176041556581)	(2.0, 1.673536041162619)	(3.0, 0.9854423566134967)	(4.0, 0.7045371125402655)	(5.0, 0.531806888637676)	(6.0, 0.47238136121388064)	(7.0, 0.393402443369558)	(8.0, 0.36747596023885587)	(9.0, 0.329508067768496)	('>10', 5.632008604625094)	('>50', 3.062938355361515)	('>100', 7.272304704684775)	('>500', 4.274630806074739)	('>1k', 12.959103554832332)	('>5k', 8.077121523117182)	('>10k+', 44.547626178202925)
ERR562667_2	(1.0, 18.927218198835742)	(2.0, 2.529374927267254)	(3.0, 1.2329438538431237)	(4.0, 0.813296334057694)	(5.0, 0.6107828897413197)	(6.0, 0.46545517151978133)	(7.0, 0.4049382053910413)	(8.0, 0.35182223347130176)	(9.0, 0.29142999943021053)	('>10', 5.57030048096578)	('>50', 3.261815567424717)	('>100', 9.917244338584078)	('>500', 5.365903003846274)	('>1k', 16.732418681136636)	('>5k', 9.176221930315211)	('>10k+', 24.348834184169846)
ERR562670_1	(1.0, 2.5742425804275095)	(2.0, 0.7895156075756015)	(3.0, 0.5136537001808623)	(4.0, 0.3892132332499305)	(5.0, 0.3262315974922923)	(6.0, 0.26895071735809806)	(7.0, 0.21647252860529845)	(8.0, 0.1974179481652938)	(9.0, 0.17922238569594512)	('>10', 3.0337781484570474)	('>50', 1.5100754998703665)	('>100', 5.814536458284525)	('>500', 2.806841219118304)	('>1k', 13.004790196574548)	('>5k', 7.0295783315059674)	('>10k+', 61.34547984743841)
ERR562670_2	(1.0, 4.083138457979376)	(2.0, 0.9988162515202561)	(3.0, 0.628202035714476)	(4.0, 0.4820115520325994)	(5.0, 0.3851750516121768)	(6.0, 0.32617626074070144)	(7.0, 0.28043927364678867)	(8.0, 0.2555667829734304)	(9.0, 0.22478817429794698)	('>10', 3.978923279238325)	('>50', 2.1049285606431587)	('>100', 6.940197551272574)	('>500', 3.190578376311966)	('>1k', 13.885488033077259)	('>5k', 8.717752537311707)	('>10k+', 53.51781782162727)
ERR562700_1	(1.0, 1.9691559606689155)	(2.0, 0.6644297710471542)	(3.0, 0.4555282423024474)	(4.0, 0.3707026483887174)	(5.0, 0.3021154812316084)	(6.0, 0.25299648316945383)	(7.0, 0.2273379745926936)	(8.0, 0.1901959377018589)	(9.0, 0.18369159549271513)	('>10', 2.7889273666834136)	('>50', 1.4626695614727625)	('>100', 5.510164716859255)	('>500', 3.4326329577262618)	('>1k', 12.153834421876121)	('>5k', 7.553425321179932)	('>10k+', 62.48219155960669)
ERR562700_2	(1.0, 3.263258698623557)	(2.0, 0.8931213013833952)	(3.0, 0.5937773310034327)	(4.0, 0.4629768217139236)	(5.0, 0.38349254399537447)	(6.0, 0.3200039716854197)	(7.0, 0.2641987297824021)	(8.0, 0.24622602707611627)	(9.0, 0.22079465274672175)	('>10', 3.508945544618485)	('>50', 1.928066614573581)	('>100', 6.630489482402978)	('>500', 3.7570137737219955)	('>1k', 12.736625363350068)	('>5k', 8.67870361456808)	('>10k+', 56.11230552875448)
ERR562702_1	(1.0, 2.3573266131149264)	(2.0, 0.7277354161069058)	(3.0, 0.474553658288012)	(4.0, 0.34564652762979503)	(5.0, 0.2776413762859058)	(6.0, 0.23384877655582628)	(7.0, 0.19845644983461963)	(8.0, 0.17047612870947718)	(9.0, 0.17177322968878841)	('>10', 2.937563117860154)	('>50', 1.769431035920432)	('>100', 6.343256155825064)	('>500', 3.2263842692534563)	('>1k', 13.562364306251718)	('>5k', 5.438126739119022)	('>10k+', 61.7654161995559)
ERR562702_2	(1.0, 3.7458423281109576)	(2.0, 0.9468837148972047)	(3.0, 0.6059314574782504)	(4.0, 0.43384939422295926)	(5.0, 0.35392326721206674)	(6.0, 0.2790620106918181)	(7.0, 0.26287913180707784)	(8.0, 0.21544229599226683)	(9.0, 0.20123595193314373)	('>10', 3.652142224034046)	('>50', 2.1719647065000203)	('>100', 7.196625066785259)	('>500', 3.4818513954644708)	('>1k', 13.986948693479597)	('>5k', 6.009160003582469)	('>10k+', 56.456258357808395)
